LSOA21CD,Scenario,Scenario_world,Parameter,Unit,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01003855,High,Electric Engagement,I&C battery capacity,kW,0.014,1.269,2.6,4.269,6.247,8.488,10.93,13.46,15.971,18.462,20.932,23.377,25.777,28.132,30.46,32.289,33.847,34.872,35.579,36.005,36.199,36.221,36.182,36.183,36.223,36.304,36.425,36.603
E01003856,High,Electric Engagement,I&C battery capacity,kW,0.012,1.07,2.192,3.598,5.264,7.15,9.205,11.333,13.444,15.538,17.612,19.664,21.678,23.653,25.604,27.135,28.438,29.292,29.879,30.23,30.385,30.397,30.357,30.35,30.376,30.435,30.528,30.668
E01003857,High,Electric Engagement,I&C battery capacity,kW,0.008,0.718,1.47,2.414,3.532,4.799,6.18,7.611,9.031,10.44,11.837,13.221,14.579,15.911,17.229,18.265,19.147,19.729,20.131,20.374,20.486,20.501,20.48,20.482,20.505,20.551,20.619,20.72
E01003858,High,Electric Engagement,I&C battery capacity,kW,0.009,0.804,1.647,2.704,3.957,5.376,6.922,8.524,10.113,11.69,13.253,14.8,16.318,17.808,19.28,20.437,21.423,22.07,22.518,22.787,22.909,22.923,22.897,22.896,22.92,22.968,23.042,23.152
E01003859,High,Electric Engagement,I&C battery capacity,kW,0.007,0.63,1.291,2.12,3.102,4.215,5.428,6.686,7.933,9.172,10.399,11.615,12.808,13.979,15.137,16.047,16.822,17.332,17.685,17.897,17.994,18.006,17.988,17.99,18.011,18.053,18.115,18.206
E01003860,High,Electric Engagement,I&C battery capacity,kW,0.094,1.12,2.079,3.255,4.626,6.162,7.823,9.534,11.237,12.93,14.611,16.278,17.917,19.528,21.121,22.297,23.303,23.994,24.492,24.821,25.01,25.102,25.164,25.249,25.358,25.491,25.648,25.84
E01003861,High,Electric Engagement,I&C battery capacity,kW,0.447,5.351,9.936,15.556,22.111,29.453,37.391,45.574,53.714,61.806,69.841,77.812,85.651,93.354,100.968,106.594,111.405,114.712,117.094,118.666,119.575,120.019,120.313,120.724,121.247,121.884,122.637,123.556
E01003862,High,Electric Engagement,I&C battery capacity,kW,0.13,1.55,2.876,4.499,6.389,8.504,10.787,13.136,15.468,17.783,20.077,22.348,24.577,26.763,28.919,30.501,31.846,32.759,33.406,33.82,34.045,34.136,34.185,34.267,34.38,34.526,34.704,34.929
E01003863,High,Electric Engagement,I&C battery capacity,kW,0.131,1.569,2.917,4.572,6.505,8.675,11.025,13.454,15.875,18.287,20.688,23.076,25.43,27.748,30.045,31.758,33.232,34.262,35.017,35.532,35.848,36.024,36.153,36.316,36.51,36.738,36.999,37.309
E01003864,High,Electric Engagement,I&C battery capacity,kW,0.199,2.389,4.435,6.943,9.869,13.146,16.688,20.34,23.973,27.584,31.169,34.726,38.224,41.66,45.058,47.567,49.713,51.188,52.25,52.95,53.355,53.552,53.682,53.865,54.097,54.381,54.716,55.125
E01003865,High,Electric Engagement,I&C battery capacity,kW,0.01,0.903,1.85,3.037,4.444,6.036,7.771,9.568,11.35,13.117,14.868,16.601,18.301,19.967,21.614,22.906,24.004,24.723,25.216,25.509,25.638,25.645,25.61,25.604,25.626,25.677,25.758,25.879
E01003866,High,Electric Engagement,I&C battery capacity,kW,0.099,1.189,2.205,3.447,4.893,6.509,8.252,10.044,11.821,13.582,15.325,17.049,18.739,20.395,22.026,23.217,24.227,24.906,25.382,25.68,25.835,25.889,25.912,25.96,26.033,26.132,26.256,26.416
E01003867,High,Electric Engagement,I&C battery capacity,kW,0.168,2.01,3.728,5.832,8.282,11.023,13.981,17.025,20.048,23.047,26.019,28.962,31.85,34.682,37.476,39.525,41.268,42.45,43.287,43.823,44.113,44.232,44.295,44.402,44.551,44.742,44.975,45.27
E01003868,High,Electric Engagement,I&C battery capacity,kW,0.199,2.384,4.427,6.933,9.857,13.134,16.679,20.335,23.974,27.594,31.191,34.762,38.275,41.73,45.147,47.677,49.845,51.342,52.426,53.147,53.571,53.787,53.936,54.136,54.386,54.687,55.039,55.466
E01003869,High,Electric Engagement,I&C battery capacity,kW,0.141,1.689,3.131,4.895,6.949,9.243,11.718,14.262,16.785,19.286,21.762,24.21,26.61,28.961,31.277,32.968,34.402,35.366,36.042,36.466,36.686,36.762,36.795,36.863,36.968,37.108,37.283,37.51
E01003870,High,Electric Engagement,I&C battery capacity,kW,0.158,1.897,3.52,5.507,7.823,10.415,13.214,16.096,18.96,21.803,24.622,27.416,30.159,32.851,35.508,37.462,39.127,40.262,41.07,41.593,41.883,42.009,42.083,42.197,42.351,42.545,42.779,43.071
E01003871,High,Electric Engagement,I&C battery capacity,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01003872,High,Electric Engagement,I&C battery capacity,kW,0.124,1.489,2.763,4.323,6.139,8.172,10.366,12.625,14.867,17.094,19.3,21.485,23.631,25.735,27.811,29.335,30.632,31.513,32.139,32.54,32.76,32.852,32.903,32.986,33.101,33.247,33.424,33.647
E01003873,High,Electric Engagement,I&C battery capacity,kW,0.649,7.776,14.453,22.652,32.233,42.984,54.63,66.663,78.66,90.615,102.514,114.345,126.008,137.498,148.883,157.369,164.674,169.776,173.522,176.071,177.639,178.512,179.156,179.963,180.929,182.059,183.355,184.895
E01003874,High,Electric Engagement,I&C battery capacity,kW,0.328,3.928,7.299,11.435,16.266,21.684,27.549,33.604,39.636,45.642,51.615,57.55,63.395,69.147,74.843,79.076,82.712,85.238,87.081,88.322,89.07,89.469,89.753,90.118,90.562,91.089,91.697,92.427
E01003875,High,Electric Engagement,I&C battery capacity,kW,0.207,2.474,4.593,7.189,10.217,13.608,17.273,21.051,24.807,28.54,32.245,35.919,39.53,43.077,46.582,49.169,51.379,52.895,53.983,54.697,55.104,55.295,55.416,55.588,55.81,56.083,56.407,56.807
E01003876,High,Electric Engagement,I&C battery capacity,kW,1.468,17.59,32.693,51.236,72.903,97.214,123.547,150.751,177.87,204.891,231.783,258.519,284.871,310.828,336.545,355.707,372.196,383.704,392.145,397.881,401.4,403.348,404.778,406.577,408.736,411.266,414.17,417.625
E01003877,High,Electric Engagement,I&C battery capacity,kW,0.071,0.852,1.582,2.478,3.524,4.696,5.964,7.272,8.574,9.869,11.156,12.434,13.691,14.928,16.151,17.057,17.834,18.371,18.76,19.019,19.172,19.249,19.302,19.372,19.46,19.564,19.687,19.835
E01003878,High,Electric Engagement,I&C battery capacity,kW,0.152,1.822,3.383,5.298,7.534,10.039,12.75,15.546,18.329,21.098,23.849,26.58,29.268,31.911,34.525,36.462,38.121,39.268,40.099,40.653,40.978,41.143,41.255,41.405,41.591,41.814,42.075,42.392
E01003879,High,Electric Engagement,I&C battery capacity,kW,0.255,3.053,5.67,8.88,12.627,16.827,21.37,26.057,30.722,35.364,39.976,44.555,49.061,53.491,57.874,61.122,63.905,65.829,67.223,68.152,68.699,68.977,69.166,69.417,69.73,70.106,70.545,71.077
E01003880,High,Electric Engagement,I&C battery capacity,kW,0.149,1.786,3.313,5.183,7.361,9.797,12.428,15.136,17.825,20.493,23.139,25.758,28.33,30.852,33.341,35.168,36.723,37.779,38.528,39.01,39.273,39.383,39.444,39.544,39.682,39.857,40.071,40.339
E01003881,High,Electric Engagement,I&C battery capacity,kW,0.141,1.689,3.134,4.902,6.963,9.268,11.756,14.318,16.861,19.386,21.888,24.366,26.799,29.185,31.539,33.267,34.738,35.737,36.446,36.901,37.15,37.254,37.312,37.407,37.537,37.703,37.905,38.158
E01003882,High,Electric Engagement,I&C battery capacity,kW,0.331,3.957,7.342,11.486,16.313,21.713,27.543,33.544,39.503,45.418,51.28,57.086,62.785,68.375,73.891,77.94,81.386,83.726,85.387,86.454,87.037,87.281,87.417,87.639,87.944,88.333,88.806,89.4
E01003883,High,Electric Engagement,I&C battery capacity,kW,0.098,1.175,2.178,3.402,4.826,6.415,8.127,9.885,11.626,13.348,15.051,16.733,18.379,19.989,21.572,22.722,23.692,24.336,24.782,25.054,25.186,25.22,25.225,25.257,25.314,25.398,25.507,25.652
E01003884,High,Electric Engagement,I&C battery capacity,kW,0.276,3.297,6.118,9.571,13.595,18.097,22.959,27.963,32.933,37.867,42.759,47.605,52.362,57.03,61.636,65.02,67.901,69.86,71.254,72.151,72.646,72.857,72.98,73.174,73.438,73.773,74.178,74.684
E01003885,High,Electric Engagement,I&C battery capacity,kW,0.214,2.562,4.755,7.441,10.573,14.078,17.864,21.764,25.64,29.49,33.31,37.095,40.815,44.466,48.072,50.727,52.992,54.538,55.644,56.364,56.769,56.952,57.066,57.236,57.459,57.738,58.072,58.485
E01003886,High,Electric Engagement,I&C battery capacity,kW,0.32,3.829,7.111,11.134,15.828,21.087,26.773,32.638,38.472,44.274,50.037,55.756,61.381,66.911,72.379,76.423,79.885,82.269,83.991,85.132,85.797,86.128,86.352,86.659,87.046,87.515,88.066,88.737
E01003887,High,Electric Engagement,I&C battery capacity,kW,0.373,4.464,8.285,12.964,18.417,24.52,31.111,37.9,44.644,51.342,57.984,64.566,71.03,77.374,83.636,88.244,92.171,94.849,96.759,97.996,98.684,98.988,99.168,99.443,99.812,100.274,100.83,101.523
E01003888,High,Electric Engagement,I&C battery capacity,kW,0.408,4.888,9.075,14.205,20.189,26.891,34.135,41.602,49.028,56.408,63.735,71.002,78.147,85.165,92.102,97.223,101.6,104.604,106.765,108.185,109,109.39,109.644,110.002,110.461,111.024,111.691,112.509
E01003889,High,Electric Engagement,I&C battery capacity,kW,0.156,1.866,3.463,5.418,7.696,10.245,12.997,15.83,18.644,21.438,24.207,26.95,29.642,32.284,34.89,36.805,38.436,39.545,40.333,40.84,41.118,41.235,41.3,41.404,41.545,41.725,41.944,42.218
E01003890,High,Electric Engagement,I&C battery capacity,kW,0.106,1.267,2.352,3.683,5.234,6.972,8.851,10.787,12.713,14.627,16.528,18.414,20.268,22.09,23.89,25.22,26.357,27.138,27.7,28.07,28.284,28.387,28.455,28.55,28.672,28.821,28.997,29.213
E01003891,High,Electric Engagement,I&C battery capacity,kW,0.248,2.965,5.504,8.614,12.241,16.3,20.687,25.207,29.699,34.163,38.592,42.983,47.298,51.535,55.72,58.805,61.438,63.24,64.53,65.373,65.851,66.071,66.21,66.413,66.677,67.005,67.396,67.878
E01003892,High,Electric Engagement,I&C battery capacity,kW,0.104,1.241,2.305,3.609,5.13,6.833,8.675,10.574,12.463,14.341,16.206,18.056,19.875,21.663,23.431,24.737,25.854,26.622,27.176,27.541,27.753,27.856,27.924,28.018,28.138,28.284,28.457,28.668
E01003893,High,Electric Engagement,I&C battery capacity,kW,0.431,5.16,9.582,15.001,21.323,28.405,36.061,43.955,51.807,59.614,67.366,75.056,82.619,90.051,97.398,102.827,107.471,110.665,112.966,114.485,115.364,115.792,116.075,116.467,116.966,117.574,118.292,119.168
E01003894,High,Electric Engagement,I&C battery capacity,kW,0.175,2.098,3.895,6.099,8.669,11.549,14.662,17.873,21.066,24.241,27.395,30.523,33.6,36.623,39.613,41.822,43.713,45.013,45.951,46.571,46.93,47.106,47.223,47.385,47.589,47.839,48.132,48.49
E01003895,High,Electric Engagement,I&C battery capacity,kW,0.224,2.682,4.983,7.809,11.109,14.811,18.819,22.958,27.083,31.192,35.279,39.341,43.344,47.286,51.19,54.094,56.591,58.329,59.6,60.46,60.984,61.271,61.48,61.748,62.071,62.453,62.893,63.417
E01003896,High,Electric Engagement,I&C battery capacity,kW,0.652,7.812,14.518,22.749,32.365,43.153,54.834,66.899,78.923,90.901,102.819,114.665,126.339,137.836,149.225,157.701,164.989,170.067,173.784,176.305,177.844,178.691,179.314,180.106,181.062,182.187,183.483,185.026
E01003897,High,Electric Engagement,I&C battery capacity,kW,0.507,6.068,11.264,17.632,25.058,33.374,42.362,51.626,60.836,69.99,79.077,88.089,96.947,105.649,114.248,120.593,126.015,129.732,132.404,134.157,135.161,135.639,135.948,136.389,136.957,137.655,138.483,139.499
E01003898,High,Electric Engagement,I&C battery capacity,kW,0.206,2.46,4.565,7.141,10.143,13.5,17.125,20.856,24.561,28.238,31.884,35.494,39.037,42.513,45.944,48.461,50.604,52.059,53.092,53.756,54.119,54.272,54.359,54.501,54.694,54.941,55.241,55.617
E01003899,High,Electric Engagement,I&C battery capacity,kW,0.173,2.069,3.841,6.01,8.539,11.37,14.429,17.579,20.71,23.819,26.904,29.962,32.966,35.915,38.827,40.972,42.801,44.05,44.943,45.525,45.852,46,46.092,46.229,46.41,46.635,46.904,47.238
E01003900,High,Electric Engagement,I&C battery capacity,kW,0.344,4.114,7.636,11.949,16.977,22.605,28.686,34.949,41.172,47.355,53.488,59.567,65.539,71.402,77.192,81.455,85.092,87.576,89.352,90.507,91.157,91.452,91.635,91.907,92.267,92.714,93.25,93.913
E01003901,High,Electric Engagement,I&C battery capacity,kW,0.068,0.808,1.498,2.34,3.319,4.411,5.588,6.796,7.991,9.175,10.344,11.498,12.628,13.733,14.819,15.607,16.271,16.712,17.015,17.2,17.288,17.31,17.311,17.331,17.369,17.424,17.497,17.595
E01003902,High,Electric Engagement,I&C battery capacity,kW,0.086,1.035,1.92,3.005,4.27,5.685,7.214,8.789,10.355,11.91,13.452,14.981,16.483,17.957,19.414,20.486,21.4,22.025,22.472,22.762,22.926,23,23.046,23.114,23.205,23.317,23.452,23.619
E01003903,High,Electric Engagement,I&C battery capacity,kW,0.095,1.133,2.103,3.291,4.676,6.227,7.901,9.627,11.341,13.044,14.733,16.408,18.053,19.668,21.263,22.437,23.439,24.123,24.612,24.93,25.109,25.19,25.241,25.316,25.415,25.538,25.686,25.868
E01003904,High,Electric Engagement,I&C battery capacity,kW,0.133,1.595,2.958,4.624,6.562,8.728,11.063,13.462,15.841,18.198,20.531,22.837,25.098,27.311,29.491,31.08,32.427,33.329,33.96,34.354,34.556,34.624,34.651,34.714,34.811,34.943,35.11,35.326
E01003905,High,Electric Engagement,I&C battery capacity,kW,0.169,2.021,3.752,5.874,8.35,11.123,14.122,17.215,20.291,23.349,26.387,29.401,32.364,35.277,38.157,40.286,42.107,43.361,44.265,44.862,45.209,45.379,45.491,45.646,45.843,46.083,46.365,46.709
E01003906,High,Electric Engagement,I&C battery capacity,kW,0.03,0.364,0.675,1.058,1.504,2.003,2.544,3.101,3.656,4.207,4.755,5.299,5.834,6.359,6.879,7.264,7.593,7.821,7.985,8.093,8.157,8.189,8.21,8.239,8.275,8.319,8.371,8.433
E01003907,High,Electric Engagement,I&C battery capacity,kW,0.16,1.914,3.555,5.567,7.915,10.545,13.39,16.324,19.244,22.148,25.033,27.896,30.712,33.481,36.219,38.246,39.981,41.177,42.043,42.616,42.952,43.119,43.232,43.385,43.577,43.809,44.081,44.412
E01003908,High,Electric Engagement,I&C battery capacity,kW,0.119,1.422,2.639,4.131,5.871,7.819,9.924,12.094,14.252,16.397,18.525,20.636,22.711,24.749,26.763,28.25,29.519,30.39,31.016,31.426,31.661,31.772,31.843,31.945,32.077,32.239,32.431,32.667
E01003909,High,Electric Engagement,I&C battery capacity,kW,0.378,4.532,8.416,13.178,18.735,24.962,31.696,38.641,45.553,52.427,59.256,66.032,72.699,79.253,85.734,90.531,94.638,97.471,99.518,100.877,101.671,102.067,102.334,102.696,103.15,103.699,104.343,105.127
E01003910,High,Electric Engagement,I&C battery capacity,kW,0.105,1.26,2.34,3.664,5.21,6.941,8.814,10.745,12.667,14.579,16.477,18.362,20.216,22.038,23.84,25.174,26.317,27.104,27.674,28.051,28.272,28.382,28.456,28.557,28.683,28.836,29.015,29.233
E01003911,High,Electric Engagement,I&C battery capacity,kW,0.02,1.812,3.726,6.136,9.004,12.267,15.839,19.564,23.284,26.998,30.702,34.391,38.036,41.635,45.216,48.074,50.542,52.226,53.443,54.242,54.694,54.891,54.994,55.16,55.387,55.677,56.031,56.475
E01003912,High,Electric Engagement,I&C battery capacity,kW,0.008,0.732,1.505,2.479,3.637,4.955,6.397,7.901,9.402,10.901,12.395,13.884,15.354,16.806,18.25,19.401,20.395,21.073,21.561,21.881,22.061,22.138,22.178,22.243,22.333,22.449,22.591,22.77
E01003913,High,Electric Engagement,I&C battery capacity,kW,0.029,2.567,5.279,8.696,12.762,17.391,22.461,27.749,33.033,38.311,43.576,48.823,54.009,59.131,64.23,68.306,71.832,74.246,75.998,77.157,77.823,78.124,78.289,78.541,78.875,79.297,79.806,80.442
E01003914,High,Electric Engagement,I&C battery capacity,kW,0.015,1.354,2.785,4.587,6.733,9.174,11.849,14.639,17.426,20.211,22.988,25.757,28.492,31.195,33.885,36.035,37.896,39.17,40.095,40.707,41.059,41.218,41.306,41.438,41.615,41.837,42.105,42.44
E01003915,High,Electric Engagement,I&C battery capacity,kW,0.006,0.494,1.015,1.672,2.455,3.345,4.32,5.338,6.354,7.369,8.382,9.392,10.389,11.375,12.356,13.14,13.819,14.284,14.621,14.844,14.973,15.031,15.063,15.112,15.176,15.257,15.356,15.478
E01003916,High,Electric Engagement,I&C battery capacity,kW,0.026,2.303,4.734,7.797,11.441,15.586,20.125,24.857,29.583,34.3,39.004,43.69,48.319,52.89,57.437,61.064,64.196,66.331,67.872,68.883,69.453,69.699,69.828,70.036,70.323,70.69,71.14,71.705
E01003917,High,Electric Engagement,I&C battery capacity,kW,0.008,0.7,1.438,2.369,3.475,4.734,6.113,7.55,8.984,10.417,11.845,13.267,14.672,16.059,17.439,18.539,19.489,20.136,20.603,20.909,21.081,21.154,21.192,21.255,21.341,21.452,21.587,21.758
E01003918,High,Electric Engagement,I&C battery capacity,kW,0.029,2.603,5.352,8.813,12.931,17.616,22.745,28.092,33.43,38.759,44.073,49.365,54.593,59.754,64.888,68.982,72.517,74.924,76.661,77.799,78.439,78.713,78.855,79.087,79.408,79.82,80.325,80.96
E01003919,High,Electric Engagement,I&C battery capacity,kW,0.031,2.727,5.604,9.224,13.527,18.418,23.768,29.341,34.9,40.444,45.966,51.462,56.886,62.236,67.553,71.784,75.429,77.899,79.67,80.816,81.446,81.695,81.807,82.015,82.314,82.709,83.201,83.829
E01003920,High,Electric Engagement,I&C battery capacity,kW,0.016,1.404,2.884,4.749,6.967,9.489,12.249,15.126,17.998,20.864,23.721,26.565,29.374,32.147,34.904,37.103,39.001,40.295,41.228,41.839,42.182,42.328,42.401,42.521,42.686,42.899,43.159,43.489
E01003921,High,Electric Engagement,I&C battery capacity,kW,0.023,2.057,4.228,6.962,10.213,13.911,17.958,22.176,26.387,30.589,34.778,38.949,43.068,47.134,51.178,54.401,57.183,59.076,60.44,61.332,61.831,62.041,62.146,62.322,62.567,62.883,63.272,63.763
E01003922,High,Electric Engagement,I&C battery capacity,kW,0.038,3.371,6.926,11.399,16.717,22.76,29.37,36.254,43.12,49.967,56.786,63.572,70.268,76.872,83.435,88.652,93.144,96.18,98.351,99.752,100.514,100.808,100.936,101.186,101.553,102.042,102.654,103.438
E01003923,High,Electric Engagement,I&C battery capacity,kW,0.016,1.46,3,4.938,7.244,9.866,12.735,15.725,18.71,21.688,24.657,27.612,30.53,33.41,36.273,38.557,40.529,41.873,42.842,43.476,43.832,43.983,44.057,44.18,44.349,44.567,44.835,45.173
E01003924,High,Electric Engagement,I&C battery capacity,kW,0.028,2.52,5.179,8.527,12.508,17.036,21.991,27.155,32.309,37.452,42.578,47.682,52.721,57.695,62.64,66.585,69.991,72.311,73.986,75.082,75.698,75.958,76.088,76.3,76.593,76.97,77.432,78.017
E01003925,High,Electric Engagement,I&C battery capacity,kW,0.014,1.22,2.509,4.131,6.062,8.258,10.662,13.168,15.67,18.168,20.659,23.14,25.59,28.009,30.416,32.335,33.992,35.121,35.935,36.468,36.768,36.897,36.963,37.072,37.222,37.415,37.652,37.95
E01003926,High,Electric Engagement,I&C battery capacity,kW,0.016,1.409,2.896,4.769,6.995,9.527,12.297,15.185,18.067,20.944,23.81,26.664,29.482,32.264,35.029,37.235,39.14,40.437,41.374,41.987,42.331,42.477,42.549,42.668,42.832,43.042,43.301,43.628
E01003929,High,Electric Engagement,I&C battery capacity,kW,0.103,9.176,18.884,31.136,45.739,62.385,80.647,99.728,118.825,137.935,157.03,176.092,194.963,213.636,232.251,247.201,260.187,269.17,275.766,280.217,282.879,284.209,285.039,286.167,287.585,289.307,291.342,293.823
E01003930,High,Electric Engagement,I&C battery capacity,kW,0.012,1.082,2.226,3.668,5.386,7.343,9.488,11.728,13.968,16.207,18.443,20.673,22.88,25.061,27.234,28.975,30.484,31.522,32.281,32.787,33.084,33.226,33.31,33.43,33.585,33.777,34.005,34.288
E01003932,High,Electric Engagement,I&C battery capacity,kW,0.013,1.149,2.362,3.892,5.713,7.786,10.058,12.428,14.797,17.164,19.526,21.881,24.209,26.51,28.8,30.633,32.219,33.307,34.098,34.624,34.928,35.068,35.147,35.266,35.421,35.615,35.849,36.139
E01003933,High,Electric Engagement,I&C battery capacity,kW,0.016,1.468,3.021,4.978,7.309,9.965,12.876,15.915,18.954,21.992,25.025,28.05,31.043,34.001,36.948,39.309,41.355,42.763,43.791,44.478,44.881,45.073,45.186,45.348,45.557,45.816,46.125,46.505
E01003934,High,Electric Engagement,I&C battery capacity,kW,0.05,4.431,9.118,15.031,22.076,30.104,38.909,48.104,57.304,66.507,75.699,84.872,93.95,102.929,111.877,119.055,125.283,129.58,132.726,134.838,136.089,136.7,137.073,137.593,138.254,139.065,140.028,141.209
E01003935,High,Electric Engagement,I&C battery capacity,kW,0.019,1.727,3.553,5.857,8.602,11.729,15.159,18.741,22.325,25.909,29.489,33.061,36.596,40.092,43.575,46.37,48.795,50.469,51.694,52.517,53.005,53.243,53.387,53.588,53.844,54.157,54.528,54.984
E01003936,High,Electric Engagement,I&C battery capacity,kW,0.023,2.017,4.148,6.833,10.03,13.669,17.655,21.813,25.968,30.118,34.259,38.387,42.467,46.498,50.51,53.716,56.49,58.387,59.763,60.673,61.194,61.43,61.561,61.761,62.028,62.366,62.775,63.285
E01003937,High,Electric Engagement,I&C battery capacity,kW,0.007,0.645,1.327,2.186,3.209,4.375,5.652,6.985,8.318,9.65,10.979,12.305,13.616,14.912,16.202,17.235,18.131,18.746,19.195,19.494,19.669,19.751,19.799,19.868,19.957,20.068,20.201,20.365
E01003938,High,Electric Engagement,I&C battery capacity,kW,0.021,1.858,3.821,6.297,9.245,12.602,16.282,20.123,23.962,27.8,31.63,35.45,39.228,42.962,46.681,49.658,52.236,54.006,55.295,56.153,56.652,56.885,57.021,57.219,57.479,57.802,58.19,58.671
E01003939,High,Electric Engagement,I&C battery capacity,kW,0.055,4.925,10.135,16.711,24.55,33.485,43.288,53.531,63.784,74.043,84.295,94.529,104.662,114.688,124.683,132.712,139.686,144.512,148.056,150.45,151.882,152.599,153.048,153.657,154.421,155.348,156.443,157.778
E01003940,High,Electric Engagement,I&C battery capacity,kW,0.007,0.595,1.224,2.017,2.961,4.035,5.211,6.438,7.664,8.889,10.111,11.328,12.532,13.721,14.905,15.85,16.668,17.227,17.633,17.901,18.054,18.123,18.161,18.219,18.298,18.397,18.517,18.667
E01003941,High,Electric Engagement,I&C battery capacity,kW,0.023,2.088,4.294,7.075,10.386,14.155,18.285,22.594,26.899,31.202,35.495,39.775,44.006,48.187,52.349,55.676,58.556,60.527,61.958,62.906,63.451,63.7,63.84,64.052,64.334,64.689,65.118,65.651
E01003942,High,Electric Engagement,I&C battery capacity,kW,0.006,0.533,1.096,1.806,2.65,3.611,4.664,5.763,6.86,7.957,9.05,10.14,11.218,12.282,13.342,14.188,14.92,15.421,15.783,16.023,16.16,16.222,16.256,16.308,16.379,16.467,16.575,16.709
E01003943,High,Electric Engagement,I&C battery capacity,kW,0.003,0.277,0.57,0.938,1.377,1.876,2.423,2.993,3.563,4.132,4.7,5.265,5.824,6.376,6.926,7.365,7.745,8.005,8.194,8.318,8.39,8.422,8.44,8.467,8.502,8.547,8.602,8.67
E01003945,High,Electric Engagement,I&C battery capacity,kW,0.02,1.81,3.721,6.129,8.995,12.258,15.831,19.558,23.281,27,30.71,34.407,38.061,41.67,45.262,48.132,50.614,52.311,53.541,54.353,54.818,55.027,55.141,55.317,55.552,55.85,56.211,56.662
E01003946,High,Electric Engagement,I&C battery capacity,kW,0.018,1.621,3.334,5.492,8.061,10.985,14.188,17.529,20.867,24.202,27.529,30.845,34.123,37.361,40.584,43.159,45.387,46.912,48.018,48.749,49.169,49.358,49.464,49.624,49.837,50.107,50.433,50.84
E01003947,High,Electric Engagement,I&C battery capacity,kW,0.009,0.784,1.612,2.656,3.899,5.313,6.863,8.481,10.097,11.712,13.323,14.93,16.518,18.087,19.65,20.899,21.979,22.719,23.257,23.612,23.817,23.91,23.963,24.042,24.148,24.281,24.442,24.642
E01003948,High,Electric Engagement,I&C battery capacity,kW,0.025,2.23,4.586,7.555,11.09,15.113,19.52,24.118,28.712,33.301,37.88,42.443,46.954,51.411,55.847,59.393,62.46,64.56,66.084,67.092,67.671,67.934,68.08,68.302,68.598,68.97,69.421,69.982
E01003949,High,Electric Engagement,I&C battery capacity,kW,0.015,1.37,2.816,4.64,6.81,9.28,11.987,14.81,17.631,20.449,23.261,26.064,28.834,31.571,34.295,36.473,38.358,39.648,40.586,41.206,41.563,41.726,41.816,41.952,42.133,42.361,42.636,42.978
E01003950,High,Electric Engagement,I&C battery capacity,kW,0.014,1.251,2.571,4.235,6.215,8.469,10.937,13.511,16.082,18.65,21.211,23.763,26.286,28.777,31.256,33.236,34.949,36.121,36.971,37.531,37.852,37.996,38.074,38.193,38.354,38.556,38.802,39.109
E01003951,High,Electric Engagement,I&C battery capacity,kW,0.017,1.507,3.098,5.104,7.492,10.21,13.188,16.295,19.399,22.5,25.594,28.677,31.726,34.738,37.735,40.132,42.205,43.623,44.653,45.334,45.725,45.902,46.001,46.151,46.351,46.604,46.909,47.289
E01003952,High,Electric Engagement,I&C battery capacity,kW,0.043,3.805,7.819,12.874,18.885,25.721,33.203,41.001,48.783,56.55,64.291,71.998,79.608,87.119,94.588,100.543,105.684,109.183,111.706,113.356,114.281,114.671,114.864,115.186,115.631,116.206,116.913,117.806
E01003953,High,Electric Engagement,I&C battery capacity,kW,0.04,3.58,7.357,12.113,17.769,24.202,31.243,38.58,45.904,53.213,60.498,67.751,74.914,81.983,89.013,94.618,99.457,102.751,105.126,106.68,107.55,107.918,108.1,108.404,108.825,109.368,110.035,110.877
E01003954,High,Electric Engagement,I&C battery capacity,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01003955,High,Electric Engagement,I&C battery capacity,kW,0.009,0.777,1.598,2.633,3.864,5.265,6.8,8.4,10,11.597,13.191,14.779,16.349,17.899,19.442,20.675,21.742,22.472,23.001,23.35,23.55,23.64,23.689,23.765,23.866,23.993,24.148,24.341
E01003956,High,Electric Engagement,I&C battery capacity,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01003957,High,Electric Engagement,I&C battery capacity,kW,0.009,0.795,1.635,2.695,3.957,5.394,6.97,8.616,10.261,11.906,13.549,15.187,16.808,18.411,20.007,21.286,22.395,23.158,23.714,24.086,24.304,24.408,24.47,24.558,24.672,24.813,24.981,25.189
E01003958,High,Electric Engagement,I&C battery capacity,kW,0.012,1.027,2.112,3.48,5.108,6.96,8.99,11.107,13.222,15.335,17.444,19.545,21.622,23.674,25.716,27.349,28.761,29.728,30.43,30.895,31.162,31.282,31.349,31.451,31.586,31.756,31.962,32.218
E01003960,High,Electric Engagement,I&C battery capacity,kW,0.037,3.341,6.868,11.311,16.597,22.613,29.2,36.069,42.93,49.781,56.613,63.419,70.144,76.786,83.393,88.671,93.233,96.35,98.608,100.095,100.942,101.316,101.516,101.828,102.248,102.781,103.43,104.242
