LSOA21CD,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01000071,33.535,34.261,35.044,42.341,53.102,63.688,75.078,85.912,98.252,109.368,120.774,132.071,141.268,153.205,164.29,175.85,187.006,198.842,210.661,222.528,234.293,246.191,258.758,270.118,281.797,293.951,305.348
E01000072,9.756,9.966,10.421,19.845,32.58,44.447,56.746,68.255,80.976,92.398,103.848,115.073,124.953,136.602,147.404,158.5,169.183,180.445,191.648,202.839,213.914,225.087,236.836,247.494,258.418,269.75,280.391
E01000073,31.848,32.537,33.467,46.435,64.598,81.919,100.167,117.37,136.64,153.972,171.53,188.823,203.518,221.618,238.412,255.783,272.525,290.229,307.87,325.534,343.032,360.702,379.322,396.188,413.5,431.484,448.362
E01000074,28.632,29.252,29.844,33.681,39.721,45.878,52.658,59.172,66.715,73.525,80.598,87.641,93.136,100.648,107.631,114.962,122.044,129.581,137.121,144.709,152.238,159.86,167.925,175.209,182.707,190.52,197.843
E01000075,75.116,76.741,78.129,82.743,91.414,101.002,112.077,122.918,135.885,147.628,160.11,172.657,181.68,195.28,207.936,221.401,234.436,248.378,262.373,276.52,290.572,304.824,319.963,333.592,347.656,362.349,376.1
E01000076,32.307,33.007,33.741,40.193,49.801,59.303,69.565,79.345,90.51,100.576,110.921,121.176,129.47,140.323,150.406,160.926,171.081,181.86,192.625,203.44,214.161,225.005,236.461,246.818,257.468,268.553,278.946
E01000077,8.034,8.207,8.478,12.911,19.021,24.789,30.822,36.492,42.807,48.483,54.206,59.832,64.687,70.554,75.996,81.608,87.013,92.722,98.406,104.092,109.721,115.403,121.385,126.808,132.371,138.146,143.567
E01000078,20.016,20.665,22.542,32.005,44.274,56.23,68.723,80.016,93.0,103.33,115.086,126.149,133.441,144.68,154.788,166.01,176.712,190.122,203.647,218.68,232.818,247.305,263.145,276.169,290.045,303.788,315.674
E01000079,39.534,40.818,44.079,59.129,78.832,98.219,118.594,137.041,158.368,175.297,194.69,212.957,224.84,243.436,260.163,278.796,296.572,318.905,341.443,366.533,390.124,414.309,440.773,462.512,485.687,508.642,528.482
E01000080,33.501,34.226,35.115,45.852,61.135,75.858,91.479,106.247,122.885,137.855,153.088,168.121,180.709,196.494,211.143,226.343,240.998,256.514,271.986,287.496,302.862,318.388,334.763,349.583,364.805,380.628,395.471
E01000081,22.585,23.318,24.451,27.039,30.819,34.917,39.459,43.626,48.682,52.614,57.375,61.889,64.508,69.189,73.394,78.21,82.816,88.726,94.72,101.468,107.806,114.323,121.497,127.345,133.609,139.82,145.158
E01000082,13.164,13.592,15.644,28.567,44.967,60.608,76.734,91.26,107.743,120.926,135.698,149.572,159.004,173.014,185.622,199.499,212.723,229.183,245.756,264.111,281.378,299.053,318.341,334.239,351.15,367.891,382.396
E01000083,20.819,21.496,23.652,35.178,50.033,64.422,79.404,92.935,108.437,120.788,134.786,147.951,156.704,170.057,182.07,195.375,208.06,223.927,239.922,257.683,274.387,291.5,310.202,325.59,341.976,358.203,372.246
E01000084,27.575,28.472,29.932,33.751,39.188,44.958,51.284,57.073,64.031,69.467,75.973,82.137,85.801,92.172,97.897,104.417,110.651,118.613,126.682,135.746,144.262,153.014,162.635,170.492,178.9,187.235,194.409
E01000085,22.352,23.078,24.233,26.989,30.966,35.244,39.965,44.284,49.515,64.779,70.168,75.243,78.313,83.478,88.108,93.333,98.319,104.653,111.064,118.249,125.005,131.948,139.57,145.814,152.487,159.103,164.808
E01000086,13.83,14.279,15.579,22.093,30.534,38.763,47.363,55.132,64.071,71.171,79.264,86.879,91.879,99.612,106.564,114.293,121.663,130.909,140.236,150.611,160.365,170.36,181.294,190.276,199.848,209.328,217.52
E01000087,39.693,40.982,43.272,50.169,59.726,69.649,80.402,90.2,101.867,110.993,121.822,132.061,138.251,148.787,158.249,168.991,179.251,192.332,205.578,220.44,234.4,248.741,264.498,277.365,291.127,304.766,316.503
E01000088,3.437,3.548,4.51,11.355,19.949,28.059,36.365,43.831,52.246,89.507,97.421,104.844,110.042,117.462,124.143,131.41,138.335,146.875,155.467,164.94,173.879,183.026,192.984,201.258,210.038,218.733,226.313
E01000089,43.933,45.359,47.376,50.904,56.386,62.609,69.669,76.181,84.233,90.452,98.129,105.431,109.493,117.113,123.956,131.866,139.435,149.207,159.137,170.351,180.88,191.719,203.67,213.392,223.82,234.164,243.042
E01000090,26.233,27.085,29.484,41.631,57.414,72.802,88.886,103.452,120.182,133.539,148.694,162.967,172.445,186.951,200.018,214.481,228.279,245.525,262.91,282.207,300.365,318.969,339.292,356.039,373.868,391.527,406.828
E01000091,48.512,49.562,50.381,50.919,53.23,56.413,60.489,64.629,69.878,74.658,79.935,85.32,88.682,94.665,100.245,106.29,112.162,118.486,124.864,131.349,137.8,144.361,151.363,157.646,164.148,170.967,177.336
E01000093,39.055,39.9,40.527,40.889,41.439,42.801,44.856,47.048,50.027,52.759,55.897,59.148,60.873,64.573,68.03,71.841,75.551,79.573,83.646,87.808,91.954,96.182,100.71,104.762,108.968,113.389,117.515
E01000094,11.729,11.983,12.325,17.028,23.62,29.91,36.541,42.79,49.795,56.092,62.477,68.766,74.101,80.685,86.792,93.116,99.21,105.657,112.083,118.52,124.894,131.332,138.119,144.262,150.569,157.123,163.271
E01000095,11.718,11.972,12.324,17.151,23.899,30.334,37.112,43.486,50.643,57.054,63.573,69.996,75.422,82.142,88.365,94.837,101.069,107.67,114.251,120.854,127.389,133.992,140.962,147.252,153.714,160.436,166.729
E01000096,18.202,18.596,19.077,24.928,33.256,41.278,49.787,57.836,66.897,75.059,83.355,91.541,98.408,107.004,114.986,123.256,131.231,139.671,148.086,156.518,164.873,173.314,182.213,190.274,198.551,207.153,215.227
E01000097,23.367,24.126,26.108,35.613,48.032,60.208,72.981,84.555,97.896,108.527,120.641,132.055,139.569,151.186,161.647,173.254,184.329,198.197,212.184,227.726,242.348,257.333,273.713,287.199,301.562,315.791,328.111
E01000098,9.622,9.934,10.794,14.998,20.466,25.812,31.409,36.472,42.304,46.939,52.227,57.206,60.472,65.532,70.083,75.142,79.968,86.021,92.127,98.917,105.303,111.847,119.006,124.889,131.158,137.367,142.736
E01000099,16.801,17.347,19.785,34.858,54.029,72.345,91.252,108.295,127.651,143.139,160.504,176.819,187.899,204.384,219.225,235.559,251.127,270.503,290.014,311.621,331.951,352.761,375.471,394.195,414.11,433.827,450.916
E01000100,30.949,31.954,34.643,47.566,64.413,80.918,98.217,113.873,131.925,149.893,166.393,181.925,192.122,207.898,222.09,237.851,252.885,271.729,290.739,311.874,331.754,352.129,374.409,392.734,412.259,431.597,448.328
E01000101,56.957,58.807,60.734,62.693,64.863,67.206,69.735,72.007,75.557,78.041,81.886,85.622,86.804,90.93,94.609,99.235,103.686,109.77,116.028,123.297,130.096,137.148,145.032,151.321,158.143,164.925,170.662
E01000102,20.364,21.026,23.812,40.866,62.604,83.401,104.893,124.285,146.315,381.759,403.828,424.567,439.168,459.87,478.556,498.763,518.049,541.72,565.553,591.766,616.585,642.006,669.65,692.797,717.323,741.648,762.988
E01000103,25.99,26.833,28.647,36.003,45.815,55.624,66.032,75.609,86.755,95.638,105.862,115.418,121.558,131.311,140.095,149.896,159.254,171.024,182.909,196.145,208.597,221.369,235.345,246.838,259.091,271.232,281.736
E01000104,75.495,77.947,80.067,81.695,83.497,85.442,87.543,255.3,449.023,651.038,858.524,886.104,889.939,896.424,902.299,908.635,914.705,922.144,929.665,937.942,945.842,953.966,962.815,970.336,978.309,986.256,993.321
E01000105,16.875,17.423,19.565,32.256,48.47,64.026,80.129,94.659,111.201,124.436,139.307,153.287,162.745,176.89,189.627,203.659,217.036,233.695,250.473,269.061,286.55,304.456,323.999,340.114,357.256,374.23,388.943
E01000106,5.783,5.972,7.21,15.685,26.373,36.494,46.885,56.236,66.798,75.268,84.701,93.555,99.65,108.575,116.61,125.42,133.815,144.231,154.71,166.296,177.199,188.354,200.516,210.555,221.226,231.788,240.949
E01000107,41.808,43.165,45.744,54.537,66.517,78.752,91.891,103.853,117.964,129.075,142.097,154.402,162.043,174.672,186.027,198.825,211.049,226.543,242.214,259.744,276.219,293.134,311.688,326.883,343.115,359.2,373.071
E01000108,23.114,23.865,25.067,28.001,32.22,36.742,41.725,48.417,56.367,63.32,71.272,76.81,80.009,85.397,90.229,95.684,100.89,107.505,114.202,121.705,128.762,136.011,143.972,150.492,157.46,164.368,170.326
E01000110,33.074,34.149,36.257,43.964,54.395,64.959,76.252,86.541,98.609,108.167,119.273,129.768,136.413,147.172,156.861,167.718,178.09,191.172,204.395,219.146,233.02,247.256,262.851,275.659,289.324,302.867,314.575
E01000111,7.613,7.86,8.679,12.929,18.383,23.671,29.177,34.128,39.822,44.314,49.452,54.278,57.411,62.299,66.68,71.575,76.237,82.114,88.045,94.66,100.871,107.237,114.212,119.917,126.004,132.03,137.219
E01000112,19.804,20.447,22.144,30.283,40.908,51.322,62.243,72.133,83.536,92.613,102.963,112.715,119.119,129.04,137.97,147.888,157.35,169.208,181.17,194.467,206.974,219.793,233.809,245.339,257.625,269.793,280.323
E01000113,36.013,37.183,39.942,51.992,67.884,83.622,100.228,115.285,132.75,146.608,162.534,177.547,187.254,202.564,216.339,231.704,246.368,264.807,283.424,304.157,323.654,343.645,365.526,383.501,402.666,421.652,438.063
E01000114,20.449,21.113,22.951,31.948,43.646,55.079,67.049,77.872,90.34,100.247,111.55,122.191,129.167,139.982,149.708,160.521,170.835,183.773,196.825,211.344,224.996,238.987,254.291,266.867,280.269,293.543,305.017
E01000115,37.714,38.94,41.165,52.335,67.133,82.261,97.889,112.549,128.269,141.462,156.535,170.812,181.093,195.292,208.414,222.976,236.842,253.48,270.213,288.384,305.665,323.32,342.366,358.57,375.654,392.616,407.708
E01000116,3.806,3.93,5.939,25.989,50.835,74.845,98.718,135.268,158.369,177.889,199.459,219.732,235.248,255.039,273.301,293.221,312.123,334.476,356.859,380.962,403.891,427.25,452.33,473.77,496.287,518.614,538.536
E01000117,32.365,33.416,35.066,41.544,50.386,59.659,69.393,100.434,111.253,120.269,130.553,140.268,147.114,156.719,165.569,175.414,184.781,196.06,207.413,219.772,231.525,243.542,256.524,267.553,279.19,290.745,301.011
E01000118,19.297,19.924,22.536,43.89,70.761,97.083,123.506,190.671,217.088,239.387,264.139,287.433,305.035,327.818,348.848,371.841,393.677,419.556,445.496,473.469,500.098,527.246,556.418,581.368,607.584,633.592,656.809
E01000119,10.045,10.371,12.07,27.742,47.412,66.576,85.739,103.663,122.176,137.95,155.352,171.758,184.422,200.517,215.43,231.626,247.018,265.12,283.238,302.676,321.204,340.071,360.285,377.665,395.889,413.971,430.183
E01000120,17.467,18.035,19.544,29.801,42.928,55.973,69.201,81.522,94.526,105.474,117.794,129.423,138.038,149.512,160.107,171.777,182.871,196.1,209.377,223.743,237.404,251.343,266.35,279.14,292.602,305.959,317.857
E01000121,25.585,26.415,28.196,34.592,42.909,51.562,60.6,70.062,79.353,86.495,95.326,103.594,108.441,116.628,123.958,132.669,140.903,151.468,162.18,174.272,185.597,197.233,210.053,220.436,231.564,242.583,251.997
E01000122,31.403,32.423,33.543,34.751,36.089,38.115,40.653,43.106,46.197,48.561,51.758,54.83,56.344,59.548,62.459,65.992,69.371,73.749,78.219,83.284,88.055,92.979,98.412,102.857,107.629,112.374,116.47
E01000123,7.56,7.806,9.461,24.386,42.997,61.094,79.167,95.892,113.322,128.01,144.349,159.718,171.347,186.4,200.285,215.494,229.929,247.067,264.238,282.773,300.39,318.345,337.648,354.108,371.413,388.572,403.856
E01000124,4.578,4.727,5.854,16.352,29.432,42.13,54.801,66.531,78.732,89.04,100.474,111.232,119.421,129.955,139.677,150.304,160.39,172.336,184.301,197.196,209.461,221.956,235.378,246.844,258.89,270.836,281.491
E01000126,20.661,21.331,23.067,34.652,49.501,64.282,79.282,93.257,108.023,120.447,134.445,147.658,157.427,170.468,182.511,195.784,208.404,223.459,238.572,254.929,270.484,286.356,303.446,318.008,333.338,348.55,362.096
E01000127,0.0,0.0,1.503,17.782,37.892,57.25,76.445,94.195,112.534,128.085,145.201,161.291,173.731,189.441,203.955,219.733,234.705,252.35,270.004,288.969,307.019,325.396,345.1,361.979,379.689,397.249,412.943
E01000128,12.329,12.729,13.633,19.027,26.006,33.015,40.172,46.845,53.942,59.889,66.64,73.017,77.657,83.966,89.787,96.234,102.364,109.713,117.098,125.112,132.729,140.507,148.895,156.022,163.534,170.989,177.615
