LSOA21CD,GSP,Scenario_world,Scenario,Parameter,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01004476,New Cross 132kV to Wimbledon 1 and 2 132kV,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004477,New Cross 132kV to Wimbledon 1 and 2 132kV,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004478,New Cross 132kV to Wimbledon 1 and 2 132kV,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004479,New Cross 132kV to Wimbledon 1 and 2 132kV,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004480,New Cross 132kV to Wimbledon 1 and 2 132kV,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004481,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004482,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004483,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004484,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004485,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004486,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004487,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004488,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004489,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004490,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004491,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004492,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004493,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004494,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004495,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,1,2,2,1,1,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2
E01004496,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004497,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004498,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004499,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004500,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004501,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004502,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004503,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004504,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004505,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004506,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004507,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004508,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004510,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004511,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1
E01004512,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004513,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004514,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004515,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004516,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004517,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004518,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004519,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004520,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004521,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004522,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004523,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004524,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004525,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004526,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004527,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004528,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004529,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004530,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004531,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004532,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004533,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004534,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004535,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004536,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004537,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004538,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004539,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004540,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004541,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004542,New Cross 132kV to Wimbledon 1 and 2 132kV,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004543,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004544,New Cross 132kV to Wimbledon 1 and 2 132kV,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004545,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004546,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004547,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004548,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004549,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004550,New Cross 132kV to Wimbledon 1 and 2 132kV,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004551,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004552,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004553,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004554,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004555,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1
E01004556,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004557,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004558,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004559,New Cross 132kV to Wimbledon 1 and 2 132kV,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004560,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004563,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004564,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004565,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004566,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004567,New Cross 132kV to Wimbledon 1 and 2 132kV,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004568,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004569,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004570,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004571,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004572,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004573,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004574,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004575,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004576,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004577,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004579,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004580,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004581,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,1,1,0,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2
E01004582,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004583,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004584,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004585,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004586,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004587,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004588,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004589,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004590,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004591,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004592,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004593,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004594,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004595,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004596,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004597,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004598,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004599,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004601,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004602,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004604,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004605,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004606,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004607,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004608,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004609,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004610,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004611,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004612,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004613,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004614,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004615,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004616,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004617,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004618,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004619,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004620,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004621,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004622,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004623,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004624,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004625,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004626,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004627,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004628,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004629,Wimbledon Grid South 3/4,Counterfactual,Low,BEV coaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
