LSOA21CD,Parameter,Scenario_world,Scenario,Unit,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01018302,Domestic battery capacity,Hydrogen Evolution,Medium,kW,35.723,48.502,63.17,72.91,75.927,79.374,83.245,87.611,91.488,96.365,99.848,104.756,109.612,111.496,116.496,121.068,127.15,133.136,141.095,148.889,157.76,165.926,174.218,184.447,190.615,196.901,204.402,210.014
E01018303,Domestic battery capacity,Hydrogen Evolution,Medium,kW,7.32,9.939,12.945,16.36,20.236,24.662,29.634,35.243,40.223,46.486,50.96,57.263,63.501,65.921,72.343,78.215,86.027,93.715,103.939,113.95,125.343,135.832,146.482,159.621,167.543,175.617,185.251,192.46
E01018304,Domestic battery capacity,Hydrogen Evolution,Medium,kW,6.354,8.627,11.236,14.609,18.908,23.818,29.334,35.556,41.081,48.029,52.992,59.985,66.905,69.59,76.715,83.229,91.896,100.425,111.766,122.872,135.512,147.148,158.963,173.539,182.327,191.285,201.972,209.97
E01018305,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.66,4.97,6.472,8.08,9.787,11.736,13.927,16.397,18.591,21.35,23.32,26.097,28.845,29.91,32.74,35.326,38.767,42.154,46.657,51.067,56.086,60.706,65.397,71.185,74.674,78.231,82.474,85.65
E01018306,Domestic battery capacity,Hydrogen Evolution,Medium,kW,31.082,42.201,54.963,64.812,70.588,77.186,84.597,92.958,100.381,109.717,116.386,125.782,135.08,138.687,148.261,157.013,168.659,180.119,195.358,210.281,227.264,242.899,258.774,278.359,290.168,302.203,316.564,327.31
E01018307,Domestic battery capacity,Hydrogen Evolution,Medium,kW,43.673,59.296,77.227,89.964,95.552,101.935,109.105,117.194,124.375,133.407,139.859,148.949,157.944,161.433,170.695,179.162,190.428,201.515,216.258,230.694,247.124,262.25,277.608,296.555,307.979,319.623,333.515,343.911
E01020910,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.856,2.862,5.21,7.786,10.916,13.34,17.051,19.564,23.183,27.491,28.762,33.8,38.346,44.848,51.93,60.148,68.38,77.268,85.766,94.292,105.238,112.285,119.107,128.002,134.444
E01020911,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.338,1.129,2.054,3.07,4.304,5.26,6.723,7.714,9.141,10.839,11.34,13.327,15.119,17.683,20.475,23.715,26.961,30.466,33.816,37.178,41.494,44.272,46.962,50.469,53.009
E01020912,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.223,0.745,1.356,2.027,2.842,3.473,4.439,5.093,6.035,7.156,7.487,8.798,9.982,11.674,13.518,15.657,17.8,20.114,22.326,24.545,27.395,29.229,31.005,33.32,34.997
E01020913,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.705,4.405,5.217,6.524,8.477,10.761,13.268,16.315,18.674,22.286,24.731,28.253,32.447,33.683,38.586,43.011,49.339,56.232,64.23,72.242,80.892,89.163,97.461,108.114,114.973,121.612,130.27,136.539
E01020914,Domestic battery capacity,Hydrogen Evolution,Medium,kW,7.411,8.811,10.434,12.677,15.712,19.263,23.161,27.896,31.564,37.179,40.98,46.455,52.973,54.896,62.518,69.396,79.232,89.947,102.381,114.835,128.282,141.139,154.037,170.598,181.26,191.581,205.039,214.784
E01020915,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.522,1.744,3.175,4.744,6.651,8.129,10.39,11.921,14.126,16.752,17.526,20.596,23.366,27.327,31.643,36.651,41.667,47.083,52.261,57.456,64.126,68.42,72.577,77.997,81.922
E01020916,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.023,3.418,6.221,9.297,13.034,15.93,20.361,23.361,27.682,32.827,34.344,40.36,45.788,53.552,62.009,71.822,81.651,92.264,102.412,112.592,125.663,134.077,142.223,152.845,160.537
E01020917,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.356,1.19,2.166,3.237,4.538,5.546,7.088,8.133,9.637,11.428,11.957,14.051,15.941,18.644,21.588,25.004,28.426,32.121,35.654,39.198,43.749,46.678,49.514,53.212,55.89
E01020918,Domestic battery capacity,Hydrogen Evolution,Medium,kW,6.373,7.577,8.973,11.073,14.082,17.604,21.469,26.164,29.802,35.369,39.138,44.567,51.031,52.937,60.495,67.316,77.07,87.695,100.024,112.374,125.708,138.457,151.247,167.669,178.241,188.476,201.821,211.485
E01020919,Domestic battery capacity,Hydrogen Evolution,Medium,kW,1.927,2.291,2.713,3.4,4.431,5.638,6.963,8.573,9.82,11.728,13.02,14.881,17.097,17.75,20.341,22.679,26.023,29.665,33.891,38.125,42.695,47.066,51.45,57.079,60.703,64.211,68.786,72.099
E01020920,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.749,2.503,4.555,6.808,9.544,11.664,14.909,17.106,20.27,24.037,25.148,29.553,33.528,39.213,45.406,52.591,59.789,67.56,74.991,82.445,92.016,98.178,104.143,111.921,117.553
E01020921,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.727,3.242,3.84,5.557,8.762,12.512,16.628,21.629,25.502,31.431,35.446,41.227,48.111,50.141,58.19,65.454,75.842,87.157,100.287,113.439,127.64,141.217,154.838,172.327,183.586,194.486,208.698,218.99
E01020922,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.765,2.558,4.655,6.957,9.754,11.92,15.236,17.481,20.715,24.565,25.7,30.201,34.264,40.073,46.401,53.745,61.1,69.042,76.636,84.253,94.034,100.331,106.427,114.375,120.131
E01020923,Domestic battery capacity,Hydrogen Evolution,Medium,kW,8.182,9.727,11.519,13.603,16.033,18.878,21.999,25.791,28.729,33.226,36.27,40.655,45.876,47.415,53.519,59.028,66.906,75.487,85.445,95.42,106.189,116.487,126.817,140.08,148.619,156.885,167.663,175.468
E01020924,Domestic battery capacity,Hydrogen Evolution,Medium,kW,7.411,8.811,10.434,12.613,15.499,18.875,22.581,27.083,30.571,35.909,39.523,44.728,50.926,52.754,60.001,66.54,75.893,86.08,97.902,109.743,122.528,134.753,147.016,162.762,172.899,182.712,195.508,204.774
E01020925,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.838,2.801,5.098,7.618,10.681,13.053,16.684,19.142,22.683,26.899,28.142,33.071,37.52,43.881,50.811,58.852,66.907,75.603,83.918,92.26,102.97,109.865,116.54,125.244,131.547
E01020926,Domestic battery capacity,Hydrogen Evolution,Medium,kW,6.433,7.648,9.057,10.927,13.381,16.254,19.406,23.236,26.203,30.743,33.818,38.246,43.518,45.073,51.237,56.8,64.756,73.422,83.477,93.55,104.426,114.825,125.256,138.651,147.273,155.621,166.506,174.388
E01020927,Domestic battery capacity,Hydrogen Evolution,Medium,kW,5.929,7.049,8.347,9.623,10.838,12.259,13.818,15.713,17.18,19.427,20.948,23.138,25.746,26.516,29.565,32.317,36.253,40.54,45.515,50.498,55.878,61.022,66.183,72.809,77.075,81.205,86.59,90.489
E01020928,Domestic battery capacity,Hydrogen Evolution,Medium,kW,5.395,6.414,7.596,9.32,11.744,14.58,17.692,21.473,24.402,28.886,31.921,36.293,41.498,43.033,49.119,54.612,62.467,71.023,80.951,90.896,101.634,111.901,122.2,135.425,143.938,152.18,162.927,170.709
E01020929,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.705,4.405,5.217,6.327,7.816,9.56,11.473,13.797,15.598,18.354,20.22,22.908,26.108,27.051,30.793,34.169,38.998,44.257,50.361,56.474,63.075,69.387,75.718,83.848,89.081,94.148,100.754,105.538
E01020930,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.984,3.287,5.983,8.941,12.536,15.32,19.582,22.467,26.622,31.571,33.03,38.815,44.036,51.502,59.635,69.073,78.527,88.733,98.493,108.283,120.854,128.946,136.78,146.996,154.393
E01020931,Domestic battery capacity,Hydrogen Evolution,Medium,kW,15.533,18.468,21.87,24.2,25.007,25.952,26.989,28.249,29.225,30.719,31.73,33.187,34.921,35.433,37.461,39.291,41.908,44.759,48.067,51.381,54.958,58.379,61.811,66.217,69.054,71.8,75.381,77.974
E01020932,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.333,1.113,2.026,3.027,4.244,5.187,6.63,7.607,9.014,10.689,11.184,13.142,14.91,17.438,20.192,23.387,26.588,30.044,33.349,36.664,40.92,43.66,46.312,49.771,52.276
E01020935,Domestic battery capacity,Hydrogen Evolution,Medium,kW,6.433,7.648,9.057,10.179,10.883,11.706,12.61,13.708,14.559,15.86,16.742,18.011,19.522,19.968,21.735,23.33,25.611,28.095,30.978,33.866,36.984,39.965,42.955,46.795,49.267,51.66,54.78,57.04
E01020936,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.105,0.352,0.641,0.958,1.343,1.641,2.098,2.407,2.852,3.383,3.539,4.159,4.718,5.518,6.39,7.401,8.414,9.507,10.553,11.602,12.949,13.816,14.655,15.75,16.542
E01020937,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.128,0.429,0.781,1.167,1.636,1.999,2.555,2.931,3.474,4.119,4.31,5.064,5.746,6.72,7.781,9.012,10.246,11.577,12.851,14.128,15.768,16.824,17.846,19.179,20.144
E01020938,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.639,2.135,3.886,5.807,8.142,9.95,12.718,14.592,17.291,20.504,21.452,25.21,28.6,33.45,38.732,44.862,51.002,57.631,63.969,70.328,78.492,83.748,88.836,95.471,100.275
E01020939,Domestic battery capacity,Hydrogen Evolution,Medium,kW,11.828,14.062,16.653,18.878,20.549,22.505,24.651,27.259,29.279,32.371,34.464,37.479,41.069,42.128,46.325,50.113,55.53,61.431,68.278,75.136,82.541,89.622,96.725,105.845,111.716,117.4,124.812,130.178
E01020940,Domestic battery capacity,Hydrogen Evolution,Medium,kW,31.482,37.429,44.323,49.033,50.638,52.517,54.578,57.083,59.023,61.993,64.004,66.899,70.348,71.364,75.396,79.034,84.237,89.905,96.481,103.069,110.182,116.983,123.805,132.565,138.204,143.664,150.783,155.937
E01020941,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.705,4.405,5.217,6.642,8.869,11.476,14.337,17.813,20.506,24.627,27.417,31.436,36.221,37.632,43.227,48.275,55.496,63.361,72.488,81.63,91.5,100.938,110.406,122.562,130.388,137.964,147.843,154.996
E01020942,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.049,3.505,6.38,9.534,13.367,16.336,20.88,23.957,28.388,33.665,35.22,41.39,46.957,54.918,63.591,73.655,83.735,94.619,105.026,115.465,128.87,137.499,145.853,156.746,164.634
E01020943,Domestic battery capacity,Hydrogen Evolution,Medium,kW,20.751,24.671,29.215,32.386,33.602,35.025,36.586,38.483,39.952,42.201,43.724,45.917,48.528,49.298,52.351,55.106,59.046,63.338,68.319,73.308,78.694,83.844,89.011,95.645,99.915,104.05,109.441,113.344
E01020944,Domestic battery capacity,Hydrogen Evolution,Medium,kW,23.478,27.913,33.055,36.82,38.61,40.704,43.003,45.795,47.959,51.27,53.511,56.74,60.585,61.718,66.213,70.269,76.071,82.39,89.722,97.067,104.997,112.58,120.187,129.953,136.241,142.328,150.265,156.012
E01020945,Domestic battery capacity,Hydrogen Evolution,Medium,kW,33.557,39.896,47.245,52.85,55.931,59.537,63.493,68.301,72.025,77.725,81.584,87.143,93.761,95.712,103.451,110.434,120.42,131.299,143.922,156.566,170.218,183.272,196.367,213.18,224.004,234.483,248.147,258.041
E01020946,Domestic battery capacity,Hydrogen Evolution,Medium,kW,22.322,26.538,31.427,35.224,37.435,40.023,42.862,46.312,48.985,53.075,55.845,59.833,64.583,65.983,71.536,76.547,83.714,91.52,100.578,109.652,119.449,128.816,138.213,150.279,158.046,165.566,175.371,182.471
E01020947,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.258,4.204,7.651,11.434,16.031,19.592,25.042,28.732,34.046,40.374,42.24,49.638,56.315,65.863,76.264,88.333,100.423,113.476,125.956,138.477,154.552,164.902,174.92,187.984,197.444
E01020948,Domestic battery capacity,Hydrogen Evolution,Medium,kW,15.637,18.591,22.016,24.696,26.292,28.159,30.208,32.698,34.627,37.579,39.578,42.457,45.884,46.895,50.903,54.52,59.692,65.326,71.864,78.413,85.483,92.244,99.026,107.734,113.34,118.767,125.844,130.968
E01020949,Domestic battery capacity,Hydrogen Evolution,Medium,kW,14.629,17.393,20.597,23.267,25.141,27.334,29.741,32.665,34.931,38.398,40.746,44.127,48.152,49.339,54.047,58.294,64.369,70.986,78.665,86.356,94.66,102.6,110.566,120.793,127.378,133.751,142.063,148.081
E01020950,Domestic battery capacity,Hydrogen Evolution,Medium,kW,22.811,27.12,32.116,35.646,37.087,38.773,40.623,42.871,44.612,47.277,49.082,51.681,54.775,55.688,59.306,62.571,67.24,72.327,78.229,84.141,90.524,96.628,102.75,110.612,115.673,120.572,126.961,131.587
E01020951,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.425,1.421,2.586,3.864,5.418,6.621,8.463,9.71,11.506,13.644,14.275,16.775,19.032,22.259,25.774,29.852,33.938,38.349,42.567,46.798,52.231,55.729,59.114,63.529,66.726
E01020952,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.668,3.172,3.756,5.206,7.803,10.843,14.178,18.231,21.37,26.175,29.428,34.113,39.692,41.337,47.86,53.747,62.165,71.335,81.975,92.634,104.142,115.145,126.184,140.357,149.481,158.314,169.832,178.172
E01020953,Domestic battery capacity,Hydrogen Evolution,Medium,kW,10.879,12.934,15.317,17.712,20.065,22.818,25.839,29.509,32.353,36.705,39.651,43.895,48.948,50.438,56.347,61.678,69.303,77.609,87.247,96.901,107.325,117.291,127.289,140.127,148.391,156.392,166.824,174.379
E01020954,Domestic battery capacity,Hydrogen Evolution,Medium,kW,10.138,12.053,14.274,16.719,19.413,22.565,26.024,30.227,33.482,38.465,41.839,46.697,52.483,54.189,60.953,67.058,75.788,85.297,96.332,107.385,119.32,130.73,142.178,156.875,166.338,175.498,187.442,196.091
E01020955,Domestic battery capacity,Hydrogen Evolution,Medium,kW,6.433,7.648,9.057,11.082,13.899,17.196,20.813,25.209,28.614,33.825,37.354,42.436,48.487,50.271,57.346,63.731,72.862,82.808,94.349,105.91,118.392,130.327,142.299,157.672,167.568,177.149,189.642,198.688
E01020956,Domestic battery capacity,Hydrogen Evolution,Medium,kW,6.433,7.648,9.057,11.263,14.504,18.297,22.46,27.517,31.435,37.431,41.491,47.338,54.301,56.354,64.494,71.84,82.346,93.79,107.069,120.371,134.732,148.464,162.24,179.927,191.314,202.337,216.711,227.12
E01020957,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.727,3.242,3.84,5.003,6.911,9.145,11.595,14.573,16.88,20.41,22.8,26.243,30.342,31.551,36.344,40.669,46.854,53.592,61.41,69.242,77.697,85.782,93.893,104.306,111.011,117.5,125.963,132.091
E01020959,Domestic battery capacity,Hydrogen Evolution,Medium,kW,9.101,10.82,12.813,14.866,16.951,19.39,22.067,25.32,27.84,31.696,34.307,38.067,42.545,43.865,49.101,53.825,60.582,67.942,76.482,85.037,94.273,103.105,111.964,123.34,130.663,137.752,146.996,153.69
E01020960,Domestic battery capacity,Hydrogen Evolution,Medium,kW,7.411,8.811,10.434,12.471,15.023,18.009,21.287,25.269,28.353,33.075,36.271,40.875,46.357,47.973,54.383,60.166,68.438,77.448,87.904,98.377,109.685,120.497,131.343,145.269,154.235,162.913,174.231,182.426
E01020961,Domestic battery capacity,Hydrogen Evolution,Medium,kW,12.865,15.296,18.113,20.765,23.124,25.885,28.915,32.596,35.448,39.812,42.767,47.023,52.091,53.585,59.51,64.857,72.504,80.833,90.499,100.181,110.634,120.629,130.656,143.53,151.818,159.841,170.303,177.879
E01020962,Domestic battery capacity,Hydrogen Evolution,Medium,kW,6.477,7.701,9.119,11.171,14.038,17.393,21.075,25.549,29.014,34.318,37.909,43.081,49.239,51.055,58.256,64.753,74.046,84.168,95.914,107.68,120.383,132.529,144.714,160.359,170.431,180.181,192.895,202.102
E01020963,Domestic battery capacity,Hydrogen Evolution,Medium,kW,5.929,7.049,8.347,10.035,12.213,14.761,17.558,20.956,23.588,27.616,30.344,34.273,38.95,40.33,45.799,50.734,57.793,65.481,74.403,83.34,92.989,102.215,111.471,123.354,131.005,138.411,148.068,155.061
E01020964,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.727,3.242,3.84,5.159,7.431,10.091,13.009,16.555,19.302,23.506,26.353,30.452,35.334,36.773,42.481,47.631,54.997,63.021,72.331,81.658,91.727,101.355,111.013,123.415,131.399,139.127,149.205,156.503
E01020965,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.705,4.405,5.217,5.948,6.552,7.259,8.035,8.977,9.707,10.825,11.581,12.671,13.968,14.351,15.868,17.237,19.194,21.327,23.801,26.28,28.956,31.515,34.082,37.378,39.5,41.554,44.232,46.172
E01020966,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.727,3.242,3.84,4.504,5.243,6.109,7.058,8.212,9.106,10.473,11.399,12.733,14.321,14.79,16.647,18.322,20.719,23.329,26.359,29.393,32.669,35.801,38.944,42.978,45.576,48.09,51.369,53.744
E01020967,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.705,4.405,5.217,6.272,7.635,9.23,10.98,13.106,14.754,17.275,18.982,21.44,24.367,25.23,28.653,31.741,36.158,40.97,46.553,52.146,58.184,63.957,69.749,77.185,81.973,86.607,92.651,97.027
E01020968,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.372,1.244,2.264,3.384,4.744,5.798,7.411,8.503,10.076,11.948,12.501,14.69,16.666,19.492,22.57,26.142,29.72,33.583,37.276,40.982,45.739,48.802,51.767,55.633,58.433
E01020969,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.223,2.643,3.13,4.385,6.66,9.321,12.242,15.791,18.54,22.747,25.596,29.699,34.584,36.024,41.736,46.891,54.263,62.292,71.61,80.944,91.021,100.656,110.322,122.733,130.723,138.457,148.543,155.847
E01020970,Domestic battery capacity,Hydrogen Evolution,Medium,kW,17.786,21.146,25.041,28.762,32.153,36.121,40.474,45.765,49.863,56.135,60.381,66.497,73.78,75.927,84.442,92.126,103.115,115.085,128.975,142.889,157.911,172.275,186.684,205.185,217.096,228.626,243.661,254.548
E01020971,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.223,2.643,3.13,4.666,7.597,11.026,14.79,19.363,22.906,28.328,31.999,37.286,43.582,45.438,52.799,59.441,68.941,79.288,91.296,103.324,116.31,128.726,141.182,157.176,167.472,177.439,190.437,199.848
E01020972,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.686,2.293,4.174,6.238,8.746,10.689,13.662,15.675,18.574,22.027,23.045,27.081,30.724,35.933,41.607,48.192,54.788,61.909,68.718,75.548,84.319,89.965,95.431,102.558,107.719
E01020973,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.668,3.172,3.756,5.109,7.478,10.25,13.292,16.989,19.852,24.235,27.202,31.476,36.564,38.065,44.014,49.383,57.062,65.426,75.132,84.854,95.35,105.387,115.455,128.382,136.705,144.761,155.267,162.874
E01020974,Domestic battery capacity,Hydrogen Evolution,Medium,kW,9.086,10.802,12.792,15.453,18.965,23.075,27.585,33.065,37.31,43.808,48.206,54.542,62.086,64.311,73.131,81.091,92.474,104.874,119.263,133.676,149.237,164.116,179.042,198.207,210.546,222.489,238.064,249.342
E01020975,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.705,4.405,5.217,6.358,7.92,9.749,11.756,14.194,16.082,18.973,20.93,23.749,27.105,28.095,32.019,35.561,40.625,46.142,52.544,58.956,65.879,72.499,79.14,87.667,93.156,98.47,105.4,110.417
E01020976,Domestic battery capacity,Hydrogen Evolution,Medium,kW,8.152,9.692,11.477,13.51,15.831,18.547,21.527,25.148,27.953,32.246,35.152,39.339,44.323,45.793,51.621,56.881,64.403,72.596,82.103,91.627,101.909,111.74,121.603,134.267,142.419,150.311,160.602,168.054
E01020977,Domestic battery capacity,Hydrogen Evolution,Medium,kW,5.336,6.344,7.512,9.064,11.102,13.487,16.103,19.283,21.745,25.515,28.067,31.743,36.12,37.41,42.527,47.145,53.75,60.944,69.291,77.653,86.682,95.314,103.974,115.093,122.251,129.18,138.216,144.76
E01020978,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.755,2.522,4.591,6.861,9.619,11.756,15.026,17.24,20.429,24.226,25.346,29.785,33.791,39.521,45.762,53.004,60.258,68.091,75.579,83.092,92.738,98.948,104.96,112.799,118.475
E01020979,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.283,0.946,1.722,2.573,3.607,4.408,5.634,6.465,7.66,9.084,9.504,11.169,12.671,14.819,17.159,19.875,22.595,25.532,28.34,31.157,34.774,37.103,39.357,42.296,44.425
E01020980,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.394,1.316,2.396,3.581,5.02,6.135,7.842,8.998,10.662,12.644,13.228,15.545,17.636,20.626,23.883,27.663,31.449,35.537,39.445,43.366,48.4,51.641,54.779,58.87,61.833
E01020981,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.223,2.643,3.13,4.488,7.002,9.944,13.173,17.095,20.134,24.785,27.934,32.469,37.87,39.462,45.776,51.474,59.623,68.499,78.799,89.116,100.256,110.907,121.591,135.311,144.143,152.693,163.842,171.915
E01020982,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.223,2.643,3.13,3.502,3.708,3.949,4.213,4.534,4.782,5.163,5.42,5.791,6.233,6.363,6.88,7.346,8.012,8.739,9.581,10.425,11.336,12.208,13.082,14.204,14.927,15.626,16.538,17.199
E01020983,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.088,0.296,0.538,0.804,1.128,1.378,1.761,2.021,2.395,2.84,2.971,3.491,3.961,4.632,5.364,6.213,7.063,7.981,8.859,9.739,10.87,11.598,12.303,13.221,13.887
E01020984,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.236,0.789,1.436,2.145,3.008,3.676,4.698,5.391,6.388,7.575,7.925,9.313,10.566,12.357,14.309,16.573,18.841,21.29,23.632,25.981,28.997,30.939,32.818,35.269,37.044
E01020985,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.59,1.973,3.59,5.366,7.523,9.194,11.751,13.483,15.976,18.946,19.821,23.293,26.426,30.907,35.788,41.452,47.125,53.25,59.107,64.982,72.526,77.382,82.084,88.214,92.653
E01020986,Domestic battery capacity,Hydrogen Evolution,Medium,kW,7.559,8.987,10.643,12.58,14.854,17.516,20.437,23.986,26.735,30.943,33.791,37.894,42.78,44.221,49.933,55.087,62.46,70.49,79.808,89.142,99.219,108.855,118.522,130.933,138.924,146.658,156.745,164.049
E01020987,Domestic battery capacity,Hydrogen Evolution,Medium,kW,5.395,6.414,7.596,8.988,10.632,12.556,14.668,17.234,19.221,22.263,24.323,27.289,30.821,31.863,35.993,39.719,45.049,50.855,57.592,64.34,71.626,78.592,85.581,94.554,100.331,105.923,113.215,118.495
E01020988,Domestic battery capacity,Hydrogen Evolution,Medium,kW,7.411,8.811,10.434,12.473,15.029,18.021,21.304,25.293,28.383,33.112,36.314,40.925,46.417,48.036,54.456,60.25,68.536,77.562,88.035,98.526,109.853,120.683,131.548,145.498,154.479,163.173,174.51,182.719
E01020989,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.343,1.145,2.084,3.114,4.366,5.336,6.82,7.825,9.272,10.996,11.504,13.519,15.337,17.938,20.77,24.057,27.35,30.905,34.304,37.714,42.092,44.911,47.639,51.197,53.774
E01020990,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.14,0.468,0.852,1.273,1.784,2.18,2.787,3.198,3.789,4.493,4.701,5.524,6.267,7.33,8.488,9.831,11.176,12.629,14.018,15.411,17.201,18.352,19.467,20.921,21.974
E01020991,Domestic battery capacity,Hydrogen Evolution,Medium,kW,7.411,8.811,10.434,11.713,12.489,13.397,14.393,15.604,16.542,17.978,18.95,20.35,22.017,22.509,24.458,26.217,28.732,31.472,34.651,37.836,41.275,44.563,47.861,52.096,54.822,57.462,60.903,63.395
E01020992,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.794,4.511,5.342,6.453,7.919,9.634,11.517,13.804,15.576,18.287,20.123,22.768,25.916,26.844,30.526,33.848,38.599,43.774,49.78,55.795,62.29,68.5,74.73,82.728,87.878,92.863,99.363,104.07
E01020993,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.103,3.685,6.708,10.025,14.054,17.176,21.954,25.189,29.848,35.396,37.031,43.518,49.371,57.742,66.861,77.442,88.041,99.484,110.426,121.402,135.496,144.569,153.352,164.806,173.099
E01020994,Domestic battery capacity,Hydrogen Evolution,Medium,kW,5.929,7.049,8.347,9.933,11.872,14.142,16.632,19.658,22.002,25.59,28.019,31.518,35.683,36.911,41.782,46.177,52.463,59.31,67.255,75.214,83.807,92.023,100.265,110.847,117.66,124.256,132.856,139.083
E01020995,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.016,3.394,6.178,9.232,12.943,15.819,20.219,23.198,27.489,32.598,34.104,40.078,45.469,53.178,61.576,71.321,81.082,91.621,101.698,111.806,124.786,133.142,141.231,151.779,159.417
E01020996,Domestic battery capacity,Hydrogen Evolution,Medium,kW,5.781,6.873,8.138,9.752,11.801,14.198,16.828,20.025,22.501,26.29,28.856,32.552,36.952,38.249,43.394,48.037,54.676,61.909,70.301,78.708,87.784,96.463,105.169,116.347,123.544,130.51,139.595,146.173
E01020997,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.223,2.643,3.13,4.123,5.784,7.727,9.859,12.449,14.456,17.528,19.607,22.602,26.169,27.22,31.39,35.153,40.534,46.396,53.198,60.012,67.368,74.402,81.459,90.519,96.352,101.998,109.361,114.692
E01020998,Domestic battery capacity,Hydrogen Evolution,Medium,kW,8.152,9.692,11.477,13.025,14.209,15.595,17.115,18.963,20.394,22.584,24.068,26.204,28.747,29.497,32.471,35.154,38.992,43.173,48.024,52.883,58.129,63.146,68.178,74.64,78.799,82.826,88.077,91.879
E01020999,Domestic battery capacity,Hydrogen Evolution,Medium,kW,11.116,13.216,15.651,18.269,21.073,24.354,27.954,32.329,35.718,40.905,44.416,49.474,55.497,57.272,64.314,70.668,79.756,89.654,101.141,112.647,125.07,136.948,148.863,164.163,174.013,183.548,195.981,204.984
E01021000,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.064,3.556,6.472,9.671,13.559,16.571,21.181,24.302,28.797,34.149,35.727,41.985,47.632,55.708,64.506,74.714,84.94,95.98,106.536,117.126,130.724,139.477,147.951,159.001,167.002
E01021001,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.181,0.605,1.101,1.646,2.307,2.82,3.604,4.135,4.9,5.811,6.079,7.144,8.105,9.48,10.977,12.714,14.454,16.332,18.129,19.931,22.244,23.734,25.176,27.056,28.418
E01021002,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.658,2.198,4,5.978,8.381,10.243,13.092,15.021,17.799,21.107,22.083,25.951,29.441,34.433,39.871,46.18,52.501,59.325,65.85,72.395,80.8,86.21,91.448,98.278,103.223
E01021003,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.727,3.242,3.84,5.093,7.212,9.692,12.413,15.72,18.281,22.202,24.856,28.679,33.231,34.573,39.895,44.698,51.566,59.048,67.73,76.426,85.816,94.793,103.8,115.364,122.808,130.015,139.412,146.217
