LSOA21CD,Scenario_world,Scenario,Parameter,Unit,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01002972,Counterfactual,Low,EV PHVs,Number,1,1,1,1,2,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
E01002973,Counterfactual,Low,EV PHVs,Number,2,2,2,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
E01002974,Counterfactual,Low,EV PHVs,Number,2,2,1,1,3,2,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
E01002975,Counterfactual,Low,EV PHVs,Number,3,3,3,4,5,6,6,6,7,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
E01002976,Counterfactual,Low,EV PHVs,Number,4,4,4,5,6,7,7,8,8,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
E01002977,Counterfactual,Low,EV PHVs,Number,3,3,4,5,6,6,7,7,7,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
E01002978,Counterfactual,Low,EV PHVs,Number,4,4,5,6,7,8,8,10,10,11,11,12,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
E01002979,Counterfactual,Low,EV PHVs,Number,1,2,2,2,2,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
E01002980,Counterfactual,Low,EV PHVs,Number,3,3,3,4,5,6,6,6,7,7,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
E01002981,Counterfactual,Low,EV PHVs,Number,1,2,2,3,3,3,4,4,5,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
E01002982,Counterfactual,Low,EV PHVs,Number,4,5,6,8,8,9,10,11,11,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
E01002983,Counterfactual,Low,EV PHVs,Number,3,2,3,3,5,4,5,6,6,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
E01002984,Counterfactual,Low,EV PHVs,Number,3,4,4,4,5,6,7,7,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
E01002985,Counterfactual,Low,EV PHVs,Number,2,2,2,2,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
E01002986,Counterfactual,Low,EV PHVs,Number,3,3,4,4,5,5,6,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
E01002987,Counterfactual,Low,EV PHVs,Number,3,3,2,3,5,5,5,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
E01002988,Counterfactual,Low,EV PHVs,Number,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
E01002989,Counterfactual,Low,EV PHVs,Number,1,1,1,2,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
E01002990,Counterfactual,Low,EV PHVs,Number,3,3,3,4,6,6,7,7,7,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
E01002991,Counterfactual,Low,EV PHVs,Number,1,2,3,3,3,3,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
E01002992,Counterfactual,Low,EV PHVs,Number,2,2,2,3,4,4,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
E01002993,Counterfactual,Low,EV PHVs,Number,2,3,2,3,4,4,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
E01002994,Counterfactual,Low,EV PHVs,Number,2,2,2,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
E01002995,Counterfactual,Low,EV PHVs,Number,0,1,1,2,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
E01002996,Counterfactual,Low,EV PHVs,Number,2,2,2,3,3,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
E01002997,Counterfactual,Low,EV PHVs,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01002998,Counterfactual,Low,EV PHVs,Number,2,3,3,4,4,5,5,6,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
E01002999,Counterfactual,Low,EV PHVs,Number,1,2,2,3,3,3,3,4,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
E01003000,Counterfactual,Low,EV PHVs,Number,4,4,5,6,6,7,8,8,9,10,10,11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
E01003001,Counterfactual,Low,EV PHVs,Number,4,3,3,5,6,7,7,7,7,8,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
E01003002,Counterfactual,Low,EV PHVs,Number,2,3,3,4,4,4,5,6,5,6,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
E01003003,Counterfactual,Low,EV PHVs,Number,3,3,3,4,5,5,5,6,6,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
E01003004,Counterfactual,Low,EV PHVs,Number,1,1,1,1,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
E01003005,Counterfactual,Low,EV PHVs,Number,1,1,0,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
E01003006,Counterfactual,Low,EV PHVs,Number,1,1,1,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
E01003007,Counterfactual,Low,EV PHVs,Number,1,0,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
E01003008,Counterfactual,Low,EV PHVs,Number,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
E01003009,Counterfactual,Low,EV PHVs,Number,1,1,1,2,2,2,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
E01003010,Counterfactual,Low,EV PHVs,Number,2,1,2,2,3,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
E01003011,Counterfactual,Low,EV PHVs,Number,0,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
E01003013,Counterfactual,Low,EV PHVs,Number,5,6,6,7,10,10,11,12,13,13,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
E01003014,Counterfactual,Low,EV PHVs,Number,8,8,10,12,14,16,17,18,19,21,22,22,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
E01003015,Counterfactual,Low,EV PHVs,Number,6,7,7,9,11,11,12,13,14,15,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
E01003016,Counterfactual,Low,EV PHVs,Number,3,3,4,4,5,6,7,7,7,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
E01003017,Counterfactual,Low,EV PHVs,Number,8,8,9,11,13,14,16,18,18,19,20,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
E01003018,Counterfactual,Low,EV PHVs,Number,5,5,6,7,8,10,10,11,12,12,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
E01003019,Counterfactual,Low,EV PHVs,Number,4,5,5,6,8,8,9,10,10,11,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
E01003020,Counterfactual,Low,EV PHVs,Number,5,5,6,7,9,10,11,12,12,13,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
E01003021,Counterfactual,Low,EV PHVs,Number,3,3,3,4,5,5,6,6,6,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
E01003022,Counterfactual,Low,EV PHVs,Number,5,5,6,7,9,10,10,11,12,12,13,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
E01003023,Counterfactual,Low,EV PHVs,Number,4,4,4,5,6,8,8,9,9,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
E01003024,Counterfactual,Low,EV PHVs,Number,4,5,5,6,8,9,9,9,11,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
E01003025,Counterfactual,Low,EV PHVs,Number,5,5,6,8,9,9,10,11,11,12,13,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
E01003026,Counterfactual,Low,EV PHVs,Number,3,3,4,4,4,6,6,6,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
E01003027,Counterfactual,Low,EV PHVs,Number,3,2,3,4,5,5,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
E01003028,Counterfactual,Low,EV PHVs,Number,4,4,5,6,7,7,8,9,10,9,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
E01003029,Counterfactual,Low,EV PHVs,Number,2,2,2,3,3,3,4,4,5,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
E01003030,Counterfactual,Low,EV PHVs,Number,3,4,4,6,6,7,8,9,9,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
E01003031,Counterfactual,Low,EV PHVs,Number,3,3,4,4,5,6,6,7,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
E01003032,Counterfactual,Low,EV PHVs,Number,2,2,2,3,4,5,4,5,5,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
E01003033,Counterfactual,Low,EV PHVs,Number,2,2,2,2,3,3,3,4,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
E01003034,Counterfactual,Low,EV PHVs,Number,2,2,2,2,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
E01003035,Counterfactual,Low,EV PHVs,Number,3,4,5,5,6,7,8,8,8,9,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
E01003036,Counterfactual,Low,EV PHVs,Number,4,4,5,6,7,8,8,9,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
E01003037,Counterfactual,Low,EV PHVs,Number,4,4,5,6,7,8,8,10,10,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
E01003038,Counterfactual,Low,EV PHVs,Number,1,1,2,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
E01003039,Counterfactual,Low,EV PHVs,Number,4,3,3,4,5,6,6,7,7,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
E01003040,Counterfactual,Low,EV PHVs,Number,2,2,2,3,3,4,4,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
E01003041,Counterfactual,Low,EV PHVs,Number,2,2,2,3,3,3,3,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
E01003042,Counterfactual,Low,EV PHVs,Number,3,2,3,4,5,4,5,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
E01003043,Counterfactual,Low,EV PHVs,Number,3,3,3,3,4,4,5,4,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
E01003044,Counterfactual,Low,EV PHVs,Number,3,3,3,5,6,6,6,7,7,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
E01003045,Counterfactual,Low,EV PHVs,Number,4,4,5,5,6,7,8,8,9,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
E01003046,Counterfactual,Low,EV PHVs,Number,7,8,8,11,13,14,15,16,18,18,19,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
E01003047,Counterfactual,Low,EV PHVs,Number,7,8,8,10,12,13,15,16,16,17,18,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
E01003048,Counterfactual,Low,EV PHVs,Number,2,3,2,3,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
E01003049,Counterfactual,Low,EV PHVs,Number,6,7,7,9,11,12,13,14,14,15,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
E01003050,Counterfactual,Low,EV PHVs,Number,2,2,2,3,3,3,4,4,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
E01003051,Counterfactual,Low,EV PHVs,Number,2,2,2,3,3,4,5,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
E01003052,Counterfactual,Low,EV PHVs,Number,4,5,5,7,7,9,10,10,11,11,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
E01003053,Counterfactual,Low,EV PHVs,Number,3,3,3,3,5,5,6,5,7,6,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
E01003054,Counterfactual,Low,EV PHVs,Number,4,3,3,5,6,6,7,8,8,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
E01003055,Counterfactual,Low,EV PHVs,Number,5,5,6,7,9,10,11,11,12,13,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
E01003056,Counterfactual,Low,EV PHVs,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01003057,Counterfactual,Low,EV PHVs,Number,2,3,3,4,4,5,5,6,7,6,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
E01003058,Counterfactual,Low,EV PHVs,Number,4,4,5,6,7,8,9,9,10,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
E01003059,Counterfactual,Low,EV PHVs,Number,5,4,5,6,7,8,9,10,10,10,11,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
E01003060,Counterfactual,Low,EV PHVs,Number,3,4,3,4,5,6,6,6,7,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
E01003061,Counterfactual,Low,EV PHVs,Number,6,6,6,8,10,11,12,13,14,14,15,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
E01003062,Counterfactual,Low,EV PHVs,Number,1,2,2,3,3,4,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
E01003063,Counterfactual,Low,EV PHVs,Number,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
E01003064,Counterfactual,Low,EV PHVs,Number,2,3,3,4,4,4,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
E01003065,Counterfactual,Low,EV PHVs,Number,4,4,4,5,6,7,7,7,8,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
E01003066,Counterfactual,Low,EV PHVs,Number,3,3,3,4,5,5,6,6,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
E01003067,Counterfactual,Low,EV PHVs,Number,2,2,2,2,2,3,4,3,3,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
E01003068,Counterfactual,Low,EV PHVs,Number,3,4,4,5,6,6,7,8,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
E01003069,Counterfactual,Low,EV PHVs,Number,2,2,2,3,4,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
E01003070,Counterfactual,Low,EV PHVs,Number,2,3,3,3,3,4,5,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
E01003071,Counterfactual,Low,EV PHVs,Number,5,6,6,7,9,9,10,11,11,13,13,14,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
E01003072,Counterfactual,Low,EV PHVs,Number,5,5,6,7,8,9,11,11,12,12,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
E01003073,Counterfactual,Low,EV PHVs,Number,2,3,3,4,4,5,5,5,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
E01003074,Counterfactual,Low,EV PHVs,Number,5,6,7,8,10,10,11,12,13,14,14,14,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
E01003075,Counterfactual,Low,EV PHVs,Number,1,2,2,2,2,3,3,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
E01003076,Counterfactual,Low,EV PHVs,Number,4,4,4,5,6,7,8,8,9,9,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
E01003077,Counterfactual,Low,EV PHVs,Number,4,5,6,7,9,9,10,11,11,12,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
E01003078,Counterfactual,Low,EV PHVs,Number,4,4,4,5,6,7,7,8,8,8,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
E01003079,Counterfactual,Low,EV PHVs,Number,3,3,4,5,6,6,7,7,8,8,9,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
E01003080,Counterfactual,Low,EV PHVs,Number,5,6,6,7,9,9,10,11,12,13,13,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
E01003081,Counterfactual,Low,EV PHVs,Number,5,5,6,7,9,9,10,10,11,12,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
E01003082,Counterfactual,Low,EV PHVs,Number,2,2,2,2,3,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
E01003083,Counterfactual,Low,EV PHVs,Number,2,2,3,2,3,4,3,4,5,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
E01003084,Counterfactual,Low,EV PHVs,Number,1,1,1,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
E01003085,Counterfactual,Low,EV PHVs,Number,8,9,9,12,13,14,16,17,18,19,20,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
E01003086,Counterfactual,Low,EV PHVs,Number,3,4,4,5,6,7,7,8,8,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
E01003087,Counterfactual,Low,EV PHVs,Number,1,2,2,2,3,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
E01003088,Counterfactual,Low,EV PHVs,Number,5,6,6,7,9,10,11,11,12,13,13,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
E01003089,Counterfactual,Low,EV PHVs,Number,1,2,2,2,3,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
E01003090,Counterfactual,Low,EV PHVs,Number,1,1,1,1,1,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
E01003091,Counterfactual,Low,EV PHVs,Number,3,3,3,4,4,5,6,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
E01003092,Counterfactual,Low,EV PHVs,Number,4,5,6,7,8,10,10,11,11,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
E01003093,Counterfactual,Low,EV PHVs,Number,5,5,6,7,9,9,11,12,13,13,13,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
E01003094,Counterfactual,Low,EV PHVs,Number,3,3,3,4,4,5,5,5,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
E01003095,Counterfactual,Low,EV PHVs,Number,3,3,3,4,6,6,6,7,7,8,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
E01003096,Counterfactual,Low,EV PHVs,Number,8,8,9,11,13,15,16,18,19,19,20,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
E01003097,Counterfactual,Low,EV PHVs,Number,2,2,2,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
E01003098,Counterfactual,Low,EV PHVs,Number,5,6,6,8,10,10,11,12,13,14,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
E01003099,Counterfactual,Low,EV PHVs,Number,8,9,9,11,14,15,16,17,18,20,20,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
E01003100,Counterfactual,Low,EV PHVs,Number,7,7,7,9,11,12,14,14,16,16,17,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
E01003101,Counterfactual,Low,EV PHVs,Number,1,1,1,2,2,2,2,3,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
E01003102,Counterfactual,Low,EV PHVs,Number,4,5,6,7,8,8,9,10,10,11,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
E01003104,Counterfactual,Low,EV PHVs,Number,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
E01003105,Counterfactual,Low,EV PHVs,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01003106,Counterfactual,Low,EV PHVs,Number,9,10,11,13,16,17,19,21,22,23,24,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
E01003107,Counterfactual,Low,EV PHVs,Number,11,12,13,16,18,20,22,24,26,27,29,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
E01003108,Counterfactual,Low,EV PHVs,Number,4,5,5,6,7,8,8,9,10,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
E01003110,Counterfactual,Low,EV PHVs,Number,3,3,4,4,5,6,6,7,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
E01003111,Counterfactual,Low,EV PHVs,Number,5,6,6,7,9,10,11,12,13,13,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
E01003112,Counterfactual,Low,EV PHVs,Number,5,5,5,7,8,8,9,10,11,11,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
E01003113,Counterfactual,Low,EV PHVs,Number,6,6,7,10,11,13,13,14,15,16,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
E01003114,Counterfactual,Low,EV PHVs,Number,4,4,6,7,7,9,10,10,11,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
E01003115,Counterfactual,Low,EV PHVs,Number,7,7,8,10,12,13,14,15,17,18,18,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
E01003116,Counterfactual,Low,EV PHVs,Number,5,5,5,8,9,10,11,12,13,13,14,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
E01003117,Counterfactual,Low,EV PHVs,Number,3,4,4,5,6,7,7,8,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
E01003118,Counterfactual,Low,EV PHVs,Number,5,5,6,7,8,8,10,10,11,11,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
E01003119,Counterfactual,Low,EV PHVs,Number,5,5,6,7,9,9,10,11,12,13,13,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
E01003120,Counterfactual,Low,EV PHVs,Number,4,4,4,6,7,8,8,9,10,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
E01003121,Counterfactual,Low,EV PHVs,Number,2,3,3,4,5,5,6,6,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
E01003122,Counterfactual,Low,EV PHVs,Number,3,5,5,6,7,8,8,9,9,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
E01003123,Counterfactual,Low,EV PHVs,Number,3,3,4,4,5,5,5,7,7,7,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
E01003124,Counterfactual,Low,EV PHVs,Number,2,3,3,4,4,4,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
E01003125,Counterfactual,Low,EV PHVs,Number,4,4,5,6,6,7,8,9,9,10,10,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
E01003126,Counterfactual,Low,EV PHVs,Number,3,3,4,4,5,5,7,6,7,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
E01003127,Counterfactual,Low,EV PHVs,Number,3,4,4,6,6,7,7,8,8,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
E01003128,Counterfactual,Low,EV PHVs,Number,2,3,3,4,5,5,6,6,7,7,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
E01003129,Counterfactual,Low,EV PHVs,Number,3,3,3,4,5,6,6,6,7,7,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
E01003130,Counterfactual,Low,EV PHVs,Number,6,7,7,9,10,12,13,13,14,15,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
E01003131,Counterfactual,Low,EV PHVs,Number,5,6,5,8,9,9,10,11,12,12,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
E01003132,Counterfactual,Low,EV PHVs,Number,3,4,4,6,6,7,8,9,9,9,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
E01003133,Counterfactual,Low,EV PHVs,Number,7,7,8,10,11,12,13,14,15,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
E01003134,Counterfactual,Low,EV PHVs,Number,5,4,5,6,7,9,8,9,10,11,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
E01003135,Counterfactual,Low,EV PHVs,Number,2,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
E01003136,Counterfactual,Low,EV PHVs,Number,4,5,5,7,8,8,9,10,11,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
E01003137,Counterfactual,Low,EV PHVs,Number,3,3,4,5,6,6,6,7,8,7,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
E01003138,Counterfactual,Low,EV PHVs,Number,4,4,4,5,7,7,7,9,9,9,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
E01003139,Counterfactual,Low,EV PHVs,Number,5,5,6,8,9,9,11,12,12,13,14,14,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
E01003140,Counterfactual,Low,EV PHVs,Number,5,4,4,6,7,8,8,9,10,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
E01003141,Counterfactual,Low,EV PHVs,Number,3,3,3,4,4,5,6,6,7,7,8,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
E01003142,Counterfactual,Low,EV PHVs,Number,4,4,4,5,6,7,8,9,9,10,9,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
E01003143,Counterfactual,Low,EV PHVs,Number,3,4,5,5,7,7,7,9,9,10,10,11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
E01003144,Counterfactual,Low,EV PHVs,Number,7,7,8,11,12,13,14,16,17,18,18,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
E01003145,Counterfactual,Low,EV PHVs,Number,8,9,10,11,14,16,17,18,19,20,21,22,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
