LSOA21CD,Scenario,Scenario_world,Parameter,Unit,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01020919,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3
E01020920,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16
E01020921,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,1,1,1,1,1,1,1,3,5,6,8,10,12,14,16,17,19,21,23,25,26,28,28
E01020922,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,1,2,2,3,4,4,5,6,7,8,9,10,11,12,13,14,15,16,16
E01020923,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,2,2,3,3,4,4,5,5,6,6,7,8,8,9,9,9
E01020924,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5,6,8,9,10,12,13,15,16,17,19,20,21,21
E01020925,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,1,1,1,1,1,1,2,3,4,4,5,6,7,8,8,9,10,11,11,12,12
E01020926,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,15
E01020927,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,4,4,5,6,6,7,7,8,8,9,9
E01020928,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6
E01020929,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,3,3,4,4,5,5,5,6,6,7,7
E01020930,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,4,5,6,6,7,8,8,9,9,10,10
E01020931,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,2,2,3,3,4,4,5,5,5,7,8,9,10,12,13,14,15,16,18,19,20,21,23,24,24
E01020932,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,2,2,3,4,4,5,6,7,7,7,9,10,11,13,14,15,16,18,19,20,21,23,24,25,27,27
E01020935,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,2,3,4,5,5,6,7,8,8,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,24
E01020936,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,2,3,4,5,6,7,8,8,9,9,12,15,17,20,23,25,28,31,33,36,38,41,43,46,49,49
E01020937,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,1,2,3,4,4,5,6,6,7,7,8,10,11,13,14,15,16,18,19,20,21,22,23,25,26,26
E01020938,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,5,5,6,7,7,8,9,10,10,11,11
E01020939,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,1,1,1,1,1,1,1,3,5,6,8,10,11,13,15,16,18,20,21,23,25,26,26
E01020940,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3,4,4,5,5,6,7,7,8,8,9,9,9
E01020941,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,4,5,6,7,8,8,9,10,11,12,12,12
E01020942,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,4,4,5,5,6,6,7,8,8,9,9,9
E01020943,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,1,2,2,2,3,4,4,5,6,6,7,8,8,9,9,10,10,11,11
E01020944,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,1,1,1,1,1,1,1,2,4,5,6,7,9,10,11,13,14,15,16,18,19,20,20
E01020945,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,15
E01020946,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,1,1,1,1,1,1,1,2,3,5,6,7,8,9,11,12,13,14,16,17,18,19,19
E01020947,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,1,1,1,1,1,1,1,3,5,7,9,11,13,14,16,18,20,22,24,26,28,30,30
E01020948,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8
E01020949,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,3,3,4,4,4,5,5,6,6,6
E01020950,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,4,4,5,5,5,6,6,7,7
E01020951,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,4,4,5,6,6,7,8,8,9,10,10,11,11
E01020952,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,1,2,2,2,2,3,3,5,6,8,10,12,14,15,17,19,21,23,24,26,28,30,30
E01020953,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,5,6,7,7,8,9,10,10,11,12,12
E01020954,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,1,1,1,1,1,1,1,3,4,6,7,8,10,11,13,14,16,17,19,20,21,23,23
E01020955,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,5,6,7,8,9,10,10,11,12,13,14,14
E01020956,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,2,2,3,4,4,5,5,6,7,7,8,8,9,10,10,10
E01020957,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,3,4,5,5,6,6,7,7,8,8,9,9
E01020959,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,1,1,1,1,1,1,2,3,4,5,5,6,7,8,9,10,11,12,13,14,15,15
E01020960,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,2,2,2,3,3,3,4,4,6,9,11,13,16,18,21,23,25,28,30,33,35,37,40,40
E01020961,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,6,6
E01020962,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,2,2,2,2,3,3,3,3,4,6,7,8,9,11,12,13,14,15,17,18,19,20,22,22
E01020963,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,2,3,4,4,5,6,7,8,8,8,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,55
E01020964,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,3,5,7,9,10,11,13,15,16,16,19,22,24,27,30,32,34,37,39,42,44,47,49,52,55,56
E01020965,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,3,5,6,8,9,10,12,13,14,14,16,18,20,22,24,26,27,29,30,32,33,35,36,38,40,41
E01020966,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,2,3,4,5,6,7,8,9,9,9,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,26
E01020967,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,2,4,5,6,7,9,10,11,12,12,16,20,23,26,30,33,36,40,43,47,50,54,57,60,64,65
E01020968,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,2,4,6,8,10,12,14,16,18,19,19,22,25,27,30,32,34,37,39,41,44,46,48,50,53,56,57
E01020969,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16
E01020970,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,1,1,1,1,1,1,1,4,7,10,13,16,18,21,24,27,30,33,36,38,41,44,44
E01020971,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,1,1,1,1,1,2,3,4,4,5,6,7,8,9,10,11,12,13,14,15,15
E01020972,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,4,5,6,6,7,8,8,9,10,10,10
E01020973,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,4,4,5,5,6,6,7,7,8,8,8
E01020974,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,1,1,1,1,2,3,5,6,7,8,10,11,12,13,15,16,17,18,19,19
E01020975,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,3,5,6,8,9,11,12,14,15,15,19,22,26,29,32,35,38,41,45,48,51,54,57,60,64,65
E01020976,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,2,2,3,3,3,4,4,5,5,7,9,12,14,16,18,20,22,24,27,29,31,33,35,37,37
E01020977,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,3,4,6,7,8,9,10,12,12,12,15,18,21,23,25,28,30,32,34,36,38,40,42,44,47,47
E01020978,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,2,5,8,10,13,15,17,20,22,24,24,29,34,39,44,48,53,57,62,66,71,75,80,84,89,94,95
E01020979,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,3,5,7,9,10,12,13,15,16,16,19,22,25,27,30,32,35,37,40,43,45,48,50,53,56,57
E01020980,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,1,2,3,4,4,5,6,7,7,7,9,12,14,16,19,21,23,25,27,29,32,34,36,38,41,41
E01020981,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,2,3,4,5,5,6,7,8,8,8,12,15,18,21,24,27,29,32,34,37,39,42,44,47,50,50
E01020982,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,2,3,4,5,6,7,8,9,10,10,11,13,15,16,18,19,20,22,23,24,25,27,28,29,31,31
E01020983,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,2,4,5,6,7,8,9,10,11,11,13,15,17,19,21,22,24,25,27,28,30,31,33,35,37,37
E01020984,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,2,3,4,5,6,7,8,9,10,10,12,14,16,18,20,22,24,26,27,29,31,33,35,37,39,40
E01020985,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,2,5,8,11,13,15,18,20,23,25,25,32,38,44,51,57,63,69,74,80,87,92,98,104,110,117,118
E01020986,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,1,1,1,1,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,17
E01020987,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,3,4,5,5,6,7,8,8,9,10,10,11,11
E01020988,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,4,5,5,6,7,7,8,9,9,10,10
E01020989,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,2,4,5,6,7,8,10,11,12,12,15,18,21,24,27,30,33,36,39,42,45,47,50,53,57,57
E01020990,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7
E01020991,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,1,2,3,4,4,5,5,6,7,7,8,10,12,13,15,16,18,20,21,23,24,26,27,29,31,31
E01020992,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,2,4,6,9,11,12,14,17,19,20,20,25,30,35,39,44,49,53,57,62,66,71,75,79,84,89,90
E01020993,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,4,5,5,6,6,7,8,8,9,9,9
E01020994,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,4,4,5,6,6,7,8,8,9,10,10,11,11
E01020995,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,4,5,5,6,6,7,8,8,9,9
E01020996,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,4,5,5,6,6,7,7,8,9,9
E01020997,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,4,5,6,7,7,8,9,9,10,11,11
E01020998,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,2,4,7,9,12,13,16,18,20,22,22,26,30,34,38,42,45,49,52,56,59,63,66,70,74,78,79
E01020999,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16
E01021000,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,2,2,3,3,4,4,5,5,5,8,10,13,15,17,20,22,24,27,29,32,34,36,39,41,41
E01021001,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,5,5,5,5
E01021002,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,2,2,2,2,2,3,5,6,7,9,10,11,12,13,15,16,17,18,20,21,21
E01021003,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,3,5,6,8,9,11,12,14,15,15,19,23,27,30,34,37,41,44,48,52,55,58,62,66,70,70
E01021004,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,17
E01021005,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,12,13,14,14
E01021006,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,2,2,3,4,5,5,6,7,8,8,10,12,14,16,18,20,22,24,25,27,29,31,33,35,37,38
E01021007,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,1,1,1,1,2,3,5,6,7,8,10,11,12,14,15,16,17,19,20,20
E01021008,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,1,2,3,4,4,5,6,6,7,7,8,9,10,11,12,13,14,15,16,17,17,18,19,20,21,22
E01021009,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,1,1,1,1,3,5,7,9,10,12,14,16,18,20,22,24,26,28,30,30
E01021010,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,1,1,1,1,1,2,4,5,6,8,9,10,12,13,14,16,17,19,20,21,21
E01021011,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,1,2,3,4,4,5,5,6,7,7,8,10,12,14,15,17,18,20,22,23,25,27,28,30,32,32
E01021012,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,3,5,7,8,9,11,13,14,16,16,19,21,24,26,29,32,34,36,39,41,44,46,49,51,54,55
E01021013,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,4,5,6,7,7,8,9,10,10,11,12,12
E01021014,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,1,2,2,2,2,3,3,4,6,7,9,10,12,13,14,16,17,19,20,22,23,25,25
E01021015,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,2,3,4,5,6,6,7,8,9,10,11,12,12,13,14,14
E01021016,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,2,2,3,3,4,4,4,4,7,9,12,14,16,19,21,23,26,28,31,33,35,38,40,40
E01021017,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,2,2,2,2,2,4,6,8,10,12,14,16,17,19,21,23,25,27,29,31,31
E01021018,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,13,14,14
E01021019,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,2,2,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,17
E01021020,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,4,4,5,6,7,7,8,9,10,10,11,12,12
E01021021,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,1,2,2,2,3,4,5,6,6,7,8,9,10,10,11,12,13,13,13
E01021022,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,3,4,6,7,8,10,11,13,14,14,33,53,72,92,111,130,150,169,188,207,227,246,265,284,303,304
E01021023,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,1,1,1,1,1,5,10,14,18,22,26,31,35,39,43,47,51,55,59,63,63
E01021024,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,1,2,3,3,4,4,5,5,6,6,14,21,29,37,45,52,60,68,75,83,91,99,106,114,122,122
E01021025,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,1,2,2,2,3,3,3,18,33,48,63,78,93,108,123,138,153,168,183,198,213,228,228
E01021026,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,1,2,2,3,3,3,3,13,22,31,40,49,59,68,77,86,95,104,113,122,131,140,140
E01021027,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,1,1,1,1,1,3,4,6,8,9,11,13,14,16,18,19,21,23,24,26,26
E01021028,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4
E01021029,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,15
E01021030,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3,4,4,5,5,6,7,7,8,8,9,9,9
E01021031,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,2,2,2,3,5,6,8,9,11,12,13,15,16,18,19,21,22,24,24
E01021032,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,2,2,3,4,5,5,6,7,8,8,26,44,62,80,98,116,134,152,169,187,205,223,241,259,276,276
E01021033,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,2,2,2,2,2,4,6,8,10,12,14,16,18,20,22,24,25,27,29,31,31
E01021034,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,3,4,4,5,5,6,6,6,7,7
E01021035,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,2,3,5,6,6,7,8,10,10,10,12,14,15,17,18,20,21,23,24,26,27,29,30,32,34,34
E01021036,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,2,2,2,3,3,3,3,4,6,7,9,11,13,15,17,19,21,23,25,27,28,30,32,32
E01021037,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,4,5,5,6,6,7,7,8,8,8
E01021038,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,2,2,2,3,3,3,4,4,6,8,10,13,15,17,19,21,23,25,28,30,32,34,36,36
E01021039,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,1,2,2,2,3,3,3,4,6,7,9,10,12,13,15,16,18,19,21,22,24,25,25
E01021040,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,2,2,2,2,2,4,6,8,10,11,13,15,17,18,20,22,24,25,27,29,29
E01021041,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,1,2,2,2,2,2,2,4,6,8,10,12,14,16,18,20,21,23,25,27,29,31,31
E01021042,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,4,5,6,6,7,8,8,9,10,10,10
E01021043,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,5,7,8,9,10,11,13,14,15,16,17,19,19
E01021044,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,1,1,1,1,2,3,5,6,7,8,10,11,12,14,15,16,17,19,20,20
E01021045,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,3,5,7,9,11,13,15,17,19,21,22,24,26,28,30,30
E01021046,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,4,4,5,5,6,7,7,8,8,9,9
E01021047,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,2,2,2,2,3,4,4,5,6,6,7,8,8,9,10,10,11,12,12
E01021048,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,1,1,2,2,2,2,2,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,19
E01021049,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,2,2,3,3,3,4,4,5,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,22,22
E01021050,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,4,5,5,6,7,7,8,8,9,10,10
E01021051,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,2,3,4,5,5,6,7,8,9,10,10,11,12,13,14,14
E01021052,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,2,2,3,3,3,4,4,4,10,16,21,27,32,38,43,49,55,60,66,71,77,82,88,88
E01021053,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,2,2,2,3,3,3,3,7,12,16,20,24,28,32,37,41,45,49,53,57,61,65,66
E01021054,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,2,2,2,2,2,8,15,21,27,33,39,46,52,58,64,70,76,83,89,95,95
E01021055,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,17
E01021056,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,2,2,2,7,13,18,24,29,35,40,45,51,56,62,67,73,78,83,83
E01021057,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,2,2,3,3,3,4,4,4,10,15,21,27,32,38,44,49,55,61,66,72,77,83,89,89
E01021058,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,5,6,7,8,9,10,11,12,13,14,15,15
E01021059,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,31
E01021060,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,3,4,4,4,5,5,6,6,6,6
E01021061,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,8,10,12,14,16,18,19,21,23,25,27,29,29
E01021062,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,4,5,5,6,6,7,7,8,9,9,9
E01021063,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,1,1,1,1,1,3,5,7,8,10,12,14,16,18,20,22,24,26,28,30,30
E01021064,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,2,2,2,2,3,5,6,8,9,11,12,14,15,16,18,19,21,22,24,24
E01021065,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,2,2,2,3,4,4,5,6,7,8,9,10,10,11,12,13,14,15,15
E01021066,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3,4,4,5,5,6,6,6,7,7,8,8
E01021067,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,2,2,3,3,3,4,4,4,16,28,39,51,63,74,86,98,109,121,133,144,156,167,179,179
E01021068,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,2,2,3,3,4,4,5,5,18,32,45,58,72,85,99,112,125,139,152,165,178,192,205,205
E01021069,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,1,1,1,1,1,1,1,3,4,6,7,9,10,12,13,15,17,18,20,21,23,24,24
E01021070,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,2,3,3,4,5,6,7,7,8,8,10,12,14,15,17,19,21,23,24,26,28,30,32,33,35,36
E01021071,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,2,2,3,4,4,5,6,6,7,7,8,9,11,12,13,14,15,16,17,18,19,20,21,23,24,24
E01021072,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,6,7,9,10,11,13,14,16,17,18,20,21,21
E01021073,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,1,1,2,4,6,7,9,10,12,14,15,17,19,20,22,24,25,25
