LSOA21CD,Parameter,Scenario_world,Scenario,Unit,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01018252,Domestic battery capacity,Counterfactual,Low,kW,2.694,3.513,4.416,5.65,7.271,9.053,10.965,13.033,14.627,16.809,17.888,19.852,21.652,21.275,22.906,24.098,26.197,28.106,31.368,34.61,38.697,42.367,46.22,51.317,54.104,57.202,60.976,63.886
E01018253,Domestic battery capacity,Counterfactual,Low,kW,2.196,2.864,3.6,4.729,6.321,8.071,9.949,11.981,13.547,15.69,16.749,18.679,20.446,20.091,21.693,22.864,24.925,26.801,30.004,33.189,37.203,40.808,44.592,49.599,52.337,55.38,59.087,61.945
E01018254,Domestic battery capacity,Counterfactual,Low,kW,11.712,15.274,19.2,22.702,25.646,28.879,32.35,36.105,38.998,42.959,44.916,48.482,51.748,50.849,53.809,55.973,59.783,63.248,69.169,75.054,82.472,89.134,96.127,105.38,110.44,116.063,122.913,128.195
E01018255,Domestic battery capacity,Counterfactual,Low,kW,10.98,14.319,18,20.979,23.067,25.36,27.823,30.486,32.538,35.347,36.736,39.265,41.582,40.859,42.959,44.494,47.196,49.654,53.854,58.028,63.29,68.015,72.976,79.539,83.128,87.117,91.976,95.722
E01018256,Domestic battery capacity,Counterfactual,Low,kW,23.557,30.72,38.617,44.062,46.457,49.088,51.912,54.967,57.321,60.543,62.136,65.038,67.695,66.518,68.926,70.687,73.787,76.607,81.424,86.212,92.248,97.668,103.358,110.887,115.003,119.579,125.152,129.45
E01018257,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.646,2.071,3.636,5.316,7.134,8.534,10.452,11.399,13.125,14.706,14.451,15.884,16.931,18.775,20.453,23.319,26.168,29.759,32.984,36.369,40.848,43.297,46.019,49.335,51.892
E01018258,Domestic battery capacity,Counterfactual,Low,kW,16.427,21.422,26.928,30.882,32.897,35.11,37.487,40.057,42.038,44.749,46.089,48.53,50.766,49.883,51.91,53.392,56,58.372,62.425,66.454,71.532,76.093,80.88,87.214,90.678,94.528,99.217,102.833
E01018259,Domestic battery capacity,Counterfactual,Low,kW,11.712,15.274,19.2,22.6,25.316,28.301,31.505,34.971,37.641,41.297,43.104,46.396,49.41,48.551,51.284,53.281,56.798,59.997,65.462,70.894,77.741,83.89,90.345,98.886,103.556,108.747,115.069,119.945
E01018260,Domestic battery capacity,Counterfactual,Low,kW,32.722,42.672,53.641,61.358,65.023,69.048,73.37,78.045,81.647,86.578,89.016,93.456,97.522,95.826,99.512,102.206,106.95,111.265,118.636,125.963,135.199,143.493,152.201,163.721,170.02,177.022,185.55,192.127
E01018262,Domestic battery capacity,Counterfactual,Low,kW,7.027,9.164,11.52,14.686,18.799,23.318,28.169,33.416,37.459,42.995,45.731,50.715,55.279,54.318,58.455,61.479,66.803,71.647,79.921,88.146,98.512,107.823,117.597,130.528,137.598,145.458,155.031,162.412
E01018263,Domestic battery capacity,Counterfactual,Low,kW,5.856,7.637,9.6,12.066,15.114,18.463,22.058,25.947,28.943,33.045,35.073,38.766,42.148,41.415,44.481,46.723,50.668,54.258,60.389,66.485,74.167,81.067,88.31,97.893,103.133,108.957,116.051,121.521
E01018264,Domestic battery capacity,Counterfactual,Low,kW,3.66,4.773,6,7.952,10.762,13.849,17.163,20.748,23.51,27.292,29.161,32.566,35.684,35.064,37.89,39.956,43.594,46.903,52.556,58.175,65.257,71.618,78.295,87.129,91.96,97.329,103.869,108.912
E01018265,Domestic battery capacity,Counterfactual,Low,kW,13.674,17.832,22.416,26.466,29.818,33.5,37.452,41.728,45.022,49.532,51.761,55.821,59.54,58.505,61.876,64.34,68.678,72.624,79.366,86.067,94.513,102.099,110.062,120.598,126.359,132.763,140.562,146.577
E01018267,Domestic battery capacity,Counterfactual,Low,kW,7.027,9.164,11.52,14.72,18.908,23.509,28.449,33.792,37.909,43.545,46.331,51.406,56.054,55.079,59.291,62.371,67.793,72.724,81.15,89.524,100.08,109.56,119.513,132.68,139.879,147.882,157.63,165.146
E01018268,Domestic battery capacity,Counterfactual,Low,kW,16.837,21.956,27.6,32.419,36.176,40.303,44.733,49.525,53.217,58.272,60.77,65.322,69.49,68.281,72.06,74.822,79.684,84.107,91.663,99.174,108.641,117.143,126.069,137.878,144.335,151.513,160.255,166.996
E01018269,Domestic battery capacity,Counterfactual,Low,kW,7.32,9.546,12,14.456,16.885,19.553,22.418,25.516,27.904,31.172,32.788,35.731,38.426,37.758,40.2,41.986,45.13,47.99,52.876,57.733,63.854,69.352,75.123,82.759,86.934,91.575,97.227,101.586
E01018270,Domestic battery capacity,Counterfactual,Low,kW,3.66,4.773,6,7.587,9.593,11.796,14.162,16.721,18.693,21.392,22.726,25.157,27.382,26.906,28.924,30.399,32.995,35.357,39.392,43.403,48.458,52.998,57.764,64.07,67.518,71.351,76.019,79.619
E01018271,Domestic battery capacity,Counterfactual,Low,kW,7.364,9.604,12.072,14.747,17.64,20.819,24.232,27.923,30.767,34.66,36.585,40.091,43.301,42.548,45.459,47.586,51.331,54.738,60.559,66.344,73.636,80.185,87.061,96.157,101.131,106.659,113.393,118.585
E01018272,Domestic battery capacity,Counterfactual,Low,kW,7.32,9.546,12,14.386,16.66,19.159,21.841,24.742,26.977,30.038,31.55,34.306,36.829,36.189,38.476,40.148,43.092,45.77,50.344,54.892,60.623,65.771,71.174,78.324,82.233,86.578,91.871,95.952
E01018273,Domestic battery capacity,Counterfactual,Low,kW,18.066,23.56,29.616,34.012,36.331,38.879,41.615,44.573,46.853,49.974,51.517,54.327,56.901,55.911,58.244,59.95,62.952,65.683,70.348,74.986,80.831,86.081,91.592,98.884,102.871,107.303,112.7,116.863
E01018274,Domestic battery capacity,Counterfactual,Low,kW,18.301,23.866,30,34.97,38.46,42.294,46.411,50.863,54.294,58.991,61.312,65.541,69.414,68.207,71.717,74.284,78.801,82.911,89.932,96.911,105.707,113.607,121.9,132.873,138.872,145.541,153.664,159.927
E01018275,Domestic battery capacity,Counterfactual,Low,kW,31.55,41.144,51.721,59.719,64.483,69.717,75.335,81.412,86.094,92.505,95.673,101.445,106.731,104.875,109.666,113.169,119.335,124.944,134.527,144.052,156.057,166.84,178.159,193.135,201.324,210.426,221.512,230.061
E01018276,Domestic battery capacity,Counterfactual,Low,kW,5.856,7.637,9.6,12.065,15.11,18.455,22.046,25.931,28.924,33.022,35.047,38.736,42.115,41.383,44.446,46.685,50.626,54.212,60.337,66.426,74.1,80.992,88.228,97.801,103.035,108.854,115.94,121.405
E01018277,Domestic battery capacity,Counterfactual,Low,kW,30.277,39.483,49.633,56.866,60.462,64.413,68.654,73.241,76.776,81.615,84.007,88.364,92.354,90.748,94.365,97.009,101.663,105.897,113.131,120.321,129.384,137.523,146.068,157.373,163.554,170.425,178.794,185.247
E01018278,Domestic battery capacity,Counterfactual,Low,kW,22.942,29.918,37.609,42.793,44.865,47.14,49.583,52.225,54.261,57.048,58.426,60.935,63.234,62.134,64.217,65.74,68.421,70.86,75.026,79.168,84.388,89.076,93.997,100.509,104.069,108.026,112.847,116.564
E01018279,Domestic battery capacity,Counterfactual,Low,kW,8.55,11.15,14.016,17.138,20.533,24.263,28.267,32.598,35.935,40.503,42.762,46.875,50.642,49.762,53.176,55.673,60.067,64.065,70.894,77.682,86.239,93.923,101.99,112.663,118.499,124.986,132.887,138.98
E01018280,Domestic battery capacity,Counterfactual,Low,kW,8.052,10.501,13.2,16.083,19.153,22.526,26.148,30.065,33.083,37.215,39.257,42.977,46.384,45.578,48.666,50.924,54.898,58.513,64.69,70.829,78.568,85.518,92.814,102.466,107.745,113.611,120.757,126.268
E01018281,Domestic battery capacity,Counterfactual,Low,kW,3.66,4.773,6,7.757,10.14,12.757,15.566,18.605,20.947,24.152,25.737,28.623,31.266,30.723,33.119,34.87,37.954,40.759,45.55,50.314,56.317,61.709,67.369,74.858,78.953,83.505,89.049,93.324
E01018282,Domestic battery capacity,Counterfactual,Low,kW,3.66,4.773,6,7.562,9.512,11.654,13.954,16.442,18.359,20.983,22.28,24.643,26.807,26.341,28.302,29.736,32.261,34.557,38.48,42.379,47.294,51.708,56.342,62.473,65.825,69.551,74.09,77.589
E01018283,Domestic battery capacity,Counterfactual,Low,kW,7.452,9.718,12.216,14.422,16.245,18.248,20.399,22.724,24.516,26.97,28.183,30.392,32.415,31.851,33.685,35.026,37.385,39.532,43.2,46.845,51.44,55.567,59.899,65.631,68.765,72.249,76.492,79.764
E01018284,Domestic battery capacity,Counterfactual,Low,kW,31.448,41.011,51.553,58.545,61.129,63.969,67.017,70.314,72.854,76.332,78.052,81.183,84.051,82.589,85.189,87.089,90.435,93.478,98.677,103.845,110.359,116.209,122.35,130.476,134.918,139.857,145.872,150.51
E01018285,Domestic battery capacity,Counterfactual,Low,kW,3.66,4.773,6,7.444,9.135,10.993,12.987,15.144,16.806,19.081,20.206,22.255,24.131,23.712,25.412,26.656,28.844,30.835,34.237,37.618,41.879,45.707,49.725,55.04,57.947,61.178,65.113,68.148
E01018286,Domestic battery capacity,Counterfactual,Low,kW,15.051,19.627,24.672,29.109,32.753,36.755,41.052,45.7,49.28,54.183,56.606,61.021,65.063,63.932,67.596,70.275,74.991,79.28,86.609,93.894,103.075,111.322,119.978,131.432,137.694,144.655,153.134,159.672
E01018287,Domestic battery capacity,Counterfactual,Low,kW,8.052,10.501,13.2,15.138,16.126,17.212,18.377,19.637,20.608,21.938,22.595,23.792,24.889,24.456,25.45,26.176,27.455,28.618,30.606,32.581,35.071,37.307,39.655,42.761,44.459,46.347,48.647,50.42
E01018288,Domestic battery capacity,Counterfactual,Low,kW,23.191,30.242,38.017,43.389,45.774,48.393,51.205,54.246,56.59,59.798,61.384,64.273,66.919,65.755,68.153,69.906,72.992,75.8,80.596,85.363,91.372,96.768,102.434,109.929,114.028,118.583,124.132,128.411
E01018289,Domestic battery capacity,Counterfactual,Low,kW,19.911,25.966,32.641,37.49,40.06,42.883,45.913,49.191,51.716,55.174,56.883,59.996,62.848,61.755,64.339,66.228,69.554,72.58,77.748,82.886,89.362,95.178,101.283,109.361,113.778,118.687,124.667,129.278
E01018290,Domestic battery capacity,Counterfactual,Low,kW,46.601,60.771,76.393,87.118,91.751,96.841,102.306,108.216,112.77,119.005,122.087,127.7,132.841,130.531,135.191,138.598,144.595,150.051,159.371,168.635,180.311,190.799,201.808,216.373,224.337,233.19,243.973,252.287
E01018291,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.046,3.353,5.887,8.607,11.55,13.817,16.921,18.456,21.251,23.81,23.396,25.716,27.412,30.398,33.114,37.754,42.367,48.18,53.402,58.883,66.134,70.1,74.507,79.875,84.015
E01018292,Domestic battery capacity,Counterfactual,Low,kW,9.224,12.028,15.12,18.018,20.645,23.531,26.629,29.98,32.562,36.097,37.845,41.027,43.942,43.178,45.82,47.752,51.152,54.245,59.529,64.782,71.402,77.348,83.59,91.848,96.364,101.383,107.497,112.211
E01018293,Domestic battery capacity,Counterfactual,Low,kW,12.21,15.923,20.016,23.248,25.391,27.745,30.272,33.006,35.112,37.996,39.421,42.017,44.395,43.623,45.778,47.354,50.128,52.651,56.962,61.246,66.647,71.497,76.589,83.326,87.01,91.104,96.091,99.937
E01018294,Domestic battery capacity,Counterfactual,Low,kW,6.442,8.401,10.56,13.555,17.532,21.901,26.592,31.665,35.574,40.925,43.571,48.389,52.802,51.884,55.884,58.808,63.955,68.638,76.638,84.589,94.612,103.614,113.063,125.565,132.402,140,149.255,156.392
E01018295,Domestic battery capacity,Counterfactual,Low,kW,22.18,28.925,36.361,41.753,44.594,47.714,51.064,54.688,57.48,61.302,63.192,66.633,69.785,68.571,71.428,73.517,77.194,80.538,86.252,91.932,99.09,105.52,112.269,121.199,126.081,131.509,138.119,143.217
E01018296,Domestic battery capacity,Counterfactual,Low,kW,9.516,12.41,15.6,18.327,20.457,22.797,25.309,28.025,30.119,32.985,34.402,36.982,39.345,38.661,40.803,42.369,45.126,47.634,51.918,56.177,61.544,66.365,71.426,78.121,81.782,85.852,90.808,94.631
E01018297,Domestic battery capacity,Counterfactual,Low,kW,10.746,14.014,17.616,21.002,24.083,27.468,31.102,35.032,38.06,42.206,44.256,47.989,51.407,50.513,53.612,55.878,59.866,63.494,69.691,75.852,83.617,90.591,97.911,107.597,112.894,118.78,125.951,131.48
E01018298,Domestic battery capacity,Counterfactual,Low,kW,9.956,12.983,16.32,19.197,21.48,23.987,26.679,29.59,31.833,34.905,36.423,39.188,41.721,40.995,43.291,44.969,47.923,50.61,55.201,59.765,65.517,70.682,76.105,83.28,87.204,91.564,96.876,100.972
E01018299,Domestic battery capacity,Counterfactual,Low,kW,12.693,16.553,20.808,24.424,27.219,30.289,33.585,37.15,39.897,43.658,45.517,48.902,52.003,51.099,53.91,55.965,59.582,62.873,68.494,74.082,81.125,87.451,94.091,102.876,107.68,113.02,119.524,124.539
E01018300,Domestic battery capacity,Counterfactual,Low,kW,14.641,19.092,24,27.978,30.774,33.846,37.144,40.711,43.459,47.222,49.082,52.47,55.573,54.606,57.419,59.475,63.094,66.387,72.012,77.603,84.65,90.979,97.623,106.414,111.22,116.563,123.071,128.089
E01018301,Domestic battery capacity,Counterfactual,Low,kW,2.635,3.437,4.32,6,8.631,11.521,14.623,17.979,20.565,24.105,25.854,29.041,31.96,31.405,34.05,35.985,39.39,42.487,47.779,53.038,59.668,65.622,71.873,80.142,84.664,89.69,95.812,100.533
E01018302,Domestic battery capacity,Counterfactual,Low,kW,35.723,46.586,58.561,66.204,68.48,70.981,73.665,76.568,78.806,81.868,83.382,86.14,88.666,87.124,89.413,91.087,94.033,96.713,101.291,105.842,111.579,116.73,122.139,129.294,133.207,137.555,142.852,146.937
E01018303,Domestic battery capacity,Counterfactual,Low,kW,7.32,9.546,12,14.68,17.604,20.816,24.264,27.993,30.866,34.8,36.745,40.287,43.531,42.774,45.714,47.864,51.648,55.09,60.971,66.816,74.184,80.801,87.748,96.938,101.964,107.55,114.353,119.6
E01018304,Domestic battery capacity,Counterfactual,Low,kW,6.354,8.286,10.416,13.062,16.306,19.869,23.694,27.831,31.019,35.383,37.54,41.47,45.069,44.285,47.547,49.932,54.13,57.948,64.472,70.957,79.131,86.472,94.178,104.374,109.949,116.146,123.694,129.514
E01018305,Domestic battery capacity,Counterfactual,Low,kW,3.66,4.773,6,7.261,8.549,9.964,11.483,13.125,14.391,16.124,16.981,18.541,19.97,19.622,20.918,21.865,23.531,25.048,27.638,30.213,33.458,36.373,39.433,43.481,45.695,48.156,51.152,53.463
E01018306,Domestic battery capacity,Counterfactual,Low,kW,31.082,40.533,50.953,58.681,63.039,67.826,72.966,78.525,82.808,88.672,91.571,96.851,101.686,99.918,104.301,107.505,113.146,118.277,127.043,135.756,146.739,156.602,166.957,180.657,188.147,196.474,206.615,214.436
E01018307,Domestic battery capacity,Counterfactual,Low,kW,43.673,56.953,71.593,81.587,85.803,90.434,95.406,100.784,104.928,110.601,113.405,118.513,123.191,121.049,125.289,128.389,133.846,138.81,147.29,155.72,166.345,175.887,185.904,199.158,206.404,214.46,224.271,231.837
E01020910,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.628,2.032,3.599,5.175,7.026,7.981,9.998,10.613,12.121,14.038,13.249,15.319,16.595,19.459,22.567,26.652,30.834,35.718,40.25,44.95,51.675,55.219,58.912,64.265,68.217
E01020911,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.248,0.801,1.419,2.04,2.77,3.147,3.942,4.185,4.779,5.535,5.224,6.04,6.543,7.672,8.898,10.509,12.157,14.083,15.87,17.723,20.375,21.772,23.228,25.339,26.897
E01020912,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.163,0.529,0.937,1.347,1.829,2.077,2.603,2.763,3.155,3.654,3.449,3.988,4.32,5.065,5.874,6.938,8.026,9.298,10.478,11.701,13.452,14.374,15.335,16.729,17.758
E01020913,Domestic battery capacity,Counterfactual,Low,kW,3.705,4.266,4.889,5.848,7.214,8.739,10.273,12.074,13.004,14.967,15.566,17.033,18.899,17.837,19.852,21.093,23.881,26.906,30.881,34.952,39.705,44.116,48.69,55.236,58.685,62.278,67.489,71.335
E01020914,Domestic battery capacity,Counterfactual,Low,kW,7.411,8.533,9.778,11.423,13.547,15.917,18.301,21.102,22.547,25.599,26.53,28.811,31.711,29.929,33.061,34.991,39.324,44.026,50.207,56.534,63.922,70.779,77.89,88.065,93.426,99.013,107.112,113.092
E01020915,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.383,1.238,2.193,3.153,4.281,4.863,6.092,6.467,7.386,8.554,8.073,9.335,10.112,11.857,13.751,16.24,18.788,21.764,24.526,27.39,31.488,33.647,35.897,39.159,41.568
E01020916,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.75,2.427,4.297,6.179,8.389,9.53,11.939,12.673,14.474,16.762,15.821,18.292,19.815,23.236,26.947,31.825,36.818,42.65,48.062,53.674,61.705,65.936,70.345,76.738,81.457
E01020917,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.261,0.845,1.496,2.151,2.921,3.318,4.156,4.412,5.039,5.836,5.508,6.368,6.899,8.089,9.381,11.08,12.818,14.848,16.732,18.686,21.482,22.955,24.49,26.716,28.359
E01020918,Domestic battery capacity,Counterfactual,Low,kW,6.373,7.338,8.409,9.949,12.055,14.405,16.77,19.546,20.979,24.006,24.929,27.191,30.066,28.377,31.483,33.396,37.693,42.356,48.485,54.758,62.085,68.885,75.936,86.026,91.342,96.882,104.913,110.842
E01020919,Domestic battery capacity,Counterfactual,Low,kW,1.927,2.218,2.542,3.046,3.768,4.574,5.384,6.336,6.827,7.865,8.181,8.956,9.942,9.383,10.448,11.104,12.577,14.175,16.276,18.427,20.938,23.269,25.686,29.145,30.967,32.866,35.619,37.652
E01020920,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.549,1.777,3.147,4.525,6.143,6.978,8.742,9.28,10.598,12.274,11.585,13.395,14.51,17.014,19.732,23.304,26.96,31.23,35.193,39.303,45.183,48.282,51.51,56.191,59.647
E01020921,Domestic battery capacity,Counterfactual,Low,kW,2.727,3.14,3.598,4.857,7.101,9.604,12.121,15.079,16.605,19.829,20.811,23.22,26.282,24.806,28.113,30.151,34.727,39.693,46.219,52.901,60.704,67.945,75.454,86.199,91.861,97.761,106.314,112.628
E01020922,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.561,1.816,3.216,4.624,6.278,7.131,8.934,9.483,10.831,12.543,11.839,13.688,14.828,17.387,20.165,23.815,27.551,31.915,35.965,40.165,46.174,49.34,52.64,57.423,60.955
E01020923,Domestic battery capacity,Counterfactual,Low,kW,8.182,9.42,10.795,12.323,14.024,15.922,17.832,20.074,21.232,23.677,24.422,26.249,28.571,26.966,29.474,31.02,34.49,38.256,43.206,48.273,54.191,59.682,65.378,73.526,77.82,82.295,88.781,93.57
E01020924,Domestic battery capacity,Counterfactual,Low,kW,7.411,8.533,9.778,11.376,13.396,15.649,17.916,20.578,21.952,24.855,25.739,27.908,30.665,28.943,31.92,33.755,37.875,42.346,48.222,54.238,61.263,67.782,74.543,84.217,89.315,94.626,102.327,108.012
E01020925,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.615,1.989,3.521,5.063,6.874,7.809,9.783,10.385,11.86,13.735,12.964,14.989,16.237,19.04,22.081,26.078,30.17,34.948,39.383,43.982,50.562,54.029,57.642,62.88,66.747
E01020926,Domestic battery capacity,Counterfactual,Low,kW,6.433,7.406,8.487,9.859,11.577,13.494,15.422,17.687,18.855,21.325,22.077,23.922,26.267,24.791,27.324,28.885,32.39,36.193,41.192,46.309,52.285,57.83,63.582,71.811,76.147,80.665,87.216,92.052
E01020927,Domestic battery capacity,Counterfactual,Low,kW,5.929,6.826,7.822,8.758,9.608,10.556,11.51,12.631,13.209,14.43,14.803,15.715,16.876,15.928,17.181,17.953,19.687,21.568,24.041,26.572,29.529,32.272,35.117,39.188,41.333,43.569,46.809,49.202
E01020928,Domestic battery capacity,Counterfactual,Low,kW,5.395,6.212,7.118,8.383,10.079,11.972,13.876,16.112,17.266,19.703,20.446,22.268,24.583,23.202,25.703,27.244,30.704,34.459,39.394,44.447,50.347,55.822,61.501,69.625,73.907,78.368,84.835,89.61
E01020929,Domestic battery capacity,Counterfactual,Low,kW,3.705,4.266,4.889,5.703,6.746,7.909,9.079,10.454,11.163,12.662,13.118,14.238,15.662,14.782,16.319,17.266,19.394,21.702,24.736,27.842,31.469,34.835,38.325,43.32,45.952,48.694,52.67,55.605
E01020930,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.721,2.334,4.133,5.942,8.068,9.165,11.482,12.188,13.92,16.121,15.215,17.592,19.057,22.346,25.916,30.607,35.409,41.018,46.222,51.62,59.343,63.413,67.653,73.801,78.34
E01020931,Domestic battery capacity,Counterfactual,Low,kW,15.533,17.885,20.494,22.203,22.769,23.399,24.033,24.778,25.163,25.975,26.223,26.83,27.601,26.051,26.884,27.397,28.55,29.801,31.446,33.129,35.095,36.919,38.811,41.519,42.945,44.431,46.586,48.177
E01020932,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.244,0.79,1.399,2.012,2.732,3.103,3.888,4.127,4.713,5.458,5.152,5.957,6.453,7.566,8.775,10.363,11.989,13.888,15.65,17.478,20.093,21.471,22.907,24.988,26.525
E01020935,Domestic battery capacity,Counterfactual,Low,kW,6.433,7.406,8.487,9.31,9.803,10.353,10.905,11.555,11.89,12.597,12.813,13.342,14.014,13.227,13.953,14.401,15.405,16.496,17.929,19.396,21.109,22.699,24.347,26.707,27.95,29.245,31.123,32.509
E01020936,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.077,0.25,0.443,0.637,0.864,0.982,1.23,1.306,1.491,1.727,1.63,1.885,2.042,2.394,2.777,3.279,3.794,4.395,4.952,5.531,6.358,6.794,7.249,7.907,8.394
E01020937,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.094,0.305,0.539,0.775,1.053,1.196,1.498,1.59,1.816,2.103,1.985,2.295,2.486,2.916,3.381,3.993,4.62,5.352,6.031,6.735,7.743,8.274,8.827,9.629,10.221
E01020938,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.468,1.516,2.684,3.86,5.24,5.952,7.457,7.916,9.041,10.47,9.882,11.426,12.377,14.514,16.832,19.879,22.998,26.64,30.021,33.526,38.542,41.185,43.939,47.932,50.88
E01020939,Domestic battery capacity,Counterfactual,Low,kW,11.828,13.618,15.605,17.237,18.407,19.712,21.025,22.568,23.363,25.045,25.557,26.813,28.41,26.814,28.539,29.601,31.988,34.577,37.981,41.465,45.534,49.31,53.226,58.829,61.782,64.858,69.319,72.611
E01020940,Domestic battery capacity,Counterfactual,Low,kW,31.482,36.247,41.536,44.99,46.114,47.367,48.628,50.11,50.874,52.489,52.981,54.187,55.721,52.591,54.247,55.268,57.56,60.047,63.316,66.663,70.571,74.198,77.96,83.342,86.177,89.133,93.417,96.579
E01020941,Domestic battery capacity,Counterfactual,Low,kW,3.705,4.266,4.889,5.934,7.493,9.233,10.983,13.038,14.099,16.34,17.023,18.697,20.826,19.656,21.955,23.371,26.552,30.004,34.54,39.185,44.608,49.642,54.861,62.33,66.265,70.366,76.311,80.7
E01020942,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.769,2.489,4.407,6.337,8.603,9.773,12.244,12.997,14.843,17.19,16.224,18.759,20.321,23.829,27.635,32.637,37.758,43.738,49.288,55.044,63.279,67.619,72.141,78.696,83.536
E01020943,Domestic battery capacity,Counterfactual,Low,kW,20.751,23.892,27.378,29.704,30.555,31.504,32.459,33.581,34.16,35.382,35.755,36.669,37.83,35.705,36.96,37.732,39.468,41.352,43.828,46.362,49.322,52.068,54.917,58.992,61.14,63.378,66.622,69.017
E01020944,Domestic battery capacity,Counterfactual,Low,kW,23.478,27.032,30.976,33.737,34.99,36.388,37.794,39.445,40.298,42.098,42.647,43.992,45.702,43.134,44.981,46.119,48.675,51.448,55.093,58.824,63.182,67.226,71.419,77.42,80.582,83.876,88.653,92.179
E01020945,Domestic battery capacity,Counterfactual,Low,kW,33.557,38.636,44.274,48.384,50.541,52.947,55.368,58.211,59.678,62.777,63.722,66.038,68.982,65.106,68.286,70.245,74.645,79.419,85.693,92.117,99.618,106.58,113.799,124.129,129.572,135.244,143.467,149.538
E01020946,Domestic battery capacity,Counterfactual,Low,kW,22.322,25.7,29.451,32.236,33.783,35.51,37.247,39.287,40.34,42.564,43.242,44.904,47.016,44.375,46.657,48.063,51.22,54.646,59.148,63.758,69.141,74.137,79.317,86.73,90.636,94.706,100.607,104.964
E01020947,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.922,2.985,5.285,7.599,10.318,11.72,14.684,15.587,17.801,20.616,19.458,22.498,24.371,28.578,33.142,39.141,45.283,52.455,59.111,66.014,75.89,81.095,86.518,94.38,100.184
E01020948,Domestic battery capacity,Counterfactual,Low,kW,15.637,18.004,20.631,22.597,23.714,24.96,26.214,27.686,28.446,30.051,30.54,31.74,33.265,31.396,33.042,34.057,36.336,38.808,42.058,45.385,49.27,52.876,56.615,61.965,64.784,67.721,71.98,75.124
E01020949,Domestic battery capacity,Counterfactual,Low,kW,14.629,16.844,19.301,21.26,22.572,24.035,25.508,27.237,28.129,30.015,30.589,31.998,33.789,31.89,33.825,35.016,37.692,40.596,44.413,48.32,52.883,57.118,61.51,67.793,71.104,74.554,79.556,83.249
E01020950,Domestic battery capacity,Counterfactual,Low,kW,22.811,26.264,30.096,32.686,33.694,34.819,35.951,37.28,37.966,39.415,39.857,40.94,42.316,39.939,41.426,42.342,44.399,46.631,49.565,52.568,56.076,59.331,62.706,67.536,70.081,72.733,76.578,79.416
E01020951,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.312,1.009,1.786,2.568,3.487,3.961,4.962,5.268,6.016,6.967,6.576,7.603,8.236,9.658,11.2,13.228,15.303,17.727,19.977,22.309,25.647,27.406,29.239,31.896,33.857
E01020952,Domestic battery capacity,Counterfactual,Low,kW,2.668,3.072,3.52,4.583,6.402,8.43,10.47,12.867,14.103,16.716,17.512,19.464,21.946,20.713,23.393,25.045,28.753,32.778,38.067,43.481,49.805,55.673,61.759,70.466,75.055,79.836,86.767,91.884
E01020953,Domestic battery capacity,Counterfactual,Low,kW,10.879,12.526,14.354,16.11,17.757,19.594,21.442,23.613,24.733,27.1,27.821,29.589,31.837,30.048,32.476,33.972,37.331,40.976,45.767,50.671,56.398,61.714,67.226,75.113,79.269,83.599,89.878,94.513
E01020954,Domestic battery capacity,Counterfactual,Low,kW,10.138,11.673,13.376,15.17,17.055,19.159,21.275,23.76,25.042,27.752,28.577,30.602,33.175,31.312,34.091,35.804,39.65,43.823,49.308,54.923,61.481,67.566,73.877,82.908,87.666,92.624,99.812,105.119
E01020955,Domestic battery capacity,Counterfactual,Low,kW,6.433,7.406,8.487,9.972,11.944,14.144,16.357,18.957,20.298,23.132,23.995,26.113,28.804,27.186,30.093,31.884,35.907,40.272,46.009,51.882,58.74,65.105,71.706,81.151,86.127,91.313,98.831,104.382
E01020956,Domestic battery capacity,Counterfactual,Low,kW,6.433,7.406,8.487,10.105,12.374,14.905,17.452,20.442,21.986,25.246,26.24,28.676,31.773,29.988,33.333,35.394,40.022,45.044,51.645,58.402,66.294,73.617,81.212,92.079,97.805,103.772,112.422,118.808
E01020957,Domestic battery capacity,Counterfactual,Low,kW,2.727,3.14,3.598,4.451,5.787,7.278,8.777,10.538,11.446,13.366,13.951,15.385,17.209,16.242,18.211,19.425,22.15,25.107,28.993,32.971,37.617,41.929,46.401,52.799,56.17,59.683,64.776,68.536
