LSOA21CD,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01001933,1,1,2,3,4,4,5,6,7,7,8,11,14,18,21,24,27,30,33,36,39,42,45,48,51,54,54
E01001934,0,0,0,1,1,1,1,1,1,1,1,3,5,6,8,10,12,13,15,17,18,20,22,24,25,27,27
E01001935,1,1,2,2,3,3,3,4,4,5,5,7,9,11,13,15,17,18,20,22,23,25,26,28,29,31,31
E01001937,0,0,1,1,1,1,1,1,2,2,2,3,5,7,8,9,11,12,14,15,17,18,20,21,23,24,24
E01001938,0,0,0,0,0,0,1,1,1,1,1,2,3,4,6,7,8,9,10,11,12,14,15,16,17,18,18
E01001940,0,0,1,1,1,1,2,2,2,2,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,18
E01001941,1,1,1,2,2,2,3,3,4,4,4,6,8,10,12,14,16,17,19,21,23,25,26,28,30,32,32
E01001943,1,1,2,2,3,3,4,4,5,5,5,7,9,10,12,13,15,16,17,19,20,22,23,24,26,27,28
E01001944,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,4,4,5,5,5,6,6,7,7,8,8,8
E01001945,1,1,2,3,4,4,5,5,6,6,7,9,10,12,14,16,17,18,20,21,22,23,25,26,28,29,29
E01001946,0,1,1,1,1,2,2,2,2,2,2,4,5,6,7,8,9,9,10,11,12,13,13,14,15,16,16
E01001947,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,4,5,5,6,6,7,7,8,8,9,9
E01001948,3,4,7,9,11,12,14,16,18,20,20,24,28,32,36,39,42,44,47,49,52,54,57,60,63,66,66
E01001949,0,0,1,1,1,1,1,2,2,2,2,3,4,5,6,6,7,8,8,9,10,10,11,12,12,13,13
E01001950,0,1,1,1,2,2,2,2,3,3,3,5,6,7,9,10,11,12,13,15,16,17,18,19,20,21,21
E01001951,1,2,3,4,5,5,6,7,8,8,8,12,16,19,23,26,29,32,35,37,40,42,45,48,51,54,54
E01001952,1,2,3,4,5,6,7,8,9,9,10,12,14,16,18,20,22,23,25,26,28,29,31,32,34,35,36
E01001953,0,1,1,1,1,2,2,2,3,3,3,5,7,8,10,12,14,15,17,19,20,22,24,26,27,29,29
E01001954,0,0,0,1,1,1,1,1,1,2,2,2,3,4,4,5,5,6,7,7,8,8,9,10,10,11,11
E01001955,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,5,5,6,7,8,8,9,10,11,11,12,12
E01001956,0,1,1,1,2,2,2,3,3,3,3,5,8,10,12,14,16,18,20,22,24,26,28,30,32,34,34
E01001957,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,4,5,6,7,8,8,9,10,11,12,13,13
E01001958,0,0,0,0,0,0,0,0,1,1,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,17
E01001959,0,1,1,1,1,2,2,2,2,2,2,4,6,8,10,11,13,15,16,18,20,22,23,25,27,28,29
E01001960,0,1,1,1,2,2,2,2,3,3,3,5,7,8,10,12,13,15,16,17,19,20,21,23,24,26,26
E01001961,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,7,8,9,10,10,11,12,13,13
E01001962,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,5,5,6,7,7,8,9,9,10,11,11
E01001963,0,0,1,1,1,1,1,2,2,2,2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,62
E01001964,0,0,1,1,1,1,1,2,2,2,2,4,5,7,9,10,12,14,15,17,19,20,22,23,25,27,27
E01001965,0,0,1,1,1,1,1,2,2,2,2,3,4,5,6,7,8,9,9,10,11,12,13,14,15,16,16
E01001966,0,1,2,2,3,3,4,5,5,6,6,10,14,17,21,25,29,33,36,40,44,48,52,55,59,63,63
E01001967,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,5
E01001968,0,1,1,2,2,2,3,3,3,3,3,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,20
E01001969,0,0,0,0,1,1,1,1,1,1,1,1,2,2,3,3,4,4,5,5,6,6,6,7,7,8,8
E01001970,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3,3,4,4,4,5,5,5
E01001971,0,0,0,1,1,1,1,1,1,1,1,2,3,5,6,7,8,9,10,11,12,13,14,15,17,18,18
E01001972,0,1,1,2,2,2,3,3,3,4,4,6,8,10,12,14,16,17,19,21,23,25,27,29,31,33,33
E01001973,0,1,2,2,2,3,3,4,4,4,4,6,8,10,11,13,15,16,18,20,21,23,25,26,28,30,30
E01001974,0,1,1,2,2,2,3,3,4,4,4,5,7,8,9,10,12,13,14,15,17,18,19,20,22,23,23
E01001975,0,1,1,1,2,2,2,2,3,3,3,4,6,7,8,9,11,12,13,14,16,17,18,19,21,22,22
E01001976,0,0,0,1,1,1,1,1,1,2,2,3,5,7,9,10,12,14,16,17,19,21,23,24,26,28,28
E01001977,0,0,1,1,1,1,2,2,2,2,2,3,4,5,6,7,8,9,10,11,11,12,13,14,15,16,16
E01001978,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,4,4,5,5,5,6,6,7,7,7
E01001979,0,1,1,2,2,2,3,3,3,4,4,5,7,8,10,11,12,14,15,17,18,20,21,23,24,26,26
E01001981,0,0,1,1,1,1,1,1,2,2,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,18
E01001982,0,0,0,0,0,0,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,12,13,14,15,15
E01001983,0,0,0,1,1,1,1,1,1,1,1,3,5,7,9,11,13,14,16,18,19,21,22,24,26,27,27
E01001984,0,0,0,0,1,1,1,1,1,1,1,2,4,5,6,7,8,9,11,12,13,14,15,16,17,18,18
E01001985,0,2,3,4,5,6,7,8,9,9,10,13,16,19,22,25,28,31,34,37,40,43,46,48,52,55,55
E01001986,0,0,1,1,1,1,2,2,2,3,3,5,7,9,10,12,14,16,18,20,22,24,26,28,30,32,32
E01001987,0,1,1,2,2,3,3,4,4,5,5,8,11,14,17,20,23,26,28,31,34,37,40,43,46,49,49
E01001988,0,1,2,3,4,4,5,6,6,7,7,10,14,17,20,24,27,30,33,37,40,43,47,50,53,57,57
E01001989,0,1,1,2,2,3,3,4,4,5,5,7,9,11,12,14,16,18,20,22,24,26,27,29,31,33,33
E01001990,0,2,3,4,5,5,6,7,8,8,8,10,12,14,16,18,20,22,23,25,26,28,29,31,33,35,35
E01001991,0,1,2,3,3,4,4,5,6,6,6,8,9,11,13,14,16,17,19,20,21,23,24,25,27,28,29
E01001992,0,1,1,1,2,2,2,3,3,3,3,5,7,9,10,12,14,16,17,19,21,23,24,26,28,30,30
E01001993,0,1,1,1,2,2,2,2,3,3,3,5,8,10,12,14,16,18,20,22,25,27,29,31,33,35,35
E01001994,0,0,0,0,1,1,1,1,1,1,1,2,3,5,6,7,8,9,10,11,13,14,15,16,17,18,18
E01001995,0,0,0,0,0,0,0,1,1,1,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,31
E01001996,0,2,2,3,4,5,6,6,7,8,8,15,23,30,38,45,52,59,67,74,81,89,96,103,110,117,118
E01001997,0,1,1,2,3,3,3,4,4,5,5,7,10,13,15,18,21,23,26,29,31,34,36,39,42,44,45
E01001999,0,0,1,1,1,1,1,2,2,2,2,3,4,5,6,7,7,8,9,10,11,12,13,13,14,15,15
E01002000,0,1,2,2,3,3,4,5,5,6,6,9,12,15,18,21,23,26,29,32,35,38,41,44,46,50,50
E01002001,0,2,3,4,5,5,6,7,8,9,9,11,14,16,19,21,24,26,28,30,33,35,37,40,42,45,45
E01002002,0,1,1,2,2,3,3,3,4,4,4,6,7,9,10,12,13,15,16,18,19,20,22,23,25,26,26
E01002003,0,1,1,1,1,2,2,2,3,3,3,4,6,8,9,11,13,14,16,17,19,21,22,24,26,27,27
E01002004,0,0,1,1,1,1,2,2,2,2,2,4,5,6,7,8,9,11,12,13,14,15,16,17,19,20,20
E01002006,0,1,2,3,4,4,5,5,6,7,7,12,18,24,29,35,40,46,51,57,62,68,73,79,85,90,90
E01002007,0,1,2,2,3,3,4,4,5,5,5,8,11,13,16,18,21,24,26,29,31,34,36,39,41,44,44
E01002008,0,0,1,1,1,1,1,2,2,2,2,5,9,12,15,18,21,25,28,31,34,37,40,44,47,50,50
E01002009,0,1,1,1,2,2,2,3,3,3,3,6,9,12,14,17,20,22,25,28,30,33,36,38,41,44,44
E01002010,0,1,1,2,2,3,3,4,4,5,5,6,8,10,12,14,16,17,19,21,23,25,26,28,30,32,32
E01002011,0,1,2,2,3,3,4,4,5,5,5,9,12,16,19,23,26,30,33,36,40,43,47,50,53,58,58
E01002013,0,0,0,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
E01002014,0,1,1,1,1,2,2,2,3,3,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,19
E01002015,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,5,5,6,7,8,8,9,10,10,11,11
E01002016,0,2,3,3,4,5,6,7,8,8,8,10,12,14,16,17,19,21,22,24,26,28,29,31,33,35,35
E01002017,0,1,1,1,2,2,3,3,3,4,4,6,7,9,11,13,15,17,19,21,23,24,26,28,30,32,32
E01002018,0,0,1,1,1,1,1,2,2,2,2,3,4,5,6,6,7,8,9,10,11,12,13,14,14,15,15
E01002019,0,0,1,1,1,1,1,2,2,2,2,4,5,6,8,9,10,12,13,14,15,17,18,19,20,21,21
E01002020,0,0,1,1,1,1,1,2,2,2,2,4,6,8,10,12,14,16,18,20,22,24,26,28,29,31,32
E01002021,0,1,1,1,2,2,2,3,3,3,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,33
E01002022,0,1,1,2,3,3,3,4,4,5,5,8,10,13,15,18,21,23,26,28,31,34,36,39,41,44,44
E01002023,0,1,1,2,3,3,3,4,4,5,5,6,8,9,10,12,13,14,15,17,18,19,21,22,23,25,25
E01002024,0,0,0,0,0,0,1,1,1,1,1,2,3,5,6,7,8,9,11,12,13,14,15,16,18,19,19
E01002025,0,1,1,2,2,2,3,3,4,4,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,21,21
E01002026,0,0,1,1,1,1,1,1,2,2,2,4,5,7,8,10,12,13,15,17,18,20,21,23,25,26,26
E01002027,0,0,0,0,1,1,1,1,1,1,1,2,4,5,6,7,8,10,11,12,13,14,16,17,18,19,19
E01002028,0,0,0,0,0,0,0,1,1,1,1,1,2,3,4,5,6,7,7,8,9,10,11,12,12,13,13
E01002029,0,0,1,1,1,1,1,2,2,2,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,17
E01002030,0,0,1,1,1,1,1,1,2,2,2,3,4,5,6,7,8,9,9,10,11,12,13,14,15,16,16
E01002031,0,2,3,3,4,5,6,7,7,8,8,11,14,17,19,22,25,27,29,32,34,36,38,41,43,45,46
E01002032,0,0,0,0,1,1,1,1,1,1,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,17
E01002033,0,0,0,0,0,0,1,1,1,1,1,2,3,4,5,6,7,7,8,9,10,11,12,13,14,15,15
E01002034,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,4,5,6,7,8,8,9,10,11,12,12,12
E01002036,0,0,0,0,1,1,1,1,1,1,1,3,5,6,8,10,12,13,15,17,19,20,22,24,25,27,27
E01002037,0,1,1,1,2,2,2,3,3,3,3,7,11,16,20,24,28,32,36,40,44,48,52,56,61,65,65
E01002038,0,0,0,0,0,0,1,1,1,1,1,2,2,3,4,5,5,6,7,8,8,9,10,11,11,12,12
E01002039,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3
E01002040,0,1,1,1,1,1,2,2,2,2,2,5,7,9,11,13,15,17,19,21,23,26,28,30,32,34,34
E01002041,0,0,1,1,1,1,1,2,2,2,2,4,6,9,11,13,15,18,20,22,24,26,29,31,33,35,35
E01002042,0,1,1,2,2,2,3,3,4,4,4,6,7,9,11,12,14,15,17,18,20,22,23,25,26,28,28
E01002044,0,1,1,2,2,2,3,3,3,4,4,5,6,8,9,10,12,13,14,15,16,17,18,20,21,22,22
E01002045,0,1,1,1,2,2,2,2,3,3,3,5,7,9,11,13,15,17,18,20,22,24,26,28,30,32,32
E01002046,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,4,5,6,7,7,8,9,10,10,11,12,12
E01002047,0,1,1,2,2,2,2,3,3,3,3,5,7,9,10,12,14,15,17,18,19,21,22,24,25,27,27
E01002048,0,0,0,0,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16
E01002049,0,0,1,1,1,1,1,2,2,2,2,5,8,11,14,17,20,22,25,28,31,34,37,40,43,46,46
E01002050,0,1,1,1,1,2,2,2,3,3,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,33
E01002051,0,0,0,1,1,1,1,1,1,1,1,2,3,4,4,5,6,7,7,8,9,9,10,11,12,12,13
E01002052,0,0,0,1,1,1,1,1,1,1,1,3,6,8,10,12,14,16,18,20,22,24,26,28,30,32,32
E01002053,0,0,0,1,1,1,1,1,1,2,2,4,6,8,10,12,14,17,19,21,23,25,27,29,31,33,34
E01002054,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,5,6,6,7,8,9,9,10,11,11,12
E01002055,0,0,0,1,1,1,1,1,1,2,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9
E01002056,0,0,0,0,0,1,1,1,1,1,1,3,4,5,7,8,10,11,13,14,16,17,18,20,21,23,23
E01002057,0,0,0,0,1,1,1,1,1,1,1,2,4,5,7,8,9,11,12,13,15,16,18,19,20,22,22
E01002058,0,0,0,1,1,1,1,1,1,1,1,2,3,4,4,5,6,7,7,8,9,10,10,11,12,13,13
E01002059,0,1,2,3,3,4,5,5,6,7,7,9,12,15,18,21,24,26,29,32,35,37,40,43,45,48,49
E01002060,0,0,0,0,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16
E01002061,0,1,1,2,3,3,3,4,5,5,5,7,9,10,12,14,16,18,19,21,23,25,26,28,30,32,32
E01002062,0,1,1,2,2,3,3,4,4,5,5,7,9,12,14,17,19,21,23,26,28,30,33,35,37,40,40
E01002063,0,0,0,1,1,1,1,1,1,1,1,2,3,4,4,5,6,6,7,8,9,9,10,11,11,12,12
E01002064,0,0,1,1,1,1,1,1,2,2,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
E01002065,0,1,1,2,2,2,3,3,4,4,4,7,11,14,17,21,24,27,30,33,37,40,43,46,49,52,53
E01002066,0,0,0,0,1,1,1,1,1,1,1,3,5,6,8,10,12,13,15,17,19,20,22,24,25,27,27
E01002067,0,0,0,1,1,1,1,1,1,1,1,3,5,7,8,10,12,14,16,18,19,21,23,25,27,28,28
E01002068,0,0,1,1,1,1,1,2,2,2,2,4,7,9,11,13,15,18,20,22,24,27,29,31,33,35,35
E01002069,0,0,1,1,1,1,1,1,2,2,2,2,3,4,4,5,6,6,7,7,8,9,9,10,10,11,11
E01002070,0,1,1,1,1,2,2,2,3,3,3,4,6,7,8,10,11,12,13,15,16,17,19,20,21,23,23
E01002071,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,4,4,5,5,6,6,6,7,7
E01002072,0,1,1,1,2,2,2,3,3,3,4,6,9,11,13,16,18,21,23,26,28,31,33,35,38,40,41
E01002073,0,0,0,1,1,1,1,1,1,1,1,3,5,6,8,9,11,12,14,15,17,18,20,22,23,25,25
E01002074,0,1,1,1,2,2,2,2,3,3,3,6,9,12,15,18,21,24,26,29,32,35,38,41,44,47,47
E01002075,0,0,0,0,0,0,0,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,17
E01002076,0,0,0,0,0,0,1,1,1,1,1,1,2,3,3,4,4,5,6,6,7,7,8,9,9,10,10
E01002077,0,0,0,1,1,1,1,1,1,1,1,2,4,5,6,7,8,9,11,12,13,14,15,16,18,19,19
E01002078,0,0,0,0,0,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,17
E01002079,0,0,0,0,0,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,17
E01002081,0,0,0,0,0,1,1,1,1,1,1,4,7,11,14,17,20,23,26,30,33,36,39,42,45,49,49
E01002082,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,11,12,13,14,14
E01002083,0,0,1,1,1,1,2,2,2,2,2,4,5,6,8,9,11,12,13,15,16,18,19,20,22,23,23
E01002084,0,1,1,2,2,3,3,3,4,4,4,9,13,18,22,26,31,35,40,44,48,53,57,61,66,70,70
E01002085,0,0,1,1,1,1,1,1,2,2,2,4,7,9,12,14,17,19,22,25,27,30,32,34,37,39,40
E01002086,0,0,0,0,0,1,1,1,1,1,1,3,4,6,8,9,11,13,14,16,18,20,21,23,25,26,26
E01002088,0,0,0,0,1,1,1,1,1,1,1,2,3,4,4,5,6,7,7,8,9,10,11,11,12,13,13
E01002089,0,0,0,0,0,0,0,1,1,1,1,2,2,3,4,5,6,6,7,8,9,10,11,11,12,13,13
E01002090,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,7,8,9,10,11,12,13,14,16,17,17
E01002091,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8
E01002092,0,1,1,1,2,2,2,2,2,3,3,4,5,7,8,9,10,12,13,14,16,17,18,19,21,22,22
E01002093,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,5,6,7,8,9,9,10,11,12,13,13
E01002094,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,4,5,5,6,6,7,7,8,8,8
E01002095,0,0,0,0,0,1,1,1,1,1,1,2,4,5,7,8,9,11,12,14,15,16,18,19,21,22,22
E01002096,0,0,0,0,0,0,0,1,1,1,1,2,4,5,7,9,10,12,13,15,16,18,20,21,23,24,24
E01002098,0,1,1,1,2,2,2,3,3,4,4,6,7,8,10,11,13,14,15,16,18,19,20,21,23,24,24
E01002099,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,17
E01002100,0,0,0,0,0,0,1,1,1,1,1,2,2,3,4,5,6,7,8,8,9,10,11,12,13,14,14
E01002101,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,4,4,5,5,6,7,7,8,8,9,10,10
E01002102,0,1,2,2,3,3,4,4,5,5,5,7,10,12,14,16,18,21,23,25,27,29,31,34,36,38,38
E01002103,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,4,4,5,5,6,6,7,8,8,9,9
E01002104,0,0,0,0,1,1,1,1,1,1,1,3,4,5,7,8,10,11,13,14,15,17,18,20,21,23,23
E01002105,0,0,1,1,1,1,2,2,2,2,2,3,4,5,6,6,7,8,8,9,10,10,11,12,12,13,13
E01002106,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,3,4,4,5,5,5,6,6,7,7
E01002107,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5
E01002108,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,5,5,6,7,7,8,9,10,10,11,11
E01002109,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,5,5,6,7,8,9,9,10,11,12,12,12
E01002110,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,4,5,5,6,6,7,7,8,8,9
E01002111,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,15
E01002112,0,0,0,0,0,0,0,0,0,0,0,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16
E01002113,0,0,0,0,0,1,1,1,1,1,1,2,3,4,5,6,8,9,10,11,12,13,14,15,17,18,18
E01002114,1,1,1,1,1,1,2,2,2,2,2,3,5,7,9,10,12,13,15,16,18,19,21,22,24,25,25
E01002115,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,3,4,4,4,5,5,6,6,6
E01002116,0,0,0,1,1,1,1,1,1,1,1,3,5,7,9,11,13,15,18,20,22,24,26,28,30,32,32
E01002118,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,3,4,4,5,5,5,6,6,7,7,8,8
E01002119,0,0,0,0,0,0,0,0,0,0,0,2,4,5,7,8,10,11,13,15,16,18,19,21,22,24,24
E01002120,0,0,0,0,1,1,1,1,1,1,1,2,2,3,4,4,5,6,6,7,8,9,9,10,11,11,11
E01002121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2
E01002122,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,18
E01002123,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,3,3,4,4,5,5,5,6,6
E01002124,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,15
E01002125,0,0,0,0,0,0,0,0,1,1,1,2,4,5,6,8,9,11,12,14,15,17,18,20,21,22,23
E01002127,0,0,0,0,1,1,1,1,1,1,1,2,3,3,4,5,6,7,8,8,9,10,11,12,13,13,13
E01002128,0,1,1,2,3,3,3,4,4,5,5,6,8,9,10,12,13,15,16,17,19,20,22,23,24,26,26
E01002129,1,1,2,3,3,4,5,5,6,7,7,10,14,18,22,26,29,33,37,40,44,48,51,55,59,62,63
E01002130,1,2,3,3,4,5,6,6,7,8,8,11,13,16,19,22,24,27,29,32,35,37,40,42,45,48,48
E01002131,0,0,0,0,0,0,0,1,1,1,1,2,2,3,4,5,6,6,7,8,9,10,10,11,12,13,13
E01002132,0,1,1,1,2,2,2,2,3,3,3,4,6,7,9,10,12,13,15,16,18,19,21,22,24,25,25
E01002133,0,0,0,1,1,1,1,1,1,1,1,2,2,3,4,4,5,5,6,7,7,8,8,9,10,10,10
E01002134,0,0,0,0,1,1,1,1,1,1,1,2,4,5,6,7,8,9,10,12,13,14,15,16,17,18,18
E01002135,0,0,0,1,1,1,1,1,1,1,1,3,4,5,6,7,9,10,11,12,14,15,16,17,18,19,20
E01002136,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,4,4,4,5,5,6,6,7,7,7
E01002137,0,0,0,1,1,1,1,1,1,2,2,3,4,5,6,8,9,10,11,12,14,15,16,17,18,20,20
E01002138,0,0,0,0,0,0,0,1,1,1,1,1,2,3,3,4,5,5,6,7,7,8,9,9,10,11,11
E01002139,0,0,0,0,0,0,0,1,1,1,1,2,2,3,4,5,6,7,8,9,10,11,12,13,13,14,14
E01002140,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,4,4,5,5,6,7,7,8,8,9,9
E01002141,0,0,0,1,1,1,1,1,1,1,1,2,3,4,5,6,6,7,8,9,10,11,12,13,13,14,14
E01002142,0,0,0,0,0,1,1,1,1,1,1,3,5,7,9,11,13,16,18,20,22,24,26,28,30,32,32
E01002143,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,5,5,6,7,8,8,9,10,11,11,11
E01002144,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,17
E01002145,0,0,1,1,1,1,1,1,1,1,2,3,4,5,6,8,9,10,11,13,14,15,16,17,19,20,20
E01002146,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8
E01002147,0,0,0,1,1,1,1,1,1,1,1,3,4,6,8,9,11,12,14,16,17,19,20,22,24,25,25
E01002148,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,4,5,5,6,7,7,8,9,9,10,10
E01002149,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,4,5,6,7,7,8,9,10,10,11,12,12
E01002150,0,1,1,1,1,2,2,2,2,3,3,4,5,7,8,9,10,12,13,14,16,17,18,19,21,22,22
E01002151,0,0,1,1,1,1,1,1,1,1,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,17
E01002152,0,0,1,1,1,1,1,2,2,2,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,18
E01002153,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,8,9,10,11,12,13,14,14
E01002155,0,0,1,1,1,1,1,2,2,2,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,17
E01002156,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,7,7
E01002157,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,8,9,10,11,12,14,15,16,17,18,18
E01002158,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,4,5,6,7,8,9,10,10,11,12,13,13
E01002159,0,0,1,1,1,1,2,2,2,2,2,5,7,10,12,15,17,19,22,24,27,29,31,34,36,39,39
E01002160,0,1,1,1,1,2,2,2,3,3,3,4,5,5,6,7,8,9,10,10,11,12,13,13,14,15,15
E01002161,0,0,0,0,0,0,0,1,1,1,1,2,2,3,4,5,6,7,8,9,10,11,11,12,13,14,14
E01002162,0,0,0,1,1,1,1,1,1,1,1,2,3,3,4,5,5,6,7,8,8,9,10,10,11,12,12
E01002163,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,4,5,5,6,6,7,7,8,8,8
E01002164,0,0,0,1,1,1,1,1,1,1,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,18,18
E01002165,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,4,5,5,6,6,7,7,8,9,9
E01002166,0,0,0,0,0,0,0,0,0,0,0,2,3,5,6,8,9,11,12,13,15,16,18,19,21,22,22
E01002167,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,4,4,4,5,5,6,6,6
E01002168,0,0,0,0,0,0,0,0,0,0,0,2,4,5,7,8,10,11,13,14,16,18,19,21,22,24,24
E01002169,0,0,0,1,1,1,1,1,1,1,1,2,2,3,3,4,4,5,6,6,7,7,8,8,9,10,10
E01002170,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,3,4,4,5,5,6,6,6,6
E01002171,0,0,0,0,0,0,1,1,1,1,1,2,2,3,4,5,5,6,7,7,8,9,10,10,11,12,12
E01002172,0,0,0,0,0,0,0,0,1,1,1,2,3,4,5,7,8,9,10,11,13,14,15,16,18,19,19
E01002173,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,4,5,5,6,6,7,7,8,8,8
E01002174,0,0,0,0,0,0,0,0,0,0,0,2,3,5,7,8,10,11,13,14,16,18,19,21,22,24,24
E01002175,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,5,6,7,7,8,9,10,11,11,12,12
E01002176,0,0,0,1,1,1,1,1,1,1,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,31
E01002177,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8
E01002178,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,7,8,9,10,11,12,13,14,14
E01002179,0,0,1,1,1,1,2,2,2,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,19
E01002181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01002182,0,0,0,0,1,1,1,1,1,1,1,3,4,5,6,8,9,10,12,13,14,16,17,18,20,21,21
E01002183,0,1,1,1,2,2,2,3,3,3,3,5,7,9,10,12,14,15,17,19,21,22,24,26,27,29,29
