LSOA21CD,GSP,Scenario_world,Scenario,Parameter,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01024396,Canterbury SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024397,Canterbury SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024398,Canterbury SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024399,Canterbury SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024400,Canterbury SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024401,Canterbury SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024402,Canterbury SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024403,Canterbury SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024404,Canterbury SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024405,Canterbury SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024406,Ninfield SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,1,0,0,0,0,1,1,1,2,1,2,3,4,5,6,7,8,9,10,11,12,12,13,14,13,14,14,14
E01024407,Ninfield SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024408,Ninfield SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024409,Ninfield SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024410,Canterbury SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,1,2,2,3,5,5,6,6,8,9,9,9,10,11,10,11,11,11,12
E01024411,Canterbury SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024413,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024414,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024415,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024416,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024417,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,1,1,1,3,6,9,14,20,27,35,43,52,60,70,78,86,92,98,104,108,111,115,116,117,119
E01024418,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024419,Bolney SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024420,Bolney SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024421,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024423,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024424,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024425,Bolney SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,1,0,1,2,3,5,6,8,10,12,14,17,18,20,22,23,24,25,26,26,27,28,27
E01024426,Bolney SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024427,Bolney SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024428,Bolney SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024429,Bolney SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024430,Bolney SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024431,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024432,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024433,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,1,1,2,3,6,10,17,24,32,41,51,60,71,80,90,99,107,114,121,126,130,133,135,138,139
E01024434,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024435,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024436,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024437,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024438,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024439,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,1,2,4,7,9,13,17,20,25,28,32,36,39,43,45,48,50,52,53,54,55,55
E01024440,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,1,1,0,1,2,4,5,7,10,13,16,20,22,25,29,32,34,37,38,40,42,42,44,44,44
E01024441,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024442,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,1,0,1,1,1,1,2,4,6,8,10,12,14,17,19,21,23,25,27,29,30,31,32,33,33,33
E01024443,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024444,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024445,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024446,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024447,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024448,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024449,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024450,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024451,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024452,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024453,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024454,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024455,Bolney SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024456,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024457,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024458,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024459,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024460,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024461,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024462,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024463,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024464,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024465,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024466,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024467,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024468,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024469,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024470,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024471,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024472,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024473,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,1,1,2,4,7,14,22,34,49,66,86,106,127,149,169,189,208,225,239,252,263,272,279,284,288,290
E01024474,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024475,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024476,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024477,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024478,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024479,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024480,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024481,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024482,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024483,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024484,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024485,Northfleet SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024486,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024487,Ninfield SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024488,Ninfield SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024489,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024490,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024491,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024492,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024493,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024494,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024495,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024496,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024497,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024498,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024499,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024500,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024501,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024502,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024503,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024504,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024505,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024507,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024508,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024509,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024510,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024511,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024512,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024513,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024514,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024515,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024516,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024517,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024518,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024519,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,1,2,2,4,7,10,14,19,25,31,37,43,49,54,60,65,70,73,75,78,81,82,83,83
E01024520,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024521,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024522,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024523,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024524,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024525,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024526,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024527,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,1,0,1,1,2,2,3,4,5,6,7,9,10,10,11,12,13,14,14,14,14,14,15
E01024528,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024529,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01024530,Sellindge SGT2 & 3 & Richborough SGT,Hydrogen Evolution,Hydrogen Evolution,BEV HGVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
