LSOA21CD,Parameter,Scenario_world,Scenario,Unit,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01021776,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.359,1.259,2.391,3.77,5.519,7.207,9.38,11.341,13.828,16.618,18.721,21.985,25.33,29.484,33.868,38.54,43.263,48.115,52.968,57.781,63.071,67.639,72.043,76.907,80.49
E01021777,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.732,2.572,4.884,7.7,11.271,14.719,19.157,23.161,28.242,33.938,38.234,44.9,51.732,60.214,69.168,78.709,88.356,98.265,108.177,118.006,128.81,138.138,147.133,157.066,164.384
E01021778,Domestic battery capacity,Holistic Transition,High,kW,11.487,14.222,17.595,20.288,21.767,23.627,25.892,28.765,31.538,35.108,38.329,42.415,46.997,50.452,55.814,61.31,68.133,75.335,83.009,90.769,98.739,106.712,114.618,123.308,130.812,138.047,146.037,151.923
E01021779,Domestic battery capacity,Holistic Transition,High,kW,4.162,5.153,6.375,7.237,7.487,7.801,8.183,8.669,9.137,9.74,10.284,10.974,11.748,12.332,13.238,14.166,15.318,16.535,17.831,19.142,20.488,21.835,23.171,24.639,25.906,27.128,28.478,29.472
E01021780,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.625,2.194,4.167,6.57,9.617,12.559,16.346,19.763,24.097,28.958,32.623,38.311,44.14,51.378,59.018,67.159,75.39,83.845,92.302,100.689,109.907,117.867,125.542,134.017,140.261
E01021781,Domestic battery capacity,Holistic Transition,High,kW,4.162,5.153,6.375,7.911,9.855,12.298,15.274,19.048,22.691,27.382,31.613,36.981,43.001,47.54,54.585,61.804,70.768,80.23,90.313,100.507,110.978,121.452,131.839,143.256,153.114,162.619,173.116,180.849
E01021782,Domestic battery capacity,Holistic Transition,High,kW,4.162,5.153,6.375,7.387,8.016,8.806,9.768,10.988,12.166,13.682,15.05,16.786,18.732,20.2,22.477,24.811,27.709,30.768,34.028,37.324,40.709,44.096,47.454,51.145,54.332,57.405,60.799,63.299
E01021783,Domestic battery capacity,Holistic Transition,High,kW,3.063,3.793,4.692,5.692,6.793,8.178,9.865,12.004,14.069,16.727,19.125,22.168,25.58,28.153,32.145,36.237,41.318,46.681,52.395,58.173,64.108,70.045,75.932,82.403,87.99,93.377,99.327,103.71
E01021784,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.653,2.294,4.356,6.868,10.053,13.127,17.086,20.657,25.189,30.269,34.1,40.046,46.139,53.704,61.69,70.2,78.804,87.641,96.481,105.248,114.884,123.204,131.226,140.086,146.612
E01021785,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.474,1.666,3.163,4.987,7.301,9.534,12.409,15.002,18.293,21.983,24.765,29.083,33.508,39.002,44.802,50.982,57.231,63.649,70.069,76.436,83.434,89.476,95.302,101.736,106.476
E01021786,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.656,2.305,4.377,6.9,10.101,13.19,17.168,20.756,25.309,30.414,34.263,40.237,46.359,53.961,61.985,70.535,79.18,88.059,96.942,105.751,115.432,123.792,131.853,140.754,147.312
E01021787,Domestic battery capacity,Holistic Transition,High,kW,7.159,8.863,10.965,12.781,14.048,15.641,17.581,20.042,22.417,25.476,28.235,31.735,35.661,38.62,43.213,47.921,53.765,59.935,66.509,73.156,79.983,86.813,93.586,101.03,107.458,113.656,120.5,125.542
E01021788,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.523,1.835,3.485,5.495,8.044,10.504,13.672,16.53,20.156,24.221,27.286,32.044,36.92,42.974,49.364,56.173,63.058,70.129,77.203,84.218,91.929,98.586,105.006,112.095,117.317
E01021789,Domestic battery capacity,Holistic Transition,High,kW,11.387,14.099,17.442,19.964,21.061,22.441,24.121,26.251,28.307,30.955,33.344,36.374,39.772,42.335,46.311,50.387,55.447,60.788,66.479,72.234,78.145,84.058,89.921,96.366,101.93,107.296,113.222,117.587
E01021790,Domestic battery capacity,Holistic Transition,High,kW,7.225,8.946,11.067,12.906,14.201,15.83,17.813,20.328,22.756,25.882,28.702,32.28,36.292,39.317,44.012,48.824,54.798,61.104,67.824,74.618,81.596,88.577,95.5,103.109,109.679,116.014,123.01,128.163
E01021791,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,0.393,1.382,2.624,4.137,6.056,7.908,10.292,12.444,15.173,18.234,20.541,24.123,27.793,32.351,37.161,42.287,47.47,52.793,58.119,63.4,69.204,74.216,79.049,84.385,88.317
E01021792,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.914,6.567,12.19,18.884,26.814,34.664,43.74,51.801,61.42,71.229,78.619,88.961,99.083,110.621,122.083,134.821,146.807,159.055,170.181,180.827,192.718,200.235,207.108,214.769,220.049
E01021793,Domestic battery capacity,Holistic Transition,High,kW,3.66,5.258,7.201,10.62,16.057,22.627,30.447,39.713,48.885,59.489,68.908,80.147,91.607,100.242,112.325,124.152,137.633,151.025,165.908,179.912,194.223,207.222,219.662,233.555,242.338,250.368,259.319,265.488
E01021794,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.861,6.386,11.854,18.363,26.074,33.708,42.534,50.373,59.727,69.265,76.451,86.508,96.351,107.571,118.717,131.104,142.759,154.669,165.488,175.842,187.404,194.715,201.397,208.847,213.982
E01021795,Domestic battery capacity,Holistic Transition,High,kW,2.635,3.786,5.184,8.475,14.404,21.569,30.098,40.203,50.206,61.77,72.042,84.298,96.797,106.214,119.391,132.289,146.992,161.596,177.827,193.1,208.706,222.883,236.449,251.6,261.179,269.936,279.698,286.426
E01021796,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,3.427,11.76,21.83,33.816,48.017,62.076,78.328,92.763,109.989,127.554,140.788,159.308,177.434,198.097,218.622,241.433,262.897,284.83,304.754,323.82,345.113,358.575,370.882,384.601,394.057
E01021797,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.505,5.163,9.583,14.845,21.079,27.25,34.385,40.722,48.283,55.994,61.804,69.934,77.891,86.961,95.971,105.985,115.407,125.036,133.782,142.151,151.499,157.408,162.811,168.833,172.984
E01021798,Domestic battery capacity,Holistic Transition,High,kW,12.21,17.54,24.021,30.543,36.806,44.373,53.38,64.052,74.617,86.83,97.679,110.624,123.824,133.769,147.687,161.308,176.836,192.26,209.402,225.533,242.015,256.988,271.316,287.317,297.434,306.682,316.992,324.098
E01021799,Domestic battery capacity,Holistic Transition,High,kW,2.635,3.786,5.184,8.12,13.186,19.307,26.595,35.228,43.775,53.655,62.431,72.903,83.582,91.628,102.887,113.906,126.468,138.946,152.814,165.863,179.197,191.309,202.9,215.845,224.03,231.511,239.852,245.6
E01021800,Domestic battery capacity,Holistic Transition,High,kW,7.086,10.179,13.94,20.006,29.185,40.277,53.481,69.124,84.61,102.513,118.415,137.39,156.739,171.317,191.718,211.685,234.446,257.055,282.183,305.827,329.988,351.935,372.937,396.392,411.222,424.778,439.891,450.307
E01021801,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,3.221,11.053,20.517,31.782,45.129,58.342,73.616,87.184,103.373,119.882,132.32,149.726,166.762,186.182,205.472,226.911,247.084,267.698,286.423,304.342,324.355,337.007,348.574,361.468,370.355
E01021802,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,3.039,10.426,19.353,29.98,42.57,55.033,69.442,82.24,97.511,113.084,124.817,141.235,157.305,175.624,193.82,214.043,233.073,252.518,270.181,287.084,305.962,317.897,328.807,340.97,349.353
E01021803,Domestic battery capacity,Holistic Transition,High,kW,10.688,15.352,21.026,25.532,28.089,31.178,34.856,39.214,43.527,48.514,52.943,58.229,63.618,67.679,73.362,78.924,85.264,91.562,98.561,105.147,111.877,117.99,123.84,130.374,134.504,138.281,142.49,145.392
E01021804,Domestic battery capacity,Holistic Transition,High,kW,2.196,3.155,4.32,7.518,13.567,20.877,29.578,39.887,50.093,61.891,72.37,84.875,97.625,107.233,120.677,133.835,148.835,163.734,180.293,195.875,211.797,226.26,240.101,255.558,265.331,274.264,284.224,291.088
E01021805,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.71,5.867,10.891,16.871,23.956,30.97,39.079,46.281,54.875,63.638,70.241,79.48,88.524,98.833,109.073,120.453,131.162,142.105,152.045,161.557,172.18,178.897,185.037,191.881,196.599
E01021806,Domestic battery capacity,Holistic Transition,High,kW,8.052,11.567,15.841,21.281,28.179,36.514,46.437,58.192,69.829,83.283,95.232,109.491,124.031,134.987,150.317,165.322,182.426,199.416,218.298,236.066,254.223,270.715,286.497,304.124,315.267,325.455,336.811,344.639
E01021807,Domestic battery capacity,Holistic Transition,High,kW,7.32,10.515,14.401,18.255,21.872,26.243,31.447,37.611,43.714,50.769,57.035,64.513,72.137,77.882,85.922,93.79,102.76,111.669,121.571,130.889,140.41,149.058,157.335,166.578,172.422,177.764,183.719,187.824
E01021808,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.843,6.324,11.739,18.185,25.821,33.381,42.121,49.884,59.147,68.593,75.71,85.669,95.416,106.528,117.565,129.832,141.374,153.169,163.883,174.136,185.586,192.826,199.444,206.821,211.906
E01021809,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.238,4.248,7.884,12.214,17.343,22.42,28.29,33.504,39.726,46.07,50.85,57.539,64.086,71.549,78.962,87.201,94.953,102.875,110.071,116.957,124.648,129.51,133.955,138.91,142.326
E01021810,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.83,6.279,11.654,18.054,25.635,33.14,41.817,49.524,58.72,68.097,75.163,85.05,94.727,105.758,116.716,128.894,140.353,152.063,162.699,172.878,184.246,191.433,198.003,205.327,210.375
E01021811,Domestic battery capacity,Holistic Transition,High,kW,11.712,16.825,23.042,28.534,32.684,37.699,43.669,50.741,57.742,65.836,73.025,81.604,90.351,96.942,106.165,115.192,125.483,135.704,147.064,157.754,168.677,178.599,188.094,198.698,205.403,211.532,218.364,223.073
E01021812,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.158,7.404,13.744,21.29,30.231,39.082,49.314,58.403,69.248,80.306,88.638,100.298,111.71,124.719,137.641,152.003,165.516,179.325,191.869,203.872,217.278,225.754,233.502,242.139,248.093
E01021813,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.045,3.587,6.658,10.313,14.644,18.932,23.888,28.291,33.544,38.901,42.938,48.586,54.114,60.416,66.675,73.632,80.178,86.868,92.944,98.759,105.253,109.358,113.112,117.296,120.18
E01021814,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.481,8.514,15.803,24.481,34.761,44.939,56.704,67.155,79.625,92.341,101.922,115.329,128.451,143.409,158.268,174.781,190.32,206.199,220.622,234.424,249.839,259.585,268.494,278.426,285.272
E01021815,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.936,6.645,12.334,19.106,27.13,35.073,44.255,52.411,62.144,72.068,79.545,90.009,100.25,111.925,123.521,136.409,148.537,160.929,172.186,182.958,194.988,202.595,209.548,217.299,222.642
E01021816,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.441,4.945,9.18,14.22,20.192,26.103,32.938,39.008,46.252,53.638,59.203,66.991,74.613,83.302,91.933,101.525,110.551,119.774,128.152,136.17,145.123,150.785,155.96,161.729,165.705
E01021817,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.167,7.437,13.805,21.385,30.365,39.256,49.533,58.662,69.556,80.663,89.033,100.744,112.207,125.274,138.254,152.679,166.252,180.123,192.722,204.779,218.245,226.758,234.541,243.216,249.196
E01021818,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.201,7.554,14.021,21.72,30.841,39.87,50.309,59.581,70.644,81.926,90.426,102.321,113.964,127.235,140.418,155.069,168.855,182.943,195.739,207.985,221.661,230.308,238.212,247.024,253.097
E01021819,Domestic battery capacity,Holistic Transition,High,kW,5.271,7.571,10.369,14.179,19.3,25.489,32.856,41.584,50.224,60.213,69.085,79.672,90.468,98.602,109.984,121.124,133.824,146.439,160.458,173.65,187.13,199.376,211.094,224.18,232.454,240.018,248.45,254.262
E01021820,Domestic battery capacity,Holistic Transition,High,kW,2.694,3.87,5.3,8.906,15.558,23.597,33.165,44.501,55.724,68.697,80.221,93.972,107.993,118.558,133.342,147.812,164.306,180.691,198.9,216.034,233.543,249.448,264.667,281.665,292.412,302.236,313.187,320.736
E01021821,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.127,3.867,7.178,11.12,15.789,20.412,25.757,30.503,36.168,41.944,46.296,52.385,58.346,65.141,71.89,79.391,86.449,93.661,100.213,106.482,113.484,117.911,121.957,126.469,129.578
E01021822,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.422,8.31,15.425,23.895,33.929,43.863,55.347,65.548,77.72,90.131,99.483,112.569,125.378,139.978,154.481,170.6,185.767,201.265,215.343,228.815,243.861,253.374,262.07,271.764,278.446
E01021823,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.329,4.56,8.464,13.112,18.619,24.07,30.372,35.969,42.648,49.459,54.591,61.772,68.8,76.812,84.771,93.615,101.938,110.443,118.168,125.561,133.817,139.037,143.809,149.129,152.795
E01021824,Domestic battery capacity,Holistic Transition,High,kW,8.784,12.618,17.281,22.882,29.596,37.709,47.367,58.809,70.136,83.231,94.862,108.741,122.893,133.556,148.478,163.083,179.731,196.268,214.647,231.941,249.613,265.666,281.028,298.184,309.031,318.947,330,337.619
E01021825,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.452,8.415,15.62,24.196,34.357,44.417,56.046,66.375,78.7,91.268,100.738,113.989,126.959,141.744,156.43,172.751,188.109,203.803,218.059,231.701,246.937,256.57,265.375,275.192,281.958
E01021826,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.741,5.972,11.086,17.173,24.385,31.525,39.778,47.109,55.857,64.777,71.498,80.903,90.109,100.602,111.026,122.61,133.51,144.649,154.767,164.449,175.263,182.1,188.35,195.317,200.119
E01021827,Domestic battery capacity,Holistic Transition,High,kW,3.66,5.258,7.201,10.21,14.649,20.013,26.399,33.965,41.454,50.112,57.803,66.98,76.338,83.388,93.254,102.911,113.919,124.854,137.006,148.441,160.126,170.74,180.897,192.241,199.413,205.97,213.278,218.316
E01021828,Domestic battery capacity,Holistic Transition,High,kW,6.295,9.043,12.385,17.446,24.805,33.697,44.282,56.823,69.237,83.589,96.337,111.549,127.06,138.747,155.102,171.108,189.355,207.48,227.624,246.579,265.948,283.542,300.378,319.182,331.07,341.938,354.053,362.403
E01021829,Domestic battery capacity,Holistic Transition,High,kW,2.196,3.155,4.32,6.789,11.067,16.235,22.388,29.677,36.893,45.235,52.645,61.487,70.503,77.296,86.802,96.106,106.712,117.247,128.956,139.974,151.232,161.458,171.245,182.174,189.084,195.401,202.443,207.297
E01021830,Domestic battery capacity,Holistic Transition,High,kW,2.635,3.786,5.184,7.863,12.303,17.669,24.057,31.625,39.117,47.778,55.471,64.65,74.011,81.063,90.933,100.592,111.604,122.542,134.698,146.136,157.825,168.442,178.602,189.95,197.124,203.682,210.993,216.032
E01021831,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.308,4.488,8.33,12.904,18.324,23.688,29.89,35.399,41.972,48.675,53.725,60.793,67.71,75.595,83.427,92.132,100.323,108.692,116.295,123.571,131.697,136.834,141.53,146.765,150.374
E01021832,Domestic battery capacity,Holistic Transition,High,kW,3.66,5.258,7.201,9.718,12.964,16.885,21.553,27.084,32.559,38.888,44.51,51.219,58.059,63.213,70.426,77.485,85.532,93.525,102.409,110.768,119.31,127.069,134.494,142.787,148.03,152.822,158.165,161.848
E01021833,Domestic battery capacity,Holistic Transition,High,kW,2.694,3.87,5.3,7.718,11.479,16.025,21.436,27.846,34.193,41.529,48.046,55.822,63.751,69.726,78.086,86.269,95.596,104.862,115.159,124.849,134.75,143.744,152.35,161.963,168.04,173.595,179.789,184.057
E01021834,Domestic battery capacity,Holistic Transition,High,kW,2.635,3.786,5.184,7.731,11.852,16.832,22.76,29.783,36.735,44.772,51.911,60.43,69.117,75.662,84.82,93.785,104.003,114.154,125.434,136.049,146.896,156.749,166.178,176.708,183.366,189.452,196.237,200.913
E01021835,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.145,7.36,13.662,21.164,30.051,38.85,49.021,58.056,68.836,79.829,88.112,99.702,111.046,123.978,136.823,151.099,164.533,178.26,190.729,202.661,215.987,224.412,232.114,240.701,246.618
E01021836,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.515,5.198,9.648,14.946,21.222,27.436,34.619,40.999,48.613,56.376,62.225,70.41,78.422,87.554,96.626,106.707,116.194,125.888,134.694,143.121,152.532,158.482,163.921,169.984,174.164
E01021837,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.473,8.487,15.753,24.402,34.65,44.795,56.523,66.94,79.37,92.045,101.595,114.959,128.04,142.95,157.761,174.222,189.711,205.538,219.915,233.674,249.039,258.754,267.634,277.534,284.358
E01021838,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.463,5.021,9.32,14.437,20.5,26.501,33.44,39.603,46.957,54.456,60.106,68.012,75.751,84.572,93.334,103.073,112.236,121.6,130.106,138.246,147.336,153.083,158.337,164.194,168.231
E01021839,Domestic battery capacity,Holistic Transition,High,kW,2.694,3.87,5.3,7.851,11.938,16.876,22.754,29.718,36.612,44.582,51.662,60.109,68.723,75.213,84.295,93.184,103.317,113.383,124.569,135.095,145.851,155.622,164.972,175.414,182.016,188.051,194.779,199.416
E01021840,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.415,8.288,15.384,23.831,33.838,43.745,55.199,65.371,77.511,89.889,99.215,112.266,125.04,139.601,154.066,170.14,185.267,200.723,214.764,228.2,243.205,252.692,261.365,271.033,277.697
E01021841,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.582,5.43,10.078,15.612,22.168,28.659,36.162,42.827,50.779,58.889,64.999,73.549,81.917,91.457,100.933,111.464,121.373,131.499,140.698,149.5,159.33,165.546,171.227,177.561,181.927
E01021842,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.659,5.694,10.569,16.372,23.247,30.053,37.922,44.91,53.25,61.754,68.161,77.127,85.903,95.907,105.843,116.887,127.279,137.898,147.543,156.774,167.083,173.6,179.558,186.2,190.778
E01021843,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.834,6.294,11.683,18.098,25.698,33.222,41.92,49.646,58.865,68.266,75.349,85.261,94.962,106.02,117.005,129.213,140.701,152.439,163.102,173.306,184.702,191.907,198.493,205.836,210.896
E01021844,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.447,4.965,9.216,14.276,20.271,26.206,33.067,39.161,46.433,53.848,59.435,67.253,74.905,83.628,92.293,101.922,110.984,120.243,128.654,136.702,145.691,151.375,156.57,162.362,166.353
E01021845,Domestic battery capacity,Holistic Transition,High,kW,5.329,7.655,10.484,13.726,17.421,21.885,27.199,33.495,39.728,46.934,53.334,60.971,68.759,74.626,82.837,90.874,100.035,109.135,119.248,128.765,138.489,147.322,155.775,165.216,171.184,176.641,182.723,186.916
E01021846,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.088,3.732,6.928,10.732,15.239,19.701,24.859,29.441,34.908,40.482,44.683,50.56,56.313,62.871,69.385,76.624,83.437,90.398,96.721,102.772,109.53,113.802,117.708,122.062,125.063
E01021847,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.925,6.606,12.261,18.994,26.97,34.866,43.995,52.103,61.778,71.644,79.078,89.48,99.661,111.267,122.795,135.607,147.664,159.983,171.174,181.883,193.842,201.404,208.316,216.022,221.333
E01021848,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.716,5.89,10.932,16.935,24.047,31.088,39.227,46.456,55.083,63.879,70.507,79.782,88.86,99.208,109.486,120.91,131.66,142.644,152.622,162.17,172.833,179.575,185.739,192.609,197.345
E01021849,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.514,5.196,9.646,14.942,21.216,27.428,34.609,40.988,48.599,56.36,62.208,70.391,78.4,87.53,96.599,106.678,116.162,125.853,134.656,143.081,152.489,158.437,163.875,169.937,174.115
E01021850,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.115,7.258,13.473,20.87,29.634,38.311,48.341,57.25,67.881,78.721,86.889,98.319,109.506,122.258,134.925,149.003,162.25,175.786,188.082,199.849,212.99,221.299,228.894,237.361,243.197
E01021851,Domestic battery capacity,Holistic Transition,High,kW,2.694,3.87,5.3,7.631,11.182,15.474,20.582,26.635,32.626,39.553,45.705,53.046,60.532,66.172,74.065,81.79,90.597,99.344,109.065,118.213,127.561,136.052,144.178,153.253,158.99,164.235,170.082,174.112
E01021852,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.697,5.822,10.807,16.741,23.771,30.731,38.777,45.924,54.451,63.147,69.699,78.867,87.841,98.07,108.231,119.524,130.15,141.009,150.872,160.311,170.852,177.517,183.609,190.401,195.082
E01021853,Domestic battery capacity,Holistic Transition,High,kW,5.915,8.496,11.636,14.437,16.599,19.21,22.32,26.003,29.65,33.866,37.61,42.078,46.635,50.068,54.872,59.573,64.933,70.257,76.174,81.742,87.431,92.599,97.545,103.068,106.56,109.753,113.311,115.764
E01021854,Domestic battery capacity,Holistic Transition,High,kW,6.295,9.043,12.385,16.693,22.218,28.895,36.844,46.26,55.583,66.36,75.932,87.355,99.002,107.778,120.059,132.078,145.78,159.39,174.516,188.749,203.294,216.505,229.148,243.268,252.195,260.355,269.453,275.723
E01021855,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.707,5.858,10.875,16.846,23.92,30.923,39.019,46.21,54.791,63.541,70.134,79.359,88.389,98.682,108.906,120.27,130.962,141.888,151.813,161.311,171.918,178.624,184.755,191.589,196.299
E01021856,Domestic battery capacity,Holistic Transition,High,kW,4.392,6.309,8.641,12.069,16.954,22.856,29.882,38.205,46.446,55.972,64.433,74.53,84.826,92.583,103.438,114.063,126.174,138.205,151.575,164.157,177.013,188.691,199.866,212.347,220.238,227.452,235.493,241.036
E01021858,Domestic battery capacity,Holistic Transition,High,kW,2.694,3.87,5.3,8.12,12.861,18.59,25.409,33.488,41.486,50.733,58.945,68.745,78.738,86.268,96.804,107.116,118.872,130.549,143.526,155.738,168.216,179.551,190.398,202.512,210.171,217.172,224.977,230.357
E01021859,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.502,5.152,9.564,14.815,21.036,27.195,34.315,40.639,48.186,55.881,61.679,69.792,77.733,86.786,95.777,105.771,115.174,124.783,133.511,141.864,151.193,157.09,162.482,168.492,172.635
E01021860,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.25,4.29,7.963,12.336,17.516,22.645,28.573,33.839,40.123,46.531,51.359,58.115,64.727,72.265,79.752,88.073,95.903,103.904,111.172,118.127,125.895,130.806,135.295,140.3,143.749
E01021861,Domestic battery capacity,Holistic Transition,High,kW,8.052,11.567,15.841,19.863,23.313,27.482,32.445,38.325,44.146,50.875,56.851,63.983,71.256,76.736,84.403,91.908,100.464,108.962,118.406,127.293,136.374,144.623,152.517,161.333,166.907,172.003,177.683,181.598
E01021862,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.27,7.79,14.461,22.401,31.808,41.121,51.887,61.449,72.86,84.496,93.263,105.531,117.538,131.226,144.822,159.932,174.151,188.68,201.878,214.508,228.613,237.531,245.684,254.772,261.036
E01021863,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.79,6.144,11.404,17.666,25.084,32.429,40.919,48.46,57.459,66.635,73.549,83.224,92.693,103.487,114.21,126.126,137.339,148.797,159.205,169.166,180.289,187.322,193.751,200.918,205.858
E01021864,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.162,3.988,7.403,11.468,16.284,21.051,26.563,31.458,37.3,43.256,47.744,54.025,60.172,67.179,74.14,81.875,89.154,96.592,103.349,109.814,117.035,121.601,125.774,130.427,133.633
E01021865,Domestic battery capacity,Holistic Transition,High,kW,4.392,6.309,8.641,11.087,13.582,16.596,20.185,24.437,28.646,33.513,37.835,42.992,48.252,52.214,57.759,63.186,69.373,75.518,82.348,88.775,95.342,101.307,107.016,113.391,117.422,121.107,125.215,128.046
E01021866,Domestic battery capacity,Holistic Transition,High,kW,2.694,3.87,5.3,8.411,13.857,20.439,28.274,37.556,46.745,57.369,66.804,78.064,89.545,98.195,110.301,122.149,135.655,149.071,163.981,178.011,192.347,205.37,217.832,231.75,240.55,248.594,257.561,263.742
E01021867,Domestic battery capacity,Holistic Transition,High,kW,6.295,9.043,12.385,16.335,20.992,26.618,33.316,41.252,49.108,58.19,66.256,75.882,85.697,93.093,103.442,113.571,125.117,136.586,149.333,161.327,173.584,184.717,195.371,207.27,214.792,221.669,229.336,234.62
E01021868,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.566,5.374,9.976,15.453,21.943,28.367,35.794,42.391,50.263,58.29,64.338,72.801,81.084,90.527,99.906,110.33,120.139,130.162,139.267,147.98,157.71,163.862,169.486,175.756,180.077
E01021869,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.543,8.727,16.198,25.092,35.63,46.062,58.121,68.833,81.614,94.648,104.468,118.21,131.661,146.993,162.223,179.149,195.076,211.351,226.135,240.282,256.082,266.071,275.203,285.383,292.4
E01021870,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.523,5.226,9.701,15.028,21.339,27.586,34.809,41.224,48.879,56.685,62.566,70.796,78.852,88.034,97.155,107.292,116.831,126.578,135.432,143.905,153.368,159.35,164.819,170.916,175.118
E01021871,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.181,4.052,7.522,11.652,16.545,21.389,26.989,31.963,37.899,43.951,48.511,54.893,61.138,68.258,75.33,83.19,90.586,98.144,105.009,111.578,118.915,123.554,127.794,132.522,135.78
E01021873,Domestic battery capacity,Holistic Transition,High,kW,6.588,9.464,12.961,17.116,22.042,27.995,35.08,43.475,51.785,61.392,69.925,80.108,90.491,98.314,109.261,119.976,132.191,144.323,157.807,170.495,183.461,195.238,206.508,219.095,227.053,234.328,242.438,248.027
E01021874,Domestic battery capacity,Holistic Transition,High,kW,2.196,3.155,4.32,6.976,11.707,17.423,24.228,32.29,40.272,49.499,57.694,67.473,77.445,84.959,95.473,105.764,117.494,129.147,142.097,154.282,166.734,178.045,188.87,200.958,208.601,215.588,223.376,228.745
E01021875,Domestic battery capacity,Holistic Transition,High,kW,2.196,3.155,4.32,7.75,14.362,22.352,31.863,43.131,54.287,67.183,78.637,92.306,106.243,116.745,131.44,145.823,162.219,178.505,196.605,213.637,231.041,246.85,261.978,278.874,289.556,299.322,310.208,317.711
E01021878,Domestic battery capacity,Holistic Transition,High,kW,2.196,3.155,4.32,6.854,11.288,16.646,23.024,30.58,38.06,46.708,54.389,63.555,72.901,79.944,89.798,99.443,110.437,121.359,133.496,144.917,156.588,167.189,177.334,188.664,195.828,202.376,209.676,214.707
E01021879,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.831,9.713,18.03,27.93,39.659,51.271,64.694,76.617,90.845,105.352,116.283,131.579,146.551,163.617,180.569,199.41,217.138,235.254,251.709,267.457,285.043,296.163,306.327,317.658,325.468
E01021880,Domestic battery capacity,Holistic Transition,High,kW,6.354,9.127,12.5,15.953,19.354,23.463,28.355,34.15,39.888,46.52,52.412,59.442,66.61,72.011,79.569,86.967,95.399,103.776,113.085,121.845,130.796,138.927,146.708,155.398,160.892,165.915,171.514,175.373
