MSOA21CD,Scenario_world,Scenario,Unit,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E02003761,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.0039,0.0064,0.0076,0.0078,0.0078,0.007,0.006,0.0038,0.001,0.0065,0.0062,0.0058,0.0053,0.0048,0.0045,0.0042,0.0039,0.0037,0.0037
E02003762,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.1942,0.325,0.3853,0.3924,0.3924,0.3536,0.3003,0.1933,0.048,0.327,0.3123,0.291,0.2663,0.2442,0.2294,0.2128,0.1953,0.1872,0.1863
E02003763,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.0713,0.1194,0.1415,0.1441,0.1441,0.1299,0.1103,0.071,0.0176,0.1201,0.1147,0.1069,0.0978,0.0897,0.0842,0.0782,0.0717,0.0688,0.0684
E02003764,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.0339,0.0568,0.0673,0.0686,0.0686,0.0618,0.0525,0.0338,0.0084,0.0572,0.0546,0.0509,0.0466,0.0427,0.0401,0.0372,0.0341,0.0327,0.0326
E02003765,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.0312,0.0521,0.0618,0.063,0.063,0.0567,0.0482,0.031,0.0077,0.0525,0.0501,0.0467,0.0427,0.0392,0.0368,0.0341,0.0313,0.03,0.0299
E02003766,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.2354,0.3939,0.467,0.4757,0.4757,0.4287,0.364,0.2343,0.0582,0.3964,0.3785,0.3528,0.3228,0.296,0.278,0.258,0.2367,0.227,0.2258
E02003767,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,1.1488,1.9227,2.2794,2.3217,2.3217,2.0923,1.7766,1.1435,0.2842,1.9347,1.8474,1.7219,1.5755,1.4446,1.357,1.2591,1.1555,1.1078,1.1021
E02003768,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.211,0.3532,0.4187,0.4265,0.4265,0.3844,0.3264,0.2101,0.0522,0.3554,0.3394,0.3163,0.2894,0.2654,0.2493,0.2313,0.2123,0.2035,0.2025
E02003769,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.3215,0.5381,0.6379,0.6497,0.6497,0.5855,0.4972,0.32,0.0795,0.5414,0.517,0.4819,0.4409,0.4043,0.3798,0.3524,0.3234,0.31,0.3084
E02003770,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.212,0.3548,0.4206,0.4284,0.4284,0.3861,0.3279,0.211,0.0524,0.357,0.3409,0.3178,0.2907,0.2666,0.2504,0.2323,0.2132,0.2044,0.2034
E02003771,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.0205,0.0343,0.0406,0.0414,0.0414,0.0373,0.0317,0.0204,0.0051,0.0345,0.0329,0.0307,0.0281,0.0257,0.0242,0.0224,0.0206,0.0197,0.0196
E02003772,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.0364,0.061,0.0723,0.0736,0.0736,0.0663,0.0563,0.0363,0.009,0.0613,0.0586,0.0546,0.0499,0.0458,0.043,0.0399,0.0366,0.0351,0.0349
E02003773,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.0115,0.0192,0.0228,0.0232,0.0232,0.0209,0.0178,0.0114,0.0028,0.0193,0.0185,0.0172,0.0157,0.0144,0.0136,0.0126,0.0115,0.0111,0.011
E02003774,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.0338,0.0566,0.0671,0.0683,0.0683,0.0616,0.0523,0.0336,0.0084,0.0569,0.0544,0.0507,0.0464,0.0425,0.0399,0.037,0.034,0.0326,0.0324
E02003775,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.04,0.067,0.0795,0.0809,0.0809,0.0729,0.0619,0.0399,0.0099,0.0674,0.0644,0.06,0.0549,0.0504,0.0473,0.0439,0.0403,0.0386,0.0384
E02003776,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.1817,0.3041,0.3605,0.3672,0.3672,0.3309,0.281,0.1808,0.0449,0.306,0.2922,0.2723,0.2492,0.2285,0.2146,0.1991,0.1827,0.1752,0.1743
E02003777,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.341,0.5706,0.6765,0.6891,0.6891,0.621,0.5273,0.3394,0.0843,0.5742,0.5483,0.5111,0.4676,0.4287,0.4027,0.3737,0.3429,0.3288,0.3271
E02003778,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.0095,0.0158,0.0188,0.0191,0.0191,0.0172,0.0146,0.0094,0.0023,0.0159,0.0152,0.0142,0.013,0.0119,0.0112,0.0104,0.0095,0.0091,0.0091
E02003780,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.1486,0.2487,0.2949,0.3003,0.3003,0.2707,0.2298,0.1479,0.0368,0.2503,0.239,0.2227,0.2038,0.1869,0.1755,0.1629,0.1495,0.1433,0.1426
E02003781,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.0161,0.027,0.032,0.0326,0.0326,0.0294,0.025,0.0161,0.004,0.0272,0.026,0.0242,0.0221,0.0203,0.0191,0.0177,0.0162,0.0156,0.0155
E02003784,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.1659,0.2777,0.3292,0.3353,0.3353,0.3022,0.2566,0.1651,0.041,0.2794,0.2668,0.2487,0.2275,0.2086,0.196,0.1818,0.1669,0.16,0.1592
E02003785,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.3266,0.5466,0.6479,0.66,0.66,0.5948,0.505,0.3251,0.0808,0.55,0.5252,0.4895,0.4479,0.4107,0.3858,0.3579,0.3285,0.3149,0.3133
E02003786,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.17,0.2846,0.3373,0.3436,0.3436,0.3097,0.2629,0.1692,0.0421,0.2863,0.2734,0.2548,0.2332,0.2138,0.2008,0.1863,0.171,0.1639,0.1631
E02003787,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.7008,1.1729,1.3904,1.4163,1.4163,1.2763,1.0837,0.6975,0.1733,1.1802,1.1269,1.0504,0.9611,0.8812,0.8278,0.768,0.7049,0.6757,0.6723
E02003788,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.2526,0.4227,0.5011,0.5104,0.5104,0.46,0.3906,0.2514,0.0625,0.4253,0.4061,0.3786,0.3464,0.3176,0.2983,0.2768,0.254,0.2435,0.2423
E02003789,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.1269,0.2124,0.2518,0.2565,0.2565,0.2311,0.1963,0.1263,0.0314,0.2137,0.2041,0.1902,0.174,0.1596,0.1499,0.1391,0.1276,0.1224,0.1217
E02003790,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.4586,0.7675,0.9099,0.9268,0.9268,0.8352,0.7092,0.4565,0.1134,0.7723,0.73740000000000006,0.6873,0.6289,0.5767,0.5417,0.5026,0.4612,0.4422,0.4399
E02003791,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.159,0.2661,0.3155,0.3213,0.3213,0.2896,0.2459,0.1583,0.0393,0.2678,0.2557,0.2383,0.2181,0.1999,0.1878,0.1743,0.1599,0.1533,0.1525
E02003792,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.0525,0.0879,0.1042,0.1062,0.1062,0.0957,0.0812,0.0523,0.013,0.0885,0.0845,0.0787,0.0721,0.0661,0.0621,0.0576,0.0528,0.0507,0.0504
E02003793,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.3466,0.5801,0.6877,0.7004,0.7004,0.6312,0.536,0.345,0.0857,0.5837,0.5573,0.5195,0.4753,0.4358,0.4094,0.3799,0.3486,0.3342,0.3325
E02004356,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004357,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004358,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004359,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004361,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004362,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004363,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004364,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004365,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004366,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004367,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004368,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004369,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004370,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004371,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004372,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004373,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004374,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004375,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004376,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004377,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004378,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004379,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004380,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004381,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004382,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004383,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004384,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004385,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004386,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004387,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004388,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004389,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004390,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004391,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004392,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004393,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004394,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004395,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004396,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004397,Consumer Transformation,Medium with late phase out,MW,0,49.9,49.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,166.413,162.9259,159.4389,159.4389,159.4389,157.1106,154.7824,152.4541,141.256,130.0579,118.8599,118.8599,118.8599,118.8599
E02004398,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004399,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004400,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004401,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004402,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004403,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004404,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004405,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004406,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004407,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004408,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004409,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004410,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004411,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004412,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004413,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004414,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004415,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004416,Consumer Transformation,Medium with late phase out,MW,0,0,0,74.85,74.85,74.85,74.85,74.85,74.85,74.85,74.85,74.85,74.85,74.85,74.85,73.3138,71.7776,70.2413,70.2413,70.2413,69.2156,68.1899,67.1641,62.2308,57.2975,52.3641,52.3641,52.3641,52.3641
E02004417,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004418,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004419,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004420,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004421,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004422,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004423,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004424,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.0109,0.0182,0.0216,0.022,0.022,0.0198,0.0168,0.0108,0.0027,0.0183,0.0175,0.0163,0.0149,0.0137,0.0128,0.0119,0.0109,0.0105,0.0104
E02004425,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.0912,0.1526,0.181,0.1843,0.1843,0.1661,0.141,0.0908,0.0226,0.1536,0.1467,0.1367,0.1251,0.1147,0.1077,0.1,0.0917,0.0879,0.0875
E02004426,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.0407,0.068,0.0807,0.0822,0.0822,0.074,0.0629,0.0405,0.0101,0.0685,0.0654,0.0609,0.0557,0.0511,0.048,0.0446,0.0409,0.0392,0.039
E02004427,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.1055,0.1766,0.2093,0.2132,0.2132,0.1922,0.1632,0.105,0.0261,0.1777,0.1697,0.1581,0.1447,0.1327,0.1246,0.1156,0.1061,0.1017,0.1012
E02004428,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.0264,0.0442,0.0524,0.0533,0.0533,0.0481,0.0408,0.0263,0.0065,0.0445,0.0424,0.0396,0.0362,0.0332,0.0312,0.0289,0.0266,0.0255,0.0253
E02004429,Consumer Transformation,Medium with late phase out,MW,10,25,25,25,25,25,25,25,25,25,25.2202,25.3685,25.4369,25.445,25.445,25.401,25.3405,25.2192,25.0545,21.2032,20.2467,18.8716,17.2672,15.8323,14.8722,13.7991,12.6638,12.1406,12.0785
E02004430,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.068,0.1139,0.135,0.1375,0.1375,0.1239,0.1052,0.0677,0.0168,0.1146,0.1094,0.102,0.0933,0.0856,0.0804,0.0746,0.0684,0.0656,0.0653
E02004431,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.1399,0.2342,0.2776,0.2827,0.2827,0.2548,0.2164,0.1393,0.0346,0.2356,0.225,0.2097,0.1919,0.1759,0.1653,0.1533,0.1407,0.1349,0.1342
E02004432,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,24.95,24.95,24.95,24.95,24.95,25.2556,25.4614,25.5563,25.5675,25.5675,25.5065,25.4226,25.2542,25.0256,21.3054,20.3442,18.9624,17.3503,15.9085,14.9438,13.8655,12.7248,12.1991,12.1367
E02004433,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004434,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.3592,0.6012,0.7127,0.7259,0.7259,0.6542,0.5555,0.3575,0.0889,0.6049,0.5776,0.5384,0.4926,0.4517,0.4243,0.3937,0.3613,0.3464,0.3446
E02004435,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.0213,0.0356,0.0422,0.043,0.043,0.0387,0.0329,0.0212,0.0053,0.0358,0.0342,0.0319,0.0292,0.0267,0.0251,0.0233,0.0214,0.0205,0.0204
E02004436,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004437,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004438,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.0174,0.0291,0.0345,0.0351,0.0351,0.0316,0.0269,0.0173,0.0043,0.0293,0.0279,0.026,0.0238,0.0218,0.0205,0.019,0.0175,0.0168,0.0167
E02004439,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004440,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004441,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.0194,0.0325,0.0385,0.0392,0.0392,0.0354,0.03,0.0193,0.0048,0.0327,0.0312,0.0291,0.0266,0.0244,0.0229,0.0213,0.0195,0.0187,0.0186
E02004442,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.0032,0.0054,0.0064,0.0065,0.0065,0.0058,0.005,0.0032,8e-4,0.0054,0.0052,0.0048,0.0044,0.004,0.0038,0.0035,0.0032,0.0031,0.0031
E02004443,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.0347,0.058,0.0688,0.0701,0.0701,0.0631,0.0536,0.0345,0.0086,0.0584,0.0558,0.052,0.0476,0.0436,0.041,0.038,0.0349,0.0334,0.0333
E02004444,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004445,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.1552,0.2598,0.308,0.3138,0.3138,0.2827,0.2401,0.1545,0.0384,0.2614,0.2497,0.2327,0.2129,0.1952,0.1834,0.1702,0.1562,0.1497,0.1489
E02004446,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.1105,0.1849,0.2192,0.2232,0.2232,0.2012,0.1708,0.1099,0.0273,0.186,0.1776,0.1656,0.1515,0.1389,0.1305,0.1211,0.1111,0.1065,0.106
E02004447,Consumer Transformation,Medium with late phase out,MW,20,20,20,20,20,20,20,20,20,20,20.4573,20.7654,20.9074,20.9242,20.9242,20.8329,20.7073,20.4552,20.1131,17.4361,16.6495,15.5187,14.1994,13.0194,12.2299,11.3474,10.4138,9.9836,9.9325
E02004448,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.3694,0.6183,0.733,0.7466,0.7466,0.6728,0.5713,0.3677,0.0914,0.6221,0.5941,0.5537,0.5066,0.4645,0.4364,0.4049,0.3716,0.3562,0.3544
E02004449,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.0238,0.0398,0.0472,0.0481,0.0481,0.0433,0.0368,0.0237,0.0059,0.0401,0.0383,0.0357,0.0326,0.0299,0.0281,0.0261,0.0239,0.0229,0.0228
E02004450,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.7607,1.2731,1.5092,1.5373000000000001,1.5373000000000001,1.3854,1.1764,0.7571,0.1882,1.281,1.2232,1.1401,1.0432,0.9565,0.8985,0.8337,0.7651,0.7335,0.7297
E02004451,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.071,0.1189,0.1409,0.1435,0.1435,0.1293,0.1098,0.0707,0.0176,0.1196,0.1142,0.1064,0.0974,0.0893,0.0839,0.0778,0.0714,0.0685,0.0681
E02004452,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.2887,0.4831,0.5727,0.5834,0.5834,0.5257,0.4464,0.2873,0.0714,0.4861,0.4642,0.4327,0.3959,0.363,0.341,0.3164,0.2904,0.2784,0.2769
E02004453,Consumer Transformation,Medium with late phase out,MW,0,0,0,0,0,0,0,0,0,0,0.001,0.0017,0.002,0.002,0.002,0.0018,0.0016,0.001,3e-4,0.0017,0.0016,0.0015,0.0014,0.0013,0.0012,0.0011,0.001,0.001,0.001
